apartment_id,area_sqm,quality_score,distance_center_km,building_age_years,rent_eur
59,110.06113458432557,7.665742099261126,3.154993617058153,21.375675314850213,2342.2919153574394
60,96.8697921583668,6.220999655572371,7.654137518763984,75.31703459680016,1739.060633304322
61,41.118714391626256,4.609143583353122,3.363897099245813,3.470540460046836,906.4390354708044
62,38.34002544276928,3.6981054382987195,18.03105742131461,27.467331699142193,702.7718432270924
63,63.72127037714206,4.593455746365434,3.67377842787982,45.7277373945642,1298.5080704295451
64,36.88634080998719,3.208374766591919,10.76588962079902,37.24458409364742,1086.133492573412
65,138.62717255873994,5.225874432606794,5.727022971487913,17.007888620192464,2534.4948922979947
66,124.81762099022868,5.906176091159001,6.961374966548056,29.05393787486652,2158.645166930319
67,126.1898522623189,4.970373856952873,10.350624598637058,24.584043424126037,1756.764890313604
68,97.76153062032009,5.175507584872806,11.735508788387385,79.96616709382424,1248.3811164449958
69,72.70042792053886,6.820759107763499,6.753449302329222,7.642130728204197,1574.6112207682015
70,140.1558094892183,8.314329825323005,1.1748643652918749,73.77493644433083,2450.7025473631656
71,65.9909385864092,5.304378656710975,9.051468261379293,25.134096791269247,1217.6500319802008
72,96.73394506982643,5.380441962823868,9.95733738395094,56.775475327010774,1423.183326164131
73,145.85425026045394,3.956438422771796,17.646391176789685,51.46619820573324,2004.4315415922235
74,57.6630977446636,6.395302242613929,7.997683370258319,9.805771886522425,1576.078732393957
75,145.18211053005015,4.530678843403228,18.995932783245493,23.63022280303141,1915.6143491261882
76,102.4940235356302,7.2552418980053845,5.424007788679413,27.836188723780904,1937.4821666575272
77,85.05631684909325,6.406081104772072,11.325419439313146,33.98566023308702,1278.0415815980086
78,73.03226971981101,6.27217031645137,6.00894254249503,68.10849135249391,1502.3460935170308
79,128.88394281558342,5.8935571739957044,2.9296339902816837,70.81157973178323,2043.0327924824028
80,76.63666957481338,5.303412985501681,14.611490648549085,19.736209308838603,1182.1172600132445
81,61.137839739481514,4.798876736754224,14.998771061157155,57.21357061386166,924.416831020309
82,42.285355566572036,3.7846658305945544,18.961841879027467,57.0075597715485,569.3179515149143
83,102.98102471036886,4.639920096389932,14.440568970920761,20.82946715248304,1663.3891919030634
84,143.65831041095683,7.330526996319401,1.164688728306666,26.419374065878838,2616.6961228415353
85,133.90628739850175,8.033873490894157,0.9301082569309779,51.02845188931134,2399.9625011508315
86,60.503171973797755,7.412558154511329,6.057173580014003,20.010861679125796,1338.459637255141
87,103.51808687668236,6.495328383506128,4.375255516399622,57.27897310753224,1849.0380734782455
88,37.4139824630843,6.851090235911215,9.65418084511617,65.70558097674741,919.1467365988487
89,92.58372772136302,5.044528442851877,3.971936749103854,77.62559144259585,1650.248776073594
90,127.1889810730543,4.889729298980215,3.7265992985509415,17.533038398665877,2025.0475910865623
91,55.74525652352659,5.506373687620734,12.343623309337481,40.5061516837569,1280.053736341944
92,93.19264277267405,6.02933532783312,4.687712847653136,51.382119960490456,1510.6236169212787
93,103.36434303783041,2.7801738836563246,19.76176413972296,5.278829564024381,1432.5110291248543
94,125.7397573096358,6.689246284344694,1.7705195080195335,67.78018086647192,1892.2964427474737
95,112.3359585749275,5.778699190129353,11.415861866597652,41.320539076198166,1705.7356104904793
96,93.97110374118581,6.320392812951437,3.738532155285285,54.31685988956862,1560.3859182816336
97,123.14485797313698,6.2578128970100995,1.2332272590466065,2.1954454809492674,2110.302450912688
98,63.103800440655384,7.17622138272755,3.500317011035296,5.107455845324376,1630.9629734038165
99,123.36758396267248,5.604998482557661,18.177008907378177,63.432381765371666,1633.6416454526527
100,41.098548674029736,3.3426884973750037,10.365703437716888,24.35007088544306,526.2324823036855
101,122.86930379225232,4.655033983991073,7.064509997949917,67.20737600687536,1568.9045868806556
102,102.27185554463338,5.392090770856625,15.88300341348898,20.24757519397309,1579.6963350532744
103,100.60890406308027,4.413432339081373,15.494993108679507,40.260639488097844,1643.7445036483894
104,119.34154883947359,3.9508069700815027,18.935371627445683,66.29033584365965,1436.1670106709137
105,146.41286713671548,6.421042220294487,8.140131887391705,20.340970939545898,2619.7915698914267
106,125.27080078643105,6.979047283299139,4.482581588613432,20.482079215654405,1999.740463224395
107,75.93064337101873,4.441352525121482,14.769383612835869,18.156138098770622,1455.959454415782
108,134.11878909837392,7.722223586461429,0.8070551626794142,57.00659089098818,2482.221294929098
109,84.30259072740563,5.066650178708071,13.145975887388412,72.22992832217827,1170.7706211731818
110,35.96056821861914,4.302120983992816,15.965944408535371,56.090202812648144,799.6673676790257
111,146.7219842104496,4.6414336687308495,19.425071062544106,5.96842212393601,2042.5514606190086
112,90.1505585551035,3.349471109699796,7.943262182014036,22.06342496206816,1020.5840719653017
113,31.492862899842628,7.015876154559366,10.20618447416167,6.343158932281439,1501.890458453356
114,63.82400484135724,7.579949470711639,1.4944586798151933,51.689437814287245,1869.9874774230561
115,47.79581560804533,4.987558711766909,2.4644276159480496,74.45127498432028,1016.064300491785
116,85.77908085343388,7.093542139461008,13.886838747378697,71.42084018784367,1554.3113478750493
117,73.08068570925545,4.95498892647098,12.848315988267839,51.94982672576807,1157.3911111393875
118,125.88595138575445,5.209765554934568,10.212176567273003,12.479844094889314,1958.5267349507603
119,69.51511961004054,7.393685230362019,1.5655427197824103,27.48702956698093,1605.1100101960694
120,113.7479838536904,7.424654544665987,17.516591098883456,4.81853495518517,2100.041834478146
121,108.41125747017503,7.6125464779109135,13.74993799601772,70.49421845234677,1943.76615562051
122,116.83049353795501,7.094901634118616,7.057503062646954,42.8234352626237,2197.650881835154
123,85.9387508323406,4.205409829128388,18.275991930127226,5.012486851804727,1197.984116476465
124,66.29530933446785,5.673444512337976,10.78984750790027,69.27599748415699,1349.6271145241976
125,144.48412370522954,4.051551726467472,19.306207885890547,69.12182006198078,1574.900729869603
126,40.58217623193846,5.940658805157913,2.7747827441029167,20.869774662397333,970.6280033502699
127,86.4583273967781,5.222673511426255,10.65160697112092,39.8241830592226,1342.6839118447754
128,137.7720828200269,5.653186999201658,7.04200274592262,68.28567941926403,1691.8067938910658
129,69.58008665611287,7.793262208230567,3.547236473215243,66.68705664379446,1539.1735769155564
130,104.16641948982223,9.22022479286206,1.688978375232124,24.41838995509918,2516.6399847719126
131,48.9354679174445,3.0546340717132843,19.345731440771043,67.0180083445099,544.184859415913
132,75.02117950726385,5.94783191252404,8.198405410045071,23.23986219881001,1441.7511102891854
133,125.02080915369675,5.824081242436406,10.602025053231923,25.018148566379317,2142.8117519281836
134,92.63727496367,7.4386029839962715,0.5335057428649419,73.49519630223041,1765.9442048475892
135,48.9496884788361,4.5337154934037605,15.367741942010174,45.445821379115976,1087.923044612884
136,58.16329349480692,6.385076002559216,6.410732584621432,79.91471347501849,1406.8067388869335
137,55.72566572465631,8.137432700395895,16.4321144456161,16.34779950800887,1640.8177324313515
138,108.8572457621615,5.841767423437944,16.90598150030127,56.644757257946395,1675.9250260404847
139,80.22621326295508,5.091747826931837,7.234143091428065,34.23759978021715,1571.4244794430194
140,84.12468036587336,3.126995106754129,17.45010357013821,50.13947576013508,886.4123537797922
141,131.94024896570508,4.997039264682104,10.27279549817835,47.759284341044896,1800.6288190297914
142,96.59529657277524,3.342033559217199,17.27494476620803,47.13701465283971,1563.7576985840924
143,134.0328493824913,3.2216483544632855,12.87008013093829,27.471054479951846,1712.0030040141776
144,63.65631958891562,3.6843565251055144,18.84535052926216,53.69880984160037,691.8159873101135
145,115.72921716543067,8.565151019341808,3.2711669414129987,69.82358462240833,2484.131730278852
146,107.41538130819282,7.686501641745668,2.9534655206990608,23.921860240489323,2241.70857906883
147,77.0341632531485,5.96686319364345,1.7486776877078811,36.00083298409843,1513.8811694962126
148,120.87530485158749,4.013291905628918,18.24568907590657,46.41488125934052,1721.4194728186749
149,84.67699850248786,5.486382274414988,1.6434943590158975,66.8169333213514,1399.8393651092983
150,140.0319931106138,4.203823156359767,12.729327629063514,49.7962876087815,1753.805023328797
151,79.97830148265764,8.249069995631409,8.228204229205447,47.848999506544274,1737.0699194879528
152,74.46909278592999,9.207392875286573,1.2298722504364341,17.37794553772897,1718.5361615862225
153,69.29754631842866,8.392585257897252,3.3631594410958696,7.209139087987246,1791.7365811725322
154,127.83373684658183,4.9124495871233265,12.570977663631691,62.793553720754346,1443.4792166530578
155,90.69190150383903,5.552485424720634,15.544603675945739,61.311695964496266,1385.7703169849483
156,59.85176063089356,9.008621605925345,1.0343183682891801,57.544282662529156,1858.8064210790656
157,52.41965446854139,4.339959305816198,11.134598235633757,67.26412577883941,984.7696990960105
158,78.69177819407243,6.753569912920887,9.017764022562577,22.910422404682347,1555.8430840774874
159,56.46073405481338,3.9313617733766657,16.817576125516553,5.246939601461484,975.1568506018639
160,145.163721155641,5.715935000480054,8.836344716062147,29.666865459581224,2235.787361731515
161,88.36962139372037,4.722221441771706,4.193510619033393,66.94343235946744,1559.9224859542635
162,92.19234662120014,7.2769318749799945,9.887889061002175,20.13630716354986,1948.2278347312858
163,32.11518261970809,3.8112621490643903,12.387544996161592,22.260001370667446,869.3802495590202
164,35.059868235415024,6.46662897956089,3.0489585214960906,49.11140573533855,1033.272091614599
165,143.22124151130467,6.760821104288357,0.5632421556822063,57.388336246581595,2412.2805365204877
166,148.06585152722755,6.377221264694965,13.170907559128379,67.79584114904168,1844.1602338801586
167,107.14695453484882,7.348040377375388,5.586058811106493,59.966021524332405,2116.7874186827953
168,69.90303341568412,7.224140003167543,10.00065628844357,35.664974459977365,1556.1903559634063
169,134.81368106886063,6.0636865675639235,16.58288079892444,74.04503001904612,1514.4218784606237
170,50.62015982556338,6.23506061700913,11.034670232949239,0.9038124873059683,1074.8538333933252
171,71.26164988863435,4.940821230145167,9.374611650104285,47.41043094060245,1221.0088162940535
172,63.98340707511015,5.508574618795588,13.063749442776384,2.3969419380403423,1329.5225825208406
173,141.04173488950332,6.069219106811124,12.41739044582769,68.30607520748748,2130.326817620853
174,71.79175475541082,6.139073599376559,9.674942601811072,69.32438684884082,1142.8448892410488
175,123.36229510384892,3.527913709183289,19.551795104515296,54.509504898709515,1554.988845489915
176,109.52976668349275,4.516017386814678,1.9510976596817633,37.42451272213118,1718.832450842795
177,60.50495546389278,5.405813769703087,19.92221512883055,63.24440427149311,883.0296494984908
178,62.05816092905379,5.621970889397549,18.878545642961292,76.02849802483621,1161.4729008629859
179,132.90121459515385,5.409822699388711,17.393184231752237,4.256169419808744,1944.5587307589776
180,75.02764391658717,6.318820334088603,9.738679729517363,76.5954426875872,1556.1216895566656
181,145.00797017883465,4.582791103810697,8.671690135713746,8.360977445718252,2171.851600203723
182,99.66039079405036,7.878375300174038,0.7035698092733704,48.2253846118102,1888.8059050518928
183,76.40676085402477,5.918327485581542,16.174087787753827,63.940446137053506,1267.511970070066
184,118.86082058522449,6.331611224591732,3.69964788198878,24.406834265407973,2290.4316053939515
185,86.68231607447397,6.147007697801359,6.110209287207709,26.43316195391599,1687.139909157426
186,85.00418621204388,5.245824129851867,0.9721841779685699,37.81826536459774,1623.3923132714447
187,116.07194974361398,7.113655531005749,12.214379366389338,29.930284193274996,1821.8754820631195
188,140.88281025969496,4.887393676663615,3.165094967958645,59.1617749927321,2257.341220550574
189,63.55069001500072,5.205106826697831,12.310913255441921,76.80718311209476,1372.362084654891
190,115.01242503180447,4.2769851957908545,17.801382936707075,57.380588380865866,1385.1118968728583
191,47.93782674839953,5.596837574526514,6.99629972039058,63.06708102217386,1069.2217475122343
192,94.34077075655702,4.5325848500323005,6.1049404112931684,67.64573779475785,1474.1176096014956
193,67.50148575338304,4.216965441502309,14.836866184937524,63.1115843187052,884.5076878955389
194,95.23289686356777,5.14349651298773,15.822222260370406,78.33050899745724,1390.311538236106
195,80.60292912392154,6.581012354121307,7.185479010081599,56.84539589804967,1613.1388423295143
196,105.28781833146563,5.29240993366798,15.34027747352171,39.163769144752926,1759.7648910341918
197,101.03095091668405,3.8159700189271453,12.540213179847445,1.1676791499766281,1407.8553818509472
198,38.297726651730535,3.736051704150087,19.25025429856423,65.0594653587728,794.0830435669309
199,85.94777528917245,6.200107403995918,0.9898391114601672,40.51205697309819,1881.5269210224546
200,50.988667960658844,5.093071654822921,15.877991276914383,50.56834823786736,834.3828168548346
201,59.37716078767853,4.931147385223937,18.725427882068175,16.876347650852537,1022.3350825267812
202,132.0082582593955,6.903775018436761,6.508590140485094,32.10359250169567,2312.9744149162475
203,106.24884732987151,5.279579026274637,13.786708215102962,71.62475320362036,1525.8215715823433
204,77.19442565485028,8.183019280589773,1.1637289307284595,51.48535918907686,2028.3468255618363
205,137.95384276805268,6.068786458015358,0.9841595605585904,54.06717910582012,2395.7579907974227
206,77.95665577890298,5.785326471103275,14.141763719661459,18.439175938429536,1425.440272246547
207,90.76704049259544,3.5292802952912092,17.0673585443346,36.86095826440321,1324.7347564612958
208,90.23375737050469,7.056827595472804,10.1440109555755,8.651153548744546,2062.2745051570173
209,112.7581443904153,5.0911186085425175,18.41509015717425,37.82912163796111,1486.42472653093
210,55.447045308882196,6.9709017603542,5.557985096939603,36.40489157106458,1270.453706764259
211,96.7576222307515,6.212524751010559,16.419766826354994,10.789452926868082,1383.1081825036351
212,44.36836331473782,4.186573799339119,19.704925984540317,30.805695295924753,770.3679805804954
213,36.027945110908504,3.3675123194685908,12.704469781201997,50.99255337071934,889.6782320382056
214,82.1433059139494,4.843858282046845,19.207313492938002,15.406330094775953,1336.288644420937
215,76.87456516125285,7.401804351973292,1.7177541426067686,54.949668590484094,1341.9710099684664
216,55.27414350038544,4.448380841167725,18.451023642875686,28.42522987649181,810.6741747827658
217,145.78803437143156,5.482477192421371,9.558633215365862,75.46746708976663,2012.163856806315
218,141.95302857481624,7.128903191068195,12.788067409495884,69.26837140302759,2051.1905896035373
219,84.21568730467499,5.726545559522415,9.650760238811436,6.489317740639162,1573.635627814227
220,44.70468903061843,4.34419805717117,18.644673077448314,72.43571541482,777.6993626044817
221,42.494588824525465,7.486868063153354,5.218022162175267,3.069684608654839,1410.685624192677
222,36.97780510733637,3.3659612848076126,8.191112937570356,52.97265071490606,689.3917271274598
223,67.43563224883314,6.444361967497765,1.823153013502103,50.82635803284185,1464.2155902893405
224,79.48613611726668,3.3381370486942212,15.081476216413028,10.08018333651222,1155.7273240970112
225,124.97491152106184,3.775339109799875,17.748750453677424,5.4588081372227215,1817.9089747524406
226,124.47418901878473,4.607353734469022,19.02142341151004,31.9813305610512,1543.9548672955516
227,39.219101913728196,5.571568184365413,9.238681523340231,36.29982942568134,1092.1366929735761
228,76.81911389123866,5.663060446750715,2.0216018898011656,44.742726468087746,1616.2467634595919
229,111.32967122664934,5.54506660639911,7.218408679878729,35.22858912328188,1787.0318186199472
230,135.2846849877209,3.248731114316463,12.649880234500175,16.456785960262145,1838.7649585384677
231,50.94972487518352,3.197159193250311,17.840072942628133,65.08603625354587,686.6780538910945
232,147.63031727438656,6.377438664915532,1.134005500184998,59.80279579218514,2455.199588422038
233,68.07786419363228,4.004659454007262,17.251049529158816,6.000859770878995,973.5365831458571
234,110.60854504290782,4.063835443983151,19.45912974172002,46.912904283890704,1537.0031759216995
235,74.7007648156174,6.413008596721237,17.553166423333312,66.1689259094734,1125.9085888010422
236,40.54679203030038,4.607371960697723,15.154064017630697,16.690757446449034,658.2374438744956
237,53.48446071847019,3.9711353365678175,16.466107266431006,8.165852797276907,1008.4857215240463
238,55.352035465482636,4.894223383220812,12.65125401931355,36.16704450250872,1151.179686925118
239,58.45638341029007,4.557618482310831,16.75519555745585,69.23730035720027,614.9526514412121
240,109.31374180664628,3.152707364777143,18.33174457151007,21.81234148890642,1602.5240907490163
241,40.72076162233832,5.5804046303370685,16.689816342876817,34.03976787143267,692.4231600526432
242,88.84418745697033,6.535652832682931,16.811695823027488,57.03384927137943,1639.4027473073338
243,149.777041679052,3.8612744928404688,16.425331030075238,43.526794416193994,1753.0962386379351
244,44.845008883169626,4.2069056599112065,19.353196322561068,76.27960122538443,532.8086409672868
245,36.31076827527012,6.018808550316842,11.081960827357102,23.745918059235976,1148.8278281761152
246,35.35790376617974,4.370806935619654,15.168434666561721,36.62699622425535,484.71375695376497
247,89.1847699983886,4.125958590244954,11.71451475747047,2.7843995945892086,1675.2421841462562
248,74.97007951394257,7.8755322172614015,4.723268949042082,10.864673695023583,1810.9875564383224
249,134.75506022016583,5.541325593073237,7.3118166430611,24.048347725097923,2006.9229408844478
250,61.37077193637241,2.7544541712354462,17.37174782232518,41.86328961828862,636.9257937365371
251,144.10438649225154,8.021725131066622,4.1017080110939075,16.935225496932283,2569.2157445479424
252,74.6900419146337,5.549632288767556,11.473645986226078,64.67014800436777,924.2840079092323
253,105.12703309222765,4.956872028086099,12.125456251172277,25.86017387844126,1686.4272939490845
254,80.17883227494924,4.56351415077892,18.921273931661297,36.89534837678937,1104.1981999615398
255,132.20059425199977,6.242593381750594,9.800704154196582,74.09671730533108,1837.2420366035956
256,73.60510964706368,6.002258935145054,8.28155700350544,77.5819284707024,1659.99108816339
257,51.23496431474402,6.7294871433868435,7.37194921084077,22.61936747610278,1205.2760995379099
258,52.72996639078133,7.357292983324529,7.876953878767736,48.00170308613371,1224.0598399013606
259,106.04503596232423,6.222361513272463,8.183209880501822,16.745778651237977,1653.9824483952543
260,62.309025487621845,3.6190648737044366,19.590716282765037,26.119278917648316,859.2262821518616
261,91.83787085045536,4.425799286899356,16.20744080079754,63.42726308775965,1395.2893772940147
262,132.97264263036718,6.70773190969794,2.8494305287481465,51.3198612138268,2144.567891143152
263,92.22587139221449,4.399979302407795,6.020183474960742,8.362265308571821,1682.708631364659
264,140.53470296351725,6.551145410936522,2.7463375238967447,57.49846417851923,2230.7805560069064
265,121.15902221278864,7.082922943005661,11.375317364680841,12.755483559031378,2094.1879975748066
266,31.045650255159877,8.510869523477197,2.8031321616032163,72.34309650341908,1514.206179980981
267,127.71032445238704,7.336006957814778,1.0044031527843704,62.99890593781403,2019.6499457224204
268,110.29826266977707,5.835011674910695,5.4438435398718825,62.21819833222939,1895.6742633363092
269,109.73608222976952,4.407126929198318,17.05734724191665,16.165780973073804,1829.4914707844005
270,48.465260111270524,4.049935699943323,18.2033249031911,38.22452226143195,709.8548582602126
271,130.52157131946763,8.037633321363892,5.07842254276865,65.04185836546635,2094.6141027200388
272,134.90171044894174,5.563445408772017,13.060471712548685,44.91615870801592,1962.4407720717954
273,70.81544578678287,5.6459410772633625,8.84628909499448,72.49850560339608,1405.8632515937168
274,39.220418938255605,7.2271634379988035,5.648491670490574,54.04781898276562,1157.659795743311
275,100.39453435363598,6.632160098947085,12.424299609554705,69.0900237030169,1752.7365176219039
276,106.69519668254634,7.691987497518896,11.96119974227059,18.817837999426335,1637.7335860881722
277,89.05329938407581,3.7511410711193145,12.233430863696467,18.039095495384352,1367.7969965781126
278,51.91874694994257,7.824911151662949,3.08516476274498,11.327779046099602,1489.4801834499724
279,149.38435953942644,5.468121952372616,9.956468638471144,32.57510503740229,2033.5451038478197
280,84.3769543430717,6.793218956060443,8.406465544294452,61.57419253620455,1399.138282067068
281,126.84081602326266,4.761853261420343,19.377656661826,73.6919251824657,1488.9707407670237
282,51.05825262680274,7.3210132322442085,4.537520216973228,65.598665912321,1128.5874329387598
283,69.52167310835222,4.56397879496365,16.885051493275842,49.30467211648658,840.7108955714405
284,75.38834587021967,8.761191585300804,5.454870092729572,26.50149007198972,1608.350002204258
285,62.849002942115604,6.890761097471519,6.253524783021289,17.350916212900085,1627.0140775067023
286,89.42708972071115,6.766998274008498,13.838555796986826,64.28666019894543,1281.1762621650778
287,79.69673973774897,6.223811178402086,8.371017602023356,15.427266034899887,1772.9177299580651
288,131.51138026608157,5.814871331133755,1.4766042924426321,65.85132790615604,2092.9053659829488
289,62.79021759066303,6.949105544566513,3.3957928760487888,9.924700638291197,1284.4355863904232
290,121.63921121384521,3.544868452920367,18.788984189978173,35.42423128215853,1261.0036230945486
291,78.2498320184101,4.242991540829872,6.648108420026278,42.75828293040166,1000.3546322496337
292,52.077610856967716,6.685475426711411,1.1828705023496735,72.3585056090914,1232.9555486295071
293,143.8770960548944,5.425374081107312,12.935056430085064,18.540469643472697,2144.9854934808104
294,77.66720610506044,7.4309800409687865,6.588077668760302,59.33394300661921,1642.297435315498
295,53.9920968943511,6.832838299955802,16.121757367931966,31.66736911380322,934.8761541026149
296,126.14304830148302,3.0264784884191185,16.640980440173347,26.500608817462627,1537.2794341063006
297,78.8063908754199,7.6780239785760775,6.363760833280242,31.998513323143676,1651.0567820575443
298,132.87303909604321,8.150150309129273,2.596452830801646,42.71853115132477,2229.410339226535
299,64.91150653452681,3.716766244961302,6.660453613672357,26.11900896613518,1475.31711719275
300,65.55966487780329,7.03653527620574,10.94010948133598,32.03793263089386,1386.7746373760308
301,52.34325470098062,4.731140394111269,15.752458291931909,56.921355388856696,948.174778980031
302,98.57958564028962,4.560757831325542,8.626873514186189,74.65865819081299,1510.4421595828314
303,123.92133046231751,4.767843112085202,6.677296704727545,66.1429491160188,1932.5608222949995
304,36.39151854258638,9.112072341624653,2.241638665684866,42.89063525414469,1321.4758201987388
305,81.30824278849032,4.095089309300347,12.67071830923242,68.90278347384283,1274.6847562951652
306,61.754141788974636,6.0209872138234,1.3854410049806436,56.299746466807676,1386.543173401593
307,85.42156905508276,6.10022304193957,17.50109353069912,73.32630143566473,1413.205857868479
308,97.26944698332993,8.056770643331213,17.267366192357706,7.066671717551074,1838.811340782005
309,52.754891182575,6.737974129559447,8.93697020915781,71.50668284346395,1069.1623196104636
310,104.81293692941932,6.040645961132771,7.157436241835419,72.85387678068625,1608.7994247376084
311,49.30735943402699,4.212778128517503,17.2627089844089,16.251076198923027,562.5772132745578
312,111.02859187827534,7.791542167322401,2.556573334071132,23.90456494383713,2127.643620074727
313,108.60058452890944,6.964336779353584,6.133104879833126,43.79979322407663,1876.6971042636796
314,93.7395984305108,4.9117308682536756,13.73444098280123,7.231634761844354,1960.050452947826
315,84.47842431905988,5.563567072496682,10.195292510521249,20.203308977151295,1695.5305400429688
316,125.6459739061548,5.960332185031337,14.299569449369157,0.09709650609372567,1849.7479315484163
317,53.749631331727656,4.459574810361674,9.362082061186102,48.0054370257243,844.1195288869255
318,56.37367858710456,6.250695287102727,4.014956636425499,73.70663936238525,1358.976696451832
319,96.87062945489986,6.139414631510793,6.3966539687109165,19.515193470621508,1763.5079026373355
320,109.72064549632263,7.13513880723861,5.010188293571762,22.78155283459869,1935.668153271851
321,126.30386489650735,7.262298877061559,2.722220504338212,36.7867347299152,2326.8785309778496
322,146.6241231920253,6.371691936629217,7.791523614224489,22.531167619433717,2513.8167162107384
323,52.00679598287168,5.131610049723372,6.730479409699714,35.53167695423667,1139.1279711007328
324,71.02958403744678,3.6264581606104547,17.191823008462567,43.27165369563572,1080.8279133557958
