person_id,period,training_hours,productivity_score,oracle_ability,university_degree,oracle_person_intercept
8,5,7.446231339445294,60.73997451729889,-0.6581857756393987,1,45.39269957052421
8,6,6.824808850437698,55.921336863371096,-0.6581857756393987,1,45.39269957052421
9,1,5.061256367640359,60.13272495764578,0.11250992923113513,0,50.78756950461795
9,2,4.884491381772612,59.422206018236814,0.11250992923113513,0,50.78756950461795
9,3,0.40732024535864486,49.939094125171664,0.11250992923113513,0,50.78756950461795
9,4,7.852690020237908,67.87746407490438,0.11250992923113513,0,50.78756950461795
9,5,7.128332579171957,68.49199069035156,0.11250992923113513,0,50.78756950461795
9,6,5.078370645384955,66.54678678945915,0.11250992923113513,0,50.78756950461795
10,1,5.2399581264289035,65.18438321681194,0.019661548138869573,1,50.137630836972086
10,2,5.572084611955097,63.43540347461753,0.019661548138869573,1,50.137630836972086
10,3,5.235434207259494,62.548856827927125,0.019661548138869573,1,50.137630836972086
10,4,5.406481983261222,57.62817533947042,0.019661548138869573,1,50.137630836972086
10,5,6.781779157230497,54.96795278888378,0.019661548138869573,1,50.137630836972086
10,6,7.13654365151531,57.91862284388894,0.019661548138869573,1,50.137630836972086
11,1,4.637197718141511,55.00490486040502,-0.9043341759308947,0,43.66966076848374
11,2,3.7772303420327815,47.48761045498342,-0.9043341759308947,0,43.66966076848374
11,3,2.358531885724891,44.19815376451308,-0.9043341759308947,0,43.66966076848374
11,4,5.634735601458687,54.26879699116541,-0.9043341759308947,0,43.66966076848374
11,5,5.037468617666525,54.28591983674457,-0.9043341759308947,0,43.66966076848374
11,6,2.7810192840750476,49.908260048871114,-0.9043341759308947,0,43.66966076848374
12,1,3.5560870749096853,57.139642333347226,-0.5580818561631959,0,46.09342700685763
12,2,2.8731983337704614,51.86280790479178,-0.5580818561631959,0,46.09342700685763
12,3,2.1672090493707508,50.130594922792525,-0.5580818561631959,0,46.09342700685763
12,4,4.344204638666207,50.20016051336976,-0.5580818561631959,0,46.09342700685763
12,5,4.844034234817057,51.207017550725425,-0.5580818561631959,0,46.09342700685763
12,6,5.627216612207327,51.275583417991015,-0.5580818561631959,0,46.09342700685763
13,1,5.448960665225939,65.7401994554071,0.5945310955123723,1,54.161717668586604
13,2,6.360644021793122,54.55818807257407,0.5945310955123723,1,54.161717668586604
13,3,6.11395799564135,63.31177319976315,0.5945310955123723,1,54.161717668586604
13,4,7.947010029247767,69.67433402616153,0.5945310955123723,1,54.161717668586604
13,5,5.3883772871353965,69.2142591204298,0.5945310955123723,1,54.161717668586604
13,6,6.517703510898766,65.55967133225194,0.5945310955123723,1,54.161717668586604
14,1,6.179301873681604,59.288047800947595,0.7457786381354065,1,55.220450466947845
14,2,6.314753865251881,67.64750145383951,0.7457786381354065,1,55.220450466947845
14,3,7.7549379987909,71.3857826834346,0.7457786381354065,1,55.220450466947845
14,4,6.807757131532378,62.179937736570025,0.7457786381354065,1,55.220450466947845
14,5,7.2521631939160836,66.10020931024496,0.7457786381354065,1,55.220450466947845
14,6,7.978867075266122,70.82277576217399,0.7457786381354065,1,55.220450466947845
15,1,5.844170149611282,53.37329208785137,-0.586644734670225,1,45.893486857308424
15,2,4.737390809423412,54.87545737196578,-0.586644734670225,1,45.893486857308424
15,3,5.780851323387396,56.20042397936726,-0.586644734670225,1,45.893486857308424
15,4,5.891855554182672,58.0161032550414,-0.586644734670225,1,45.893486857308424
15,5,7.961083146247214,61.8411403010894,-0.586644734670225,1,45.893486857308424
15,6,6.571585570808734,53.56218450239294,-0.586644734670225,1,45.893486857308424
16,1,6.476423559812365,68.50519453799684,1.0923628677394062,1,57.646540074175846
16,2,7.731295380683191,70.22778820645054,1.0923628677394062,1,57.646540074175846
16,3,6.005557295015013,70.31717589723995,1.0923628677394062,1,57.646540074175846
16,4,7.0746057383496925,72.32494538972217,1.0923628677394062,1,57.646540074175846
16,5,6.229082985455639,72.32030401202333,1.0923628677394062,1,57.646540074175846
16,6,6.74937209464326,71.72824623304439,1.0923628677394062,1,57.646540074175846
17,1,4.430633887948879,57.29550889935653,0.11967427258121463,1,50.8377199080685
17,2,6.350812378815114,61.05059571398429,0.11967427258121463,1,50.8377199080685
17,3,6.001700211383954,65.16954270729293,0.11967427258121463,1,50.8377199080685
17,4,6.590043806908896,63.15360568306283,0.11967427258121463,1,50.8377199080685
17,5,4.7825215346767616,58.83450826717662,0.11967427258121463,1,50.8377199080685
17,6,8.21092421563218,60.82307710221757,0.11967427258121463,1,50.8377199080685
18,1,7.453963708720858,71.98780596966655,1.3893365655144034,1,59.72535595860082
18,2,7.162698973943563,73.92186399510409,1.3893365655144034,1,59.72535595860082
18,3,7.776832234785291,67.6950910179015,1.3893365655144034,1,59.72535595860082
18,4,8.63685345630067,69.25090880043656,1.3893365655144034,1,59.72535595860082
18,5,7.64855814370601,73.14758073953772,1.3893365655144034,1,59.72535595860082
18,6,10.56119665961548,81.14717101675518,1.3893365655144034,1,59.72535595860082
19,1,6.550962709025978,57.43057191487813,-0.46259976709017914,0,46.761801630368744
19,2,5.460863212857129,59.163198913192886,-0.46259976709017914,0,46.761801630368744
19,3,3.834430268154586,54.84279826881258,-0.46259976709017914,0,46.761801630368744
19,4,4.63517004200833,52.95202395470627,-0.46259976709017914,0,46.761801630368744
19,5,4.33078775829102,59.01038921858116,-0.46259976709017914,0,46.761801630368744
19,6,6.168835926561309,58.81507370323862,-0.46259976709017914,0,46.761801630368744
20,1,4.542986922978403,54.16221435498239,-0.545344988616526,0,46.182585079684316
20,2,3.7824542004561934,57.51620038044311,-0.545344988616526,0,46.182585079684316
20,3,7.635453096483575,66.53657898684179,-0.545344988616526,0,46.182585079684316
20,4,7.598827375953585,59.805682847671434,-0.545344988616526,0,46.182585079684316
20,5,7.518606286415454,59.364558424813545,-0.545344988616526,0,46.182585079684316
20,6,7.30924284859501,60.165431554214194,-0.545344988616526,0,46.182585079684316
21,1,5.775288736261822,64.79741872833473,0.3718695391764119,0,52.60308677423488
21,2,6.594016734737431,66.80575160909575,0.3718695391764119,0,52.60308677423488
21,3,6.237278574548076,63.958667955137685,0.3718695391764119,0,52.60308677423488
21,4,5.949020970201462,68.11439215441577,0.3718695391764119,0,52.60308677423488
21,5,7.17576307815766,64.87157987329414,0.3718695391764119,0,52.60308677423488
21,6,6.062210579603443,61.56702706924006,0.3718695391764119,0,52.60308677423488
22,1,5.641096953711737,56.43519412551662,-0.4393669766143195,0,46.924431163699765
22,2,5.717802412049682,61.17209470159209,-0.4393669766143195,0,46.924431163699765
22,3,6.838619975282144,59.50993512053452,-0.4393669766143195,0,46.924431163699765
22,4,5.445174159925935,55.76249268334365,-0.4393669766143195,0,46.924431163699765
22,5,5.391561429202097,58.90857029956925,-0.4393669766143195,0,46.924431163699765
22,6,4.097579963533744,52.66118877451708,-0.4393669766143195,0,46.924431163699765
23,1,3.954963203734794,56.13613718345088,-0.04854637097016923,0,49.66017540320882
23,2,3.2853216693752385,52.60279883596547,-0.04854637097016923,0,49.66017540320882
23,3,8.183008617051527,60.20724890333574,-0.04854637097016923,0,49.66017540320882
23,4,9.199745143427453,67.22109053897339,-0.04854637097016923,0,49.66017540320882
23,5,8.773346848627867,61.61403795487871,-0.04854637097016923,0,49.66017540320882
23,6,5.334802334313034,58.69172222307499,-0.04854637097016923,0,49.66017540320882
24,1,7.641219731934557,70.41956823492887,0.6635870603131779,1,54.64510942219225
24,2,6.270617879159809,65.39431099583467,0.6635870603131779,1,54.64510942219225
24,3,7.2021214596746574,66.94076357772249,0.6635870603131779,1,54.64510942219225
24,4,8.45221064121167,69.63726457622761,0.6635870603131779,1,54.64510942219225
24,5,9.409957150211634,72.78563263368491,0.6635870603131779,1,54.64510942219225
24,6,5.625062656950401,66.21976193196825,0.6635870603131779,1,54.64510942219225
25,1,6.197207339369601,60.229237019883605,-0.1594898786537673,0,48.88357084942363
25,2,7.441382631616886,66.28321964193562,-0.1594898786537673,0,48.88357084942363
25,3,4.49864204536912,55.372154312917196,-0.1594898786537673,0,48.88357084942363
25,4,6.890053573583309,59.11413013510397,-0.1594898786537673,0,48.88357084942363
25,5,5.040210240018123,58.3729247376409,-0.1594898786537673,0,48.88357084942363
25,6,5.531312935640734,61.48431000851494,-0.1594898786537673,0,48.88357084942363
26,1,9.289561985112538,71.0801540043861,1.623882993736867,1,61.367180956158066
26,2,6.600258015124288,73.71242853947511,1.623882993736867,1,61.367180956158066
26,3,8.897972251760374,79.18198989238923,1.623882993736867,1,61.367180956158066
26,4,8.253960901306614,72.0286860854334,1.623882993736867,1,61.367180956158066
26,5,7.291438241230613,72.75543139523708,1.623882993736867,1,61.367180956158066
26,6,7.354862662658624,74.16870039065763,1.623882993736867,1,61.367180956158066
27,1,3.740437598514323,49.59058536239416,-0.6015764950429805,1,45.78896453469913
27,2,2.7437547003386342,52.21334560427321,-0.6015764950429805,1,45.78896453469913
27,3,3.324482459013467,46.26001801107608,-0.6015764950429805,1,45.78896453469913
27,4,5.002905464486008,51.13541258459461,-0.6015764950429805,1,45.78896453469913
27,5,7.986355433759789,58.3410141559897,-0.6015764950429805,1,45.78896453469913
27,6,1.7888550587060874,43.33809414840944,-0.6015764950429805,1,45.78896453469913
28,1,3.8601968638622988,51.64104186013996,-0.8822057911264265,0,43.82455946211501
28,2,5.752376497384724,58.32326343258757,-0.8822057911264265,0,43.82455946211501
28,3,5.134159996089464,60.53671382905995,-0.8822057911264265,0,43.82455946211501
28,4,3.1086296073279476,48.660414391009,-0.8822057911264265,0,43.82455946211501
28,5,6.140760697432221,51.11006203408467,-0.8822057911264265,0,43.82455946211501
28,6,3.9660127117654786,56.680424945895105,-0.8822057911264265,0,43.82455946211501
29,1,4.103201022277302,57.129515198869896,-0.02581567672415866,1,49.81929026293089
29,2,7.023374475637057,68.01716305257729,-0.02581567672415866,1,49.81929026293089
29,3,3.720786416236437,62.223457680319804,-0.02581567672415866,1,49.81929026293089
29,4,4.529497859062084,59.456101641579906,-0.02581567672415866,1,49.81929026293089
29,5,7.213174043070694,60.23953570423232,-0.02581567672415866,1,49.81929026293089
29,6,8.60863292161189,64.73951795447655,-0.02581567672415866,1,49.81929026293089
30,1,8.036420884634062,67.74138685934348,0.49721792639721407,0,53.4805254847805
30,2,5.936742453521249,69.12529831607817,0.49721792639721407,0,53.4805254847805
30,3,5.671587066175668,71.77152049570756,0.49721792639721407,0,53.4805254847805
30,4,7.02997670993661,69.57271198249474,0.49721792639721407,0,53.4805254847805
30,5,5.586553821685444,59.01342429805409,0.49721792639721407,0,53.4805254847805
30,6,6.811555167254601,65.65784949159053,0.49721792639721407,0,53.4805254847805
31,1,6.242486238524188,72.52205280012265,1.7397918911853982,1,62.17854323829779
31,2,10.30650458455929,79.55191191166747,1.7397918911853982,1,62.17854323829779
31,3,7.17901890230169,74.69739675320551,1.7397918911853982,1,62.17854323829779
31,4,10.10176843478305,77.00126707190601,1.7397918911853982,1,62.17854323829779
31,5,6.582677114123268,74.3371989775044,1.7397918911853982,1,62.17854323829779
31,6,11.477047748969913,84.55699228925612,1.7397918911853982,1,62.17854323829779
32,1,2.30093367934223,43.47909916651944,-0.932683048188906,0,43.47121866267766
32,2,4.9962616014273475,52.74279294137769,-0.932683048188906,0,43.47121866267766
32,3,3.544040697818941,52.467039387786386,-0.932683048188906,0,43.47121866267766
32,4,4.530826027899733,49.83175912730924,-0.932683048188906,0,43.47121866267766
32,5,5.50333897594019,50.85089959406844,-0.932683048188906,0,43.47121866267766
32,6,6.090037064793048,55.57241339374667,-0.932683048188906,0,43.47121866267766
33,1,5.838748795159989,66.51352613248285,0.5905432373446899,1,54.13380266141283
33,2,5.520812340362278,71.29874846619379,0.5905432373446899,1,54.13380266141283
33,3,5.30731788400519,58.00853656255685,0.5905432373446899,1,54.13380266141283
33,4,8.262863078131977,67.20871885378087,0.5905432373446899,1,54.13380266141283
33,5,6.359913975886425,67.07045565030258,0.5905432373446899,1,54.13380266141283
33,6,6.2237181736603295,68.15146333350708,0.5905432373446899,1,54.13380266141283
34,1,4.206109444452011,65.01113472987842,1.2297753070045438,1,58.608427149031805
34,2,9.841364148575245,71.97169116348354,1.2297753070045438,1,58.608427149031805
34,3,8.004196273769603,77.52419297650816,1.2297753070045438,1,58.608427149031805
34,4,6.166835098444167,76.27462160446026,1.2297753070045438,1,58.608427149031805
34,5,7.472084545690023,70.14420017061578,1.2297753070045438,1,58.608427149031805
34,6,6.631746668652314,69.04862164796164,1.2297753070045438,1,58.608427149031805
35,1,7.435879396187248,63.57428635158091,-0.11259805767465045,1,49.211813596277445
35,2,4.190779392192808,55.45308831897336,-0.11259805767465045,1,49.211813596277445
35,3,4.019908728324947,53.19835181044468,-0.11259805767465045,1,49.211813596277445
35,4,4.532350219823623,47.170798732397046,-0.11259805767465045,1,49.211813596277445
35,5,6.117519218852073,64.41087042119018,-0.11259805767465045,1,49.211813596277445
35,6,4.754483923155252,58.52625303827759,-0.11259805767465045,1,49.211813596277445
36,1,6.388616603068801,72.10255762649358,1.4320360097747054,1,60.02425206842294
36,2,9.464392724002991,81.84944101231541,1.4320360097747054,1,60.02425206842294
36,3,6.616949269159342,74.30132705867292,1.4320360097747054,1,60.02425206842294
36,4,8.011843176829558,70.799170666395,1.4320360097747054,1,60.02425206842294
36,5,7.882758397214661,71.55344477771406,1.4320360097747054,1,60.02425206842294
36,6,7.394834054817032,67.93685513645573,1.4320360097747054,1,60.02425206842294
37,1,7.0949129420838455,68.31072972443346,0.939740404829075,1,56.578182833803524
37,2,6.254696538322104,69.26922414322416,0.939740404829075,1,56.578182833803524
37,3,7.185736301793194,71.33841520581214,0.939740404829075,1,56.578182833803524
37,4,6.772524031205732,71.02434319952143,0.939740404829075,1,56.578182833803524
37,5,6.372502767576593,67.18602240452164,0.939740404829075,1,56.578182833803524
37,6,7.879152496329661,64.6153398703647,0.939740404829075,1,56.578182833803524
38,1,8.100950302421314,68.28794789404482,0.9643360828509788,1,56.750352579956854
38,2,5.9126046896998945,70.51422541178583,0.9643360828509788,1,56.750352579956854
38,3,7.515722144353699,70.22529432808011,0.9643360828509788,1,56.750352579956854
38,4,6.6858089697292575,73.52096167128782,0.9643360828509788,1,56.750352579956854
38,5,7.1505607992808695,64.55409987362694,0.9643360828509788,1,56.750352579956854
38,6,6.399294110883622,69.19202687700877,0.9643360828509788,1,56.750352579956854
39,1,4.080527669300746,49.00598075238013,-0.7272671318394,1,44.9091300771242
39,2,5.219143262018354,55.309120537135016,-0.7272671318394,1,44.9091300771242
39,3,3.397645853947253,55.71725396987554,-0.7272671318394,1,44.9091300771242
39,4,5.600769196969434,56.4074227857171,-0.7272671318394,1,44.9091300771242
39,5,5.663666735045563,54.255850129497645,-0.7272671318394,1,44.9091300771242
39,6,6.0011229669927815,47.55175196840624,-0.7272671318394,1,44.9091300771242
40,1,1.1988433217665948,39.29060197460204,-1.8014828858033616,0,37.38961979937647
40,2,4.564270753567143,45.843207547515206,-1.8014828858033616,0,37.38961979937647
40,3,3.6704867808194512,46.21952588554992,-1.8014828858033616,0,37.38961979937647
40,4,4.32023773771775,44.8939540219189,-1.8014828858033616,0,37.38961979937647
40,5,3.1907155131968494,36.9473232083407,-1.8014828858033616,0,37.38961979937647
40,6,6.1898853657646455,49.98752761701427,-1.8014828858033616,0,37.38961979937647
41,1,6.486869809162047,72.5249612775185,1.4411356205177386,1,60.087949343624175
41,2,5.985634885289228,76.60823515330091,1.4411356205177386,1,60.087949343624175
41,3,8.479221117909416,79.03994157147116,1.4411356205177386,1,60.087949343624175
41,4,10.35523217870307,74.08901527623715,1.4411356205177386,1,60.087949343624175
41,5,10.331068961018623,83.43266631265334,1.4411356205177386,1,60.087949343624175
41,6,8.40408881466466,71.23000704789091,1.4411356205177386,1,60.087949343624175
42,1,4.696645606630549,55.704304390471435,-0.8157804036655958,0,44.28953717434083
42,2,3.951963069755664,58.60834838717903,-0.8157804036655958,0,44.28953717434083
42,3,3.237126754078478,47.31650219922707,-0.8157804036655958,0,44.28953717434083
42,4,8.44613611790234,62.323326997370465,-0.8157804036655958,0,44.28953717434083
42,5,5.394512703205208,48.012814137871516,-0.8157804036655958,0,44.28953717434083
42,6,4.6381611648620655,46.75023646433564,-0.8157804036655958,0,44.28953717434083
43,1,2.573986694167922,51.404170884274095,-0.0205356638608104,1,49.85625035297433
43,2,5.261245504036003,57.653707489048976,-0.0205356638608104,1,49.85625035297433
43,3,5.549970560112118,61.89168776657331,-0.0205356638608104,1,49.85625035297433
43,4,7.490609548326188,62.03447047734548,-0.0205356638608104,1,49.85625035297433
43,5,5.957135338893554,59.353688578568985,-0.0205356638608104,1,49.85625035297433
43,6,7.025336916092668,63.58110539404844,-0.0205356638608104,1,49.85625035297433
44,1,6.141726246794469,63.09868576433487,-0.13228863435616986,0,49.07397955950681
44,2,5.353997222360365,56.26787884604106,-0.13228863435616986,0,49.07397955950681
44,3,6.079589316049153,60.01339063913511,-0.13228863435616986,0,49.07397955950681
44,4,5.369783198346804,58.01162178409805,-0.13228863435616986,0,49.07397955950681
44,5,6.434485970224575,63.52223584092012,-0.13228863435616986,0,49.07397955950681
44,6,7.693452827100527,62.90868834116712,-0.13228863435616986,0,49.07397955950681
45,1,4.60301828981869,43.64204098040968,-1.4585957689281517,0,39.78982961750294
45,2,1.4582819747070142,43.235351305226864,-1.4585957689281517,0,39.78982961750294
45,3,3.2172302042011465,41.911841077599995,-1.4585957689281517,0,39.78982961750294
45,4,3.692583563399711,47.6184215405786,-1.4585957689281517,0,39.78982961750294
45,5,3.8796168742638506,44.60060032834574,-1.4585957689281517,0,39.78982961750294
45,6,5.083616712075985,52.770856096809375,-1.4585957689281517,0,39.78982961750294
46,1,1.0398411474660838,39.521200811896676,-1.1749238627465997,0,41.7755329607738
46,2,4.710706462005433,49.358312365421355,-1.1749238627465997,0,41.7755329607738
46,3,3.84898409437304,50.23047235395366,-1.1749238627465997,0,41.7755329607738
46,4,4.934076985878264,49.503195419615736,-1.1749238627465997,0,41.7755329607738
46,5,5.365017740059918,51.34508332822812,-1.1749238627465997,0,41.7755329607738
46,6,4.45455736307298,51.396284243957396,-1.1749238627465997,0,41.7755329607738
47,1,2.539295998500384,60.29077815208096,0.2134553070533344,0,51.49418714937334
47,2,6.521077432603748,57.92923899148933,0.2134553070533344,0,51.49418714937334
47,3,8.516846492089869,66.27244266520044,0.2134553070533344,0,51.49418714937334
47,4,5.88317020318929,63.37939537290174,0.2134553070533344,0,51.49418714937334
47,5,10.080698070443232,77.25934196821959,0.2134553070533344,0,51.49418714937334
47,6,7.993623241373818,65.67728388619672,0.2134553070533344,0,51.49418714937334
48,1,6.619681368018909,67.42480552212919,0.8118270729642043,1,55.68278951074943
48,2,5.685285953733328,65.11985188898576,0.8118270729642043,1,55.68278951074943
48,3,6.39644991379071,70.58212448374564,0.8118270729642043,1,55.68278951074943
48,4,9.808762790532285,70.27591991523111,0.8118270729642043,1,55.68278951074943
48,5,7.456064143303013,70.03822028397593,0.8118270729642043,1,55.68278951074943
48,6,8.01451578881366,69.5038676926464,0.8118270729642043,1,55.68278951074943
49,1,1.9912989928037061,46.46370484126531,-2.5033045899843183,0,32.47686787010977
49,2,3.566552114755793,36.12352628122115,-2.5033045899843183,0,32.47686787010977
49,3,0.7508871983275716,32.197133914905436,-2.5033045899843183,0,32.47686787010977
49,4,1.219069082800852,29.073703980773757,-2.5033045899843183,0,32.47686787010977
49,5,2.161588285440657,41.87596182964263,-2.5033045899843183,0,32.47686787010977
49,6,4.114272386589058,37.10195873502715,-2.5033045899843183,0,32.47686787010977
50,1,6.648430997732972,66.28806386548719,1.221710819283339,1,58.55197573498337
50,2,6.090996653508258,76.41538583885239,1.221710819283339,1,58.55197573498337
50,3,10.031929654912476,81.65729718853756,1.221710819283339,1,58.55197573498337
50,4,7.388168829185138,74.29957716505982,1.221710819283339,1,58.55197573498337
50,5,10.263526449323557,73.88068382902543,1.221710819283339,1,58.55197573498337
50,6,9.372875996282723,73.73782655921528,1.221710819283339,1,58.55197573498337
51,1,7.123243765645043,67.32796586264436,1.396572798633367,1,59.77600959043357
51,2,9.390695063617112,72.57629630459091,1.396572798633367,1,59.77600959043357
51,3,7.418741318253689,72.11165185678294,1.396572798633367,1,59.77600959043357
51,4,9.45386280460147,79.8315745179108,1.396572798633367,1,59.77600959043357
51,5,10.100154428958312,82.38071775745138,1.396572798633367,1,59.77600959043357
51,6,9.389244414747889,74.46219689495183,1.396572798633367,1,59.77600959043357
52,1,6.509133347571136,68.18259327683687,0.5670688545176367,0,53.96948198162346
52,2,6.862138214602076,64.73525013513226,0.5670688545176367,0,53.96948198162346
52,3,3.7767882440824114,64.83169137606006,0.5670688545176367,0,53.96948198162346
52,4,8.476857620641272,72.12329454681253,0.5670688545176367,0,53.96948198162346
52,5,7.833740335604635,64.48347736849276,0.5670688545176367,0,53.96948198162346
52,6,8.216667277592098,72.56917921518718,0.5670688545176367,0,53.96948198162346
53,1,4.974137425693073,58.96693444735582,0.0333262326415324,0,50.233283628490724
53,2,3.4482592570794566,61.88835596098221,0.0333262326415324,0,50.233283628490724
53,3,3.68943374249131,56.80091879538332,0.0333262326415324,0,50.233283628490724
53,4,5.959397602306129,59.549248774526355,0.0333262326415324,0,50.233283628490724
53,5,4.324261260843889,56.24030732202897,0.0333262326415324,0,50.233283628490724
53,6,7.10088414611964,64.5627179957313,0.0333262326415324,0,50.233283628490724
54,1,6.131004935995391,58.2328620155515,0.17357729880382988,0,51.21504109162681
54,2,5.295116008899119,58.29182142131472,0.17357729880382988,0,51.21504109162681
54,3,6.4988168539761215,65.0339576473188,0.17357729880382988,0,51.21504109162681
54,4,7.112349232725467,64.84983903754839,0.17357729880382988,0,51.21504109162681
54,5,7.857093446082743,62.517710925381216,0.17357729880382988,0,51.21504109162681
54,6,7.732351662282655,62.39177559902443,0.17357729880382988,0,51.21504109162681
55,1,3.105580707371719,38.67818229292953,-2.764952523133794,0,30.64533233806344
55,2,2.399275739454647,39.74645037849493,-2.764952523133794,0,30.64533233806344
55,3,2.0416554172891868,29.0709755855283,-2.764952523133794,0,30.64533233806344
55,4,2.965599648682434,37.373626332163745,-2.764952523133794,0,30.64533233806344
55,5,2.613035195645162,34.80004966862447,-2.764952523133794,0,30.64533233806344
55,6,4.933226106964815,39.73125199065249,-2.764952523133794,0,30.64533233806344
56,1,4.8560833104072145,59.30029183153121,-0.38749052196392963,0,47.28756634625249
56,2,2.013475849872513,49.558683354192475,-0.38749052196392963,0,47.28756634625249
56,3,3.5172153864575226,51.91270999050847,-0.38749052196392963,0,47.28756634625249
56,4,5.983424996279565,57.61952325484694,-0.38749052196392963,0,47.28756634625249
56,5,4.2917828098892175,53.55447705666056,-0.38749052196392963,0,47.28756634625249
56,6,3.709010546393071,50.61420034996655,-0.38749052196392963,0,47.28756634625249
57,1,3.827559273379248,52.24801890126091,-0.48176204456433697,0,46.62766568804964
57,2,4.799045374044674,61.162033432655875,-0.48176204456433697,0,46.62766568804964
57,3,4.879559041715001,53.67753341912724,-0.48176204456433697,0,46.62766568804964
57,4,4.997027834972737,55.734460957886554,-0.48176204456433697,0,46.62766568804964
57,5,4.275617383198475,57.38853810963252,-0.48176204456433697,0,46.62766568804964
57,6,8.188644662705146,59.294431165738715,-0.48176204456433697,0,46.62766568804964
58,1,3.905683297229028,51.43182016180913,-1.0464071091991274,0,42.67515023560611
58,2,3.565745943102338,45.59431237489099,-1.0464071091991274,0,42.67515023560611
58,3,5.954827837747378,51.96822109011018,-1.0464071091991274,0,42.67515023560611
58,4,2.5912861737299417,51.650294052441474,-1.0464071091991274,0,42.67515023560611
58,5,5.001348301445572,50.793666844006324,-1.0464071091991274,0,42.67515023560611
58,6,5.491101023606736,54.34035804682921,-1.0464071091991274,0,42.67515023560611
59,1,4.532469019888605,55.89607281022861,-0.6186121750726004,0,45.669714774491794
59,2,6.287816159480288,57.95516955283518,-0.6186121750726004,0,45.669714774491794
59,3,4.363119013669676,52.995382626259186,-0.6186121750726004,0,45.669714774491794
59,4,5.0915238815789445,49.47714968167165,-0.6186121750726004,0,45.669714774491794
