household_id,income_eur,leisure_spending_eur,commute_minutes,income_thousand_eur
56,3696.2623214468913,374.92788884468484,7.312048737719806,3.6962623214468913
57,3573.709342066362,551.5423619621964,40.115966171817384,3.573709342066362
58,2839.6707580411344,1.9045545532080155,56.38226574332036,2.8396707580411342
59,3395.8041724056197,546.1908318095964,28.242690683387128,3.3958041724056196
60,2296.7776645561066,67.69998667144773,48.04165827621968,2.2967776645561067
61,4898.781077882244,717.5233880274076,27.149362351834444,4.898781077882244
62,4849.712853616113,785.6897732865285,35.99536427244602,4.849712853616112
63,3804.064625845342,446.4661486885923,54.27811305048343,3.804064625845342
64,4436.879126964326,416.2274649545699,51.08607319939136,4.436879126964326
65,3054.9461058053917,137.59689241384115,33.31209067403453,3.0549461058053917
66,5196.483383942267,459.8405334701242,40.05360459037261,5.196483383942267
67,2851.5666937755086,525.9242327972835,43.22289301700641,2.8515666937755086
68,3419.577917166287,490.9410870627618,29.15178785174237,3.4195779171662872
69,5579.181140674371,710.9755884415076,27.970104737558778,5.579181140674371
70,3712.9463409472382,582.5026562835122,30.932456762123735,3.712946340947238
71,5089.018300909513,316.89669507995853,24.377860540519272,5.089018300909513
72,1772.6668184582318,351.91485520752985,31.05754773493328,1.7726668184582317
73,3381.3422301141172,338.09501529273166,44.94256005631115,3.381342230114117
74,6242.559930838464,1028.8527730819196,24.645263037989505,6.242559930838464
75,5925.802457494456,491.3793111499599,24.926503003543097,5.925802457494456
76,5454.76383566289,722.4664620537724,35.955980723759666,5.454763835662891
77,3172.8221856900586,58.81007836865837,42.665940939650014,3.1728221856900585
78,4501.281442538554,592.5342184343364,41.48279845617349,4.501281442538554
79,3859.8570868783513,395.9047474751826,34.36333032968692,3.8598570868783515
80,3260.2449134774242,247.07304900064852,48.41798023364401,3.260244913477424
81,2966.855774149999,331.58004826696487,33.27452630844984,2.966855774149999
82,5114.060824781363,456.8102607337918,30.275492139878896,5.1140608247813635
83,2971.5679545704497,404.4588536161797,43.126997936760496,2.9715679545704496
84,4152.200721596145,278.1996898728436,18.001241888487588,4.152200721596145
85,5448.830855264962,603.4122904981725,43.2728880446858,5.448830855264962
86,5993.292855458084,845.3670689542818,19.462962855303072,5.993292855458084
87,3807.2444630000805,512.6376714545818,31.50159699563804,3.8072444630000803
88,3116.4285874828,0.0,51.785508011773366,3.1164285874828
89,3033.4531968398715,360.1132429135041,45.615294837067445,3.0334531968398712
90,3922.403183785943,420.76061204908325,38.181488750435406,3.922403183785943
91,1664.718548572386,424.39520759352285,43.28956866793624,1.664718548572386
92,2795.771965037842,463.1119669931625,58.30407827275865,2.7957719650378423
93,3215.2196438989363,213.77874164990752,37.99964954258657,3.215219643898936
94,3228.471954074647,735.7484417053264,25.5461951794097,3.2284719540746467
95,4640.8994290199635,489.94064838110637,23.716995100706427,4.640899429019964
96,3930.1279279146943,504.1873850331981,41.21510828783399,3.930127927914694
97,3850.600799845847,497.98768673696225,37.48352368114724,3.8506007998458474
98,1571.5004060929396,0.0,38.71993662277046,1.5715004060929396
99,4349.478485803197,537.318431048237,42.22055375140609,4.349478485803197
100,6034.069679559849,811.3173406353751,32.006931719739406,6.034069679559849
101,3248.3441236078806,577.7186407584761,30.89960731786921,3.2483441236078807
102,1200.0,341.77837872742714,65.34742140345975,1.2
103,1783.8633759636425,254.15121224681053,52.835739806014,1.7838633759636424
104,3805.4158324624386,221.18135364062277,43.32876866664105,3.8054158324624385
105,3977.313966190128,521.8144570666555,41.49512137773581,3.977313966190128
106,3229.2110970246667,327.1887543604712,38.803784126876366,3.229211097024667
107,3251.889940559834,506.7133410019712,45.44668560122886,3.251889940559834
108,5302.638893643895,740.6243544013862,6.494298137929732,5.302638893643895
109,6336.930437908948,979.1622252045723,15.469608015698526,6.336930437908948
110,4176.918247933051,384.44866516866455,36.396355357587765,4.1769182479330516
111,4435.7944009905395,585.9029221180509,48.50307857454996,4.43579440099054
112,3784.851174731184,531.0155552095987,39.71585665910871,3.784851174731184
113,4621.404067803483,714.0039123625868,38.68096100230271,4.621404067803483
114,2847.400318456768,397.86172091386993,50.1733639062825,2.847400318456768
115,2420.8460448213746,453.078818299628,51.72437248135168,2.4208460448213747
116,4659.601685482156,684.9226185569776,34.1766407699461,4.659601685482157
117,3691.279783926863,839.7217028099909,35.16831746271277,3.6912797839268627
118,3659.2719718909616,580.3381221371027,20.09286765143607,3.6592719718909614
119,4474.270488893061,703.3474379753363,53.24547956054042,4.474270488893061
120,2339.3677029634528,121.49338656868525,50.049204122914695,2.339367702963453
121,5528.272964406653,657.0042786173515,24.988542620748166,5.528272964406653
122,3143.4410873340908,392.4092312267959,44.24511769311916,3.1434410873340908
123,4843.27620020013,718.0300959585317,22.168467943533937,4.84327620020013
124,1896.6074890446055,226.15085949163188,65.52457292150423,1.8966074890446054
125,1486.2930285866037,80.62606402607682,54.90306975781058,1.4862930285866036
126,4416.456754886566,676.8160177481059,47.72118356635629,4.416456754886566
127,5182.271758613019,598.3402987815462,51.04696666464184,5.18227175861302
128,5870.9142058099815,841.3382333357283,15.003208393975617,5.8709142058099815
129,3929.4025319274315,311.846595953367,54.530738617206325,3.9294025319274315
130,4197.751323563057,739.6580076391347,52.034896538581144,4.197751323563057
131,4535.775231708567,415.2296863190405,34.697217461124374,4.535775231708567
132,3867.5351480455006,620.3542702327276,26.070856467102033,3.8675351480455005
133,3631.8602021556003,355.56682381117605,44.282429011289956,3.6318602021556003
134,6021.7435972799385,670.0212581768527,38.2075413454265,6.021743597279938
135,5539.678760682334,792.0939461523914,27.88188270818842,5.5396787606823334
136,4604.8821900829,530.3852036431854,57.92318859035784,4.6048821900829
137,4716.424534737968,620.2279014328537,24.005669958903027,4.7164245347379685
138,3737.6817689715576,692.7063830323943,30.380862194769342,3.737681768971558
139,2400.2856446415403,411.37068291491744,73.39193996581015,2.4002856446415404
140,5062.1336835510165,671.4699381294917,42.117024972266044,5.062133683551017
141,2021.041563645334,90.41866848811642,49.157211500529904,2.021041563645334
142,4802.971432140353,585.1175499271792,15.570827148332558,4.802971432140352
143,2841.2078687949006,611.9916116128039,37.55941532608931,2.8412078687949007
144,4707.982430639756,347.6157202681206,16.308965098027976,4.707982430639756
145,3870.317086548224,550.8702925418273,17.78364658146415,3.8703170865482237
146,4095.235008892787,477.79296918390764,27.874925117060346,4.095235008892787
147,5464.972131671241,652.8249906427262,29.757589527374066,5.464972131671241
148,5040.8178811180605,715.2595320221076,28.05899596837108,5.040817881118061
149,5003.37270049364,651.467138613139,32.13905526541417,5.00337270049364
150,2443.0439214118364,31.469984775462365,51.434986484895006,2.4430439214118365
151,3789.513126435822,600.7311798152948,50.88501539892777,3.789513126435822
152,5224.021941847415,337.7998872872052,28.39085906489353,5.224021941847416
153,4286.822407817251,487.38083691511963,34.63411198716921,4.286822407817251
154,2072.7561944435433,299.2648451689479,42.82132305970373,2.0727561944435435
155,5062.196731008995,934.0300967682108,37.573654210799404,5.062196731008995
156,3810.257699156484,640.0470907531653,42.2457645004188,3.810257699156484
157,6140.6084032236795,1029.9201048981215,36.828857673939275,6.14060840322368
158,5333.4841101445845,615.722425707304,41.332346809085976,5.3334841101445845
159,6042.310503441213,837.2366900134207,29.11761303097814,6.042310503441213
160,4719.219437854282,748.7284995752419,27.084583143696157,4.7192194378542816
161,4399.563363720929,401.87574786312996,40.246770181559896,4.3995633637209295
162,5344.941477161091,741.9476223721371,31.93566432938597,5.344941477161091
163,4699.2268851695235,509.58199024548355,31.356950553094183,4.699226885169524
164,2127.4276503291358,207.1353521811424,44.13867761444371,2.127427650329136
165,4524.97917802041,415.1771468117318,38.54230130001912,4.524979178020409
166,3190.693466420968,682.7197751419721,50.64987851113418,3.190693466420968
167,1575.10227115089,306.2115098927667,59.74434411352871,1.57510227115089
168,4998.133155476551,691.3317348056516,33.46595240654781,4.998133155476551
169,3597.902580368963,493.4330569390806,50.77056412369619,3.597902580368963
170,4980.091380648373,627.0752046278982,19.656606745243508,4.980091380648373
171,5218.496144012108,534.5546223118123,16.804964897138866,5.218496144012108
172,2337.5183551868386,592.7806106671671,48.060240391877585,2.3375183551868384
173,3555.496527289522,840.6030860760441,36.14448497555868,3.555496527289522
174,3499.624459784418,833.7969429655825,28.720537936080106,3.499624459784418
175,4260.730690211179,879.2796390683561,34.74156477897137,4.260730690211179
176,4598.721671664658,592.8849876949482,39.02042579137133,4.598721671664658
177,1630.9034262774128,545.1829207411813,46.08104919489157,1.6309034262774127
178,4202.884950242161,533.2349404181998,30.259035926437875,4.202884950242161
179,3089.783882303643,643.3175900570063,47.011800154154585,3.089783882303643
180,2206.694520228708,377.587761779782,58.10864047990404,2.206694520228708
181,3930.344235800649,522.9718391300862,18.157793873486046,3.930344235800649
182,2985.1636276977442,516.0178057545888,29.599189858938196,2.985163627697744
183,6487.8088791502905,881.4774639773793,33.527430449793265,6.487808879150291
184,2962.030872635544,542.495566088014,39.85331407411591,2.9620308726355438
185,4971.4254409975465,632.3322497548793,31.61619446151181,4.971425440997547
186,3342.9118358485157,464.69491676507687,45.75531052622231,3.3429118358485157
187,3619.5226917264745,410.5737010308781,44.261200980772685,3.6195226917264747
188,3820.346249147764,770.9760446706737,35.182602657941246,3.820346249147764
189,4730.457836881755,665.3344245063,40.683670181858346,4.7304578368817545
190,3330.6435345435902,421.2001362544628,40.73716203421416,3.33064353454359
191,5321.122027707263,545.2539321218909,28.907778361103333,5.321122027707263
192,4529.002685739457,482.43962052465656,40.65606743593658,4.5290026857394565
193,3595.0615497776867,622.0139397502877,16.175826065202465,3.5950615497776868
194,4172.288477653672,514.0345338492715,50.50597049612311,4.172288477653672
195,3180.9362823795336,552.9416153966406,47.36052960787773,3.1809362823795335
196,2883.7720612647354,621.948540247278,26.35680775222917,2.8837720612647355
197,7125.6717699257215,1105.0449026082697,43.32597680988225,7.125671769925722
198,3988.0387330858916,543.6664664257652,36.3187543098903,3.9880387330858915
199,4291.397178354019,570.2356225941827,33.422755916307516,4.2913971783540195
200,4069.197855927106,485.32094301988695,41.76018691566073,4.069197855927106
201,3884.610774374677,484.28453327250554,66.26958511978124,3.884610774374677
202,4005.1336320419523,654.2996786754962,61.92515043082057,4.005133632041952
203,4300.26712794749,320.46639039623835,46.03640072887248,4.30026712794749
204,4247.9375305386475,468.30501365260835,36.23865937710624,4.247937530538647
205,6656.95196147123,655.733532467318,27.875400548064643,6.65695196147123
206,4982.089637507189,603.1256665739886,33.03559235647561,4.982089637507189
207,3528.0197671331434,186.74249714133163,32.649631453199326,3.5280197671331432
208,1288.591231821584,70.46459015678369,47.69820353585421,1.288591231821584
209,3923.16355180999,860.9658277832812,34.49491553689008,3.9231635518099903
210,3071.730592776176,200.84894177466256,52.81806273533644,3.0717305927761758
211,4439.580502839919,1021.8287924047347,57.017783288796366,4.439580502839919
212,2534.8388792364976,423.1925729283228,34.9677768139384,2.5348388792364975
213,4790.964140984571,968.6840811635598,34.986781831772575,4.7909641409845705
214,4878.294172168026,418.25500539178256,36.984724358984415,4.878294172168026
215,5340.396243014488,528.5334283012662,34.937886015935874,5.340396243014489
216,6961.250167108318,824.7350890789193,22.77278778582863,6.961250167108318
217,5906.852721599011,938.1949358217914,31.35143390037536,5.9068527215990105
218,3234.301576397105,555.4446094317789,74.13921051341235,3.2343015763971046
219,2675.1460574997022,362.7683798942945,56.306816989874356,2.675146057499702
220,3370.1146629566106,431.51175130220025,32.118915630998245,3.3701146629566106
221,3083.481011051854,500.1749964263322,30.381942498382216,3.0834810110518536
222,4549.364899475065,554.1583533256895,30.400817942609738,4.549364899475065
223,3385.61727538259,669.1363744255933,30.736615544041115,3.38561727538259
224,4438.857196646145,566.2324173374556,18.43303672304862,4.438857196646145
225,5558.3453022535095,1004.1877693171039,26.400561729577586,5.558345302253509
226,4271.405777439597,625.1386540358492,54.09026985956079,4.271405777439597
227,4852.988561434487,379.0057037415585,42.952899286572055,4.852988561434486
228,5234.487222404767,744.4828939446395,23.70578071621507,5.234487222404767
229,6043.396241594502,913.6262310054854,26.353570025752795,6.043396241594501
230,4861.521959931557,635.1193191133258,20.82544708900204,4.861521959931557
231,5830.802825060216,1025.1647448488454,20.966113409820046,5.830802825060216
232,5117.032094521173,870.2965048442729,54.65786340411062,5.117032094521173
233,3000.2494619980453,280.5033667783814,62.70379141177582,3.0002494619980453
234,2599.407091343214,288.59057391847875,60.16733346662096,2.5994070913432137
235,6046.244726517356,906.1829818474312,26.260120519295537,6.046244726517356
236,3795.817136334875,389.6564398864856,46.615358004485955,3.795817136334875
237,3216.7021586259175,309.9545612526691,59.62087194732317,3.2167021586259175
238,3222.970770302855,467.1625952119095,31.610335915881812,3.222970770302855
239,3606.2341937214646,385.5241652333907,48.90572422978666,3.606234193721465
240,3272.712055567155,593.5501593233064,35.97605698999152,3.272712055567155
241,4819.490691697579,859.8324766848592,33.66833497531921,4.819490691697578
242,1881.0318354017122,0.0,30.972868864848564,1.8810318354017121
243,4341.387190299997,408.3355527470054,51.67120378710315,4.341387190299997
244,5813.244089364862,754.6879354466304,16.945370625318706,5.813244089364861
245,1307.294053907183,352.48938271583603,47.866414901586765,1.3072940539071831
246,4193.753869795176,648.9435507580047,33.928389536898884,4.1937538697951755
247,3812.300804976698,506.7100134861869,50.61983905736366,3.812300804976698
248,5823.4479518382595,502.81680222090915,39.34440726562508,5.82344795183826
249,7229.1741151473,718.0094308803529,38.357629067256866,7.2291741151473
250,3526.821816529998,383.69202979662623,54.03465386670682,3.5268218165299983
251,4451.305192286631,387.1228779880522,43.308031965619406,4.451305192286631
252,4312.206713653935,540.6072133378381,29.635361485040946,4.312206713653936
253,4019.700854393613,441.59744498269333,41.566779343593666,4.019700854393613
254,4126.151330485625,384.7561602306064,45.279000145797276,4.126151330485626
255,6214.334247506507,513.8144391869824,32.50025302982874,6.214334247506508
256,4525.677062792175,668.4725613937856,30.64962837157113,4.525677062792175
257,4510.20328644268,371.2445150044031,13.962521157675742,4.51020328644268
258,4045.777000806467,235.75751566842962,50.566545240934005,4.045777000806467
259,4365.866403866178,549.224865806547,49.576867945089624,4.365866403866178
260,3949.3333772563033,325.8070888198865,47.32804475331311,3.9493333772563033
261,4965.3797437005915,986.1395433040599,39.86170781911832,4.965379743700591
262,4719.790004904596,510.19286331075114,23.48834229524087,4.7197900049045955
263,4902.15294887649,104.16668783040632,41.19065436858541,4.90215294887649
264,1259.6083132915915,0.0,62.305093296724245,1.2596083132915914
265,5088.239559525209,628.7093119573917,30.568841767810987,5.088239559525209
266,3232.1634546016585,492.6649309158492,40.7644753053763,3.2321634546016584
267,3310.859866955023,656.0647817527147,24.613721916698413,3.310859866955023
268,4449.0878096931065,804.3827997188732,53.10203696130475,4.449087809693107
269,2090.7590254295947,404.0243068662751,30.03483237465597,2.0907590254295947
270,3339.830356071781,862.9317994698793,40.74024875038859,3.339830356071781
271,1200.0,0.0,49.914392601919864,1.2
272,4961.007448012931,594.4711366481935,29.241050507007714,4.96100744801293
273,5511.2857577906325,849.0351997510777,15.70182115180156,5.511285757790633
274,4751.61374187535,408.13617736412175,29.033991779907126,4.7516137418753495
275,2210.399469733359,156.86476715286267,50.40784640379734,2.210399469733359
276,4110.598432525951,852.5195688619759,42.36695618119821,4.110598432525951
277,3885.633271783622,366.68763435427957,43.52748163009536,3.885633271783622
278,7412.18776419916,901.240079264643,10.017192898378866,7.412187764199159
279,3343.7792506506626,669.4643749856208,37.433840298008676,3.3437792506506625
280,3136.5531532595837,736.621349534252,34.17159271043603,3.136553153259584
281,4473.958820565313,311.6471767575767,39.84139601614064,4.473958820565312
282,4285.395910610379,871.1886515817221,43.38186366050604,4.285395910610379
283,4429.351190415563,382.5654618245849,42.89845618484508,4.429351190415563
284,3812.2913520384,589.8965899082466,41.461335372162395,3.8122913520384
285,4842.063763583773,758.2484698456851,44.928525567681014,4.842063763583773
286,4388.233389237928,433.54599027819893,27.32692630238937,4.388233389237929
287,3165.561671739233,729.288373259091,49.528385251123616,3.165561671739233
288,3003.5031071582875,389.15414241667173,33.86809792298121,3.0035031071582874
289,4447.104211768015,862.8671773364908,49.553500073722034,4.447104211768015
290,6667.575910347695,812.3212697445658,33.67329454559735,6.667575910347695
291,3595.070133281338,450.2584987662174,45.873828678992226,3.5950701332813377
292,3427.236454867576,736.1791297046593,55.607904182680016,3.4272364548675758
293,4822.894860919356,515.4052733809278,35.57445773046396,4.822894860919356
294,4680.859709992992,1043.6392182261043,18.43821657925654,4.680859709992992
295,4728.714078588822,655.469696120697,41.29354735475545,4.728714078588823
296,5277.461541934901,857.167455260663,36.62066903020471,5.277461541934901
297,5163.0025815719955,473.41975375761615,34.60481410318117,5.1630025815719955
298,3760.019447517136,258.07338708561633,37.35528213257205,3.760019447517136
299,6890.282379978669,795.7421427667358,43.09784074214841,6.890282379978669
300,5236.777432999672,661.5140016564867,33.08228419738039,5.236777432999672
