household_id,year,income_thousand_eur,consumption_thousand_eur,oracle_financial_stability,delta_income,delta_consumption,income_thousand_eur_within,consumption_thousand_eur_within
22,1,27.868643615863643,28.119179308192646,-0.4393669766143195,,,5.1827699240569345,3.7811956693058484
22,2,26.829324126753985,27.567143867138114,-0.4393669766143195,-1.0393194891096584,-0.5520354410545316,4.143450434947276,3.2291602282513168
22,3,23.285952631029346,26.741663464712303,-0.4393669766143195,-3.5433714957246387,-0.8254804024258107,0.6000789392226373,2.403679825825506
22,4,20.36038481344784,23.676112909434828,-0.4393669766143195,-2.9255678175815056,-3.0655505552774756,-2.3254888783588683,-0.6618707294519695
22,5,18.104590313642536,19.365331870525388,-0.4393669766143195,-2.2557944998053046,-4.31078103890944,-4.581283378164173,-4.972651768361409
22,6,19.66634665010291,20.55847041331751,-0.4393669766143195,1.5617563364603733,1.1931385427921235,-3.0195270417037996,-3.7795132255692856
23,1,38.06680724984411,35.50270926354532,-0.04854637097016923,,,2.372054190975085,2.1896110849797665
23,2,38.48171643618314,31.34267847770846,-0.04854637097016923,0.41490918633903107,-4.1600307858368595,2.786963377314116,-1.970419700857093
23,3,37.92240178172824,37.81795257279712,-0.04854637097016923,-0.5593146544549015,6.475274095088658,2.2276487228592146,4.504854394231565
23,4,33.53903593579557,32.435459385913695,-0.04854637097016923,-4.383365845932673,-5.382493186883423,-2.155717123073458,-0.8776387926518581
23,5,32.4833242424179,30.642179366792888,-0.04854637097016923,-1.055711693377667,-1.7932800191208074,-3.211428816451125,-2.6709188117726654
23,6,33.6752327072452,32.13761000463583,-0.04854637097016923,1.1919084648273,1.4954306378429436,-2.019520351623825,-1.1754881739297218
24,1,36.05898634410812,31.79265563988323,0.6635870603131779,,,-4.391169331815149,-7.605887478281858
24,2,34.80981366293291,35.907955032696556,0.6635870603131779,-1.2491726811752102,4.115299392813327,-5.640342012990359,-3.4905880854685307
24,3,39.646671875265056,41.17307648745048,0.6635870603131779,4.836858212332146,5.265121454753924,-0.8034838006582135,1.7745333692853933
24,4,44.10062017915586,40.81576804471309,0.6635870603131779,4.4539483038908045,-0.3573084427373914,3.650464503232591,1.417224926548002
24,5,45.49148392037502,44.81726293923202,0.6635870603131779,1.3908637412191567,4.001494894518935,5.041328244451748,5.4187198210669365
24,6,42.593358073702646,41.884540565015115,0.6635870603131779,-2.8981258466723716,-2.932722374216908,2.143202397779376,2.4859974468500283
25,1,30.37820081097262,26.704672733780313,-0.1594898786537673,,,-6.267527617806341,-7.6133708462286265
25,2,34.44967018083646,32.55051471627781,-0.1594898786537673,4.071469369863845,5.845841982497497,-2.1960582479424957,-1.7675288637311297
25,3,35.31766323689088,32.51415549252613,-0.1594898786537673,0.8679930560544165,-0.03635922375168121,-1.3280651918880793,-1.803888087482811
25,4,35.13686580963323,30.240249773623948,-0.1594898786537673,-0.18079742725765158,-2.2739057189021814,-1.5088626191457308,-4.077793806384992
25,5,39.27418945757621,40.443355882448415,-0.1594898786537673,4.137323647942985,10.203106108824468,2.628461028797254,6.125312302439475
25,6,45.31778107676436,43.455312881397035,-0.1594898786537673,6.043591619188149,3.0119569989486195,8.672052647985403,9.137269301388095
26,1,50.96499228119827,50.397109219901644,1.623882993736867,,,-3.4149481460488147,-3.712910819179072
26,2,54.55979418441689,53.56347091967064,1.623882993736867,3.5948019032186167,3.1663616997689985,0.179853757169802,-0.5465491194100736
26,3,54.57047162765082,54.40353699855646,1.623882993736867,0.010677443233930717,0.840066078885819,0.19053120040373273,0.2935169594757454
26,4,55.88109878168614,55.64816113398188,1.623882993736867,1.3106271540353234,1.2446241354254184,1.501158354439056,1.5381410949011638
26,5,55.804895855288656,53.712477979042895,1.623882993736867,-0.07620292639748527,-1.9356831549389852,1.4249554280415708,-0.39754206003782144
26,6,54.49838983324177,56.93536398333075,1.623882993736867,-1.3065060220468894,3.222886004287858,0.11844940599468146,2.8253439442500365
27,1,31.06478610945102,25.577260386362422,-0.6015764950429805,,,0.13066031814438972,-2.832981538645331
27,2,29.283722111022662,28.71851662205252,-0.6015764950429805,-1.7810639984283583,3.141256235690097,-1.6504036802839686,0.30827469704476584
27,3,28.695642975146747,27.99432369410828,-0.6015764950429805,-0.5880791358759154,-0.7241929279442374,-2.238482816159884,-0.41591823089947155
27,4,32.31220909738939,32.030301002952,-0.6015764950429805,3.616566122242645,4.035977308843719,1.378083306082761,3.620059077944248
27,5,32.564540984316835,28.66003053077373,-0.6015764950429805,0.25233188692744335,-3.3702704721782695,1.6304151930102044,0.2497886057659784
27,6,31.683853470513135,27.481019313797574,-0.6015764950429805,-0.8806875138037,-1.179011216976157,0.7497276792065044,-0.9292226112101787
28,1,26.692998186762864,22.200010250531225,-0.8822057911264265,,,-0.7266436088326991,-0.08761104391201968
28,2,23.888262468118363,21.370809679684115,-0.8822057911264265,-2.804735718644501,-0.8292005708471102,-3.5313793274772003,-0.9168116147591299
28,3,18.98148895665202,16.4313310708287,-0.8822057911264265,-4.906773511466344,-4.9394786088554135,-8.438152838943545,-5.856290223614543
28,4,24.697999897017194,18.82290640209318,-0.8822057911264265,5.7165109403651755,2.3915753312644803,-2.721641898578369,-3.464714892350063
28,5,32.16705146909877,27.747522392337256,-0.8822057911264265,7.469051572081579,8.924615990244074,4.74740967350321,5.4599010978940115
28,6,38.09004979592415,27.153147971184985,-0.8822057911264265,5.922998326825379,-0.5943744211522706,10.670408000328589,4.865526676741741
29,1,31.945931057348947,34.171761352565944,-0.02581567672415866,,,-1.0215821662566391,1.1713824404119464
29,2,33.79302892729585,31.8073018185882,-0.02581567672415866,1.8470978699469036,-2.364459533977744,0.8255157036902645,-1.1930770935657975
29,3,33.30122494206592,32.972584242839204,-0.02581567672415866,-0.49180398522992874,1.1652824242510036,0.33371171846033576,-0.027794669314793907
29,4,32.690331710628996,34.74909655012779,-0.02581567672415866,-0.6108932314369255,1.7765123072885842,-0.2771815129765898,1.7487176379737903
29,5,32.487521196210125,36.14400990361925,-0.02581567672415866,-0.20281051441887143,1.3949133534914608,-0.4799920273954612,3.143630991465251
29,6,33.5870415080837,28.157519605183605,-0.02581567672415866,1.099520311873576,-7.986490298435644,0.6195282844781147,-4.842859306970393
30,1,42.39840106697332,40.08858138039408,0.49721792639721407,,,-2.7933954010350206,-2.009256844022488
30,2,47.34621469378969,46.32681278163268,0.49721792639721407,4.9478136268163695,6.2382314012386,2.154418225781349,4.228974557216112
30,3,44.99633555203974,40.104771919063474,0.49721792639721407,-2.349879141749952,-6.222040862569209,-0.19546091596860293,-1.9930663053530964
30,4,47.54111133192222,41.149438876765444,0.49721792639721407,2.544775779882478,1.0446669577019705,2.3493148639138752,-0.9483993476511259
30,5,45.28624520651284,42.015244289766336,0.49721792639721407,-2.2548661254093787,0.8658054130008921,0.09444873850449653,-0.08259393465023379
30,6,43.58247095681229,42.90218009887743,0.49721792639721407,-1.703774249700551,0.8869358091110939,-1.6093255111960545,0.8043418744608601
31,1,44.55556614520877,44.91834590853655,1.7397918911853982,,,1.0634715908679908,-0.5772830683866701
31,2,44.98051074506554,49.56127174695651,1.7397918911853982,0.42494459985676514,4.642925838419956,1.488416190724756,4.065642770033286
31,3,46.62481600957982,48.63211629754988,1.7397918911853982,1.64430526451428,-0.929155449406629,3.132721455239036,3.1364873206266566
31,4,42.78881647305267,43.732253732613586,1.7397918911853982,-3.8359995365271473,-4.899862564936292,-0.7032780812881114,-1.7633752443096355
31,5,41.201307083213955,42.379943287484664,1.7397918911853982,-1.587509389838715,-1.3523104451289214,-2.2907874711268263,-3.115685689438557
31,6,40.801550869923936,43.74984288839812,1.7397918911853982,-0.39975621329001854,1.369899600913456,-2.690543684416845,-1.7457860885251009
32,1,21.583845462191427,21.560282844054214,-0.932683048188906,,,3.311621011053475,5.3049699479484005
32,2,17.96485015264546,13.39005346505935,-0.932683048188906,-3.6189953095459657,-8.170229378994865,-0.30737429849249054,-2.8652594310464643
32,3,17.61082171275102,14.766979112838078,-0.932683048188906,-0.3540284398944422,1.3769256477787284,-0.6614027383869328,-1.488333783267736
32,4,23.504678916910933,19.876486258221696,-0.932683048188906,5.893857204159914,5.109507145383619,5.232454465772982,3.621173362115883
32,5,14.661392406662385,11.272726352800913,-0.932683048188906,-8.843286510248548,-8.603759905420784,-3.6108320444755666,-4.982586543304901
32,6,14.30775805566649,16.66534934366063,-0.932683048188906,-0.353634350995895,5.392622990859717,-3.9644663954714616,0.41003644755481616
33,1,46.11041655220971,43.94592634019169,0.5905432373446899,,,-5.237267301112915,-1.5435340284057375
33,2,52.94074009413785,43.16798391800247,0.5905432373446899,6.830323541928138,-0.7779424221892199,1.5930562408152227,-2.3214764505949574
33,3,52.246177018209785,48.712955551240505,0.5905432373446899,-0.6945630759280661,5.544971633238035,0.8984931648871566,3.2234951826430773
33,4,48.80127033623645,41.45012300134205,0.5905432373446899,-3.444906681973336,-7.262832549898455,-2.5464135170861795,-4.039337367255378
33,5,54.02828071575849,44.98970526551667,0.5905432373446899,5.227010379522042,3.5395822641746193,2.6805968624358627,-0.49975510308075854
33,6,53.95921840338351,50.67006813529115,0.5905432373446899,-0.06906231237498162,5.680362869774484,2.611534550060881,5.180607766693726
34,1,43.81494803751785,49.32934695881628,1.2297753070045438,,,-2.735640584120304,1.992170408796369
34,2,40.53641045231992,43.7424787198466,1.2297753070045438,-3.278537585197931,-5.586868238969679,-6.014178169318235,-3.5946978301733097
34,3,42.8205612877131,41.64395516231416,1.2297753070045438,2.284150835393177,-2.0985235575324452,-3.730027333925058,-5.693221387705755
34,4,47.72290384548616,46.289494641723785,1.2297753070045438,4.902342557773061,4.645539479409628,1.1723152238480026,-1.047681908296127
34,5,52.500768503035786,49.47388373589134,1.2297753070045438,4.777864657549628,3.1843890941675568,5.950179881397631,2.1367071858714297
34,6,51.90793960375613,53.54390008152733,1.2297753070045438,-0.5928288992796595,4.070016345635992,5.357350982117971,6.206723531507421
35,1,39.94151568283216,36.11735829199857,-0.11259805767465045,,,0.6270700130313642,1.6235903962003277
35,2,43.08503880953236,34.3747088360519,-0.11259805767465045,3.1435231267001953,-1.742649455946669,3.7705931397315595,-0.11905905974634123
35,3,38.94981772083731,33.98286478048306,-0.11259805767465045,-4.135221088695047,-0.39184405556883917,-0.3646279489634878,-0.5109031153151804
35,4,38.87349745181032,31.668488734565717,-0.11259805767465045,-0.07632026902698641,-2.3143760459173457,-0.44094821799047423,-2.825279161232526
35,5,38.05707169865039,39.35152973845926,-0.11259805767465045,-0.8164257531599333,7.683041003893546,-1.2573739711504075,4.85776184266102
35,6,36.979732655142236,31.467656993230943,-0.11259805767465045,-1.0773390435081538,-7.88387274522832,-2.3347130146585613,-3.0261109025673
36,1,48.48663400250351,45.371766722660254,1.4320360097747054,,,1.7431995119820556,-1.4673585110671539
36,2,43.67970478299198,45.63357743334134,1.4320360097747054,-4.806929219511524,0.2618107106810825,-3.0637297075294683,-1.2055478003860713
36,3,49.488479871701365,50.3273506314479,1.4320360097747054,5.808775088709382,4.6937731981065625,2.7450453811799136,3.488225397720491
36,4,45.73234260725953,43.0563283683942,1.4320360097747054,-3.7561372644418327,-7.271022263053702,-1.0110918832619191,-3.7827968653332107
36,5,47.56552630758368,47.93804160153585,1.4320360097747054,1.833183700324149,4.881713233141653,0.8220918170622298,1.0989163678084424
36,6,45.50791937108862,48.70768664498495,1.4320360097747054,-2.0576069364950627,0.7696450434491027,-1.2355151194328329,1.868561411257545
37,1,39.586908199903554,41.64890817995463,0.939740404829075,,,-0.9617252182547418,0.414744481988798
37,2,37.27712147962784,40.984532052473895,0.939740404829075,-2.309786720275717,-0.664376127480736,-3.271511938530459,-0.24963164549193806
37,3,38.31860994997437,39.17984284315305,0.939740404829075,1.0414884703465361,-1.8046892093208484,-2.230023468183923,-2.0543208548127865
37,4,40.028301963489376,38.98865136240982,0.939740404829075,1.7096920135150029,-0.19119148074322823,-0.52033145466892,-2.2455123355560147
