day,temperature_c,energy_kwh,temperature_squared
70,31.718603163072775,280.23364480317724,1006.0697866164902
71,6.996979528803067,231.85861522465598,48.957722526489185
72,17.244648356608813,76.16039271401448,297.37789694309106
73,33.618083420151315,373.6224376710083,1130.1755328442528
74,4.2210325815545335,278.19286273808996,17.81711605454493
75,33.39403684335005,374.30233767902354,1115.1616966950207
76,19.164674511876733,65.2751378665232,367.28474914617766
77,13.352105616364419,117.888139894564,178.27872439055025
78,9.34408990660367,154.06478085292133,87.31201618269259
79,27.96131427186114,187.44136642894523,781.8350958097856
80,10.545556524937796,155.6650137542094,111.20876242065812
81,5.379279913160504,258.21161054575606,28.93665238413208
82,-0.9048814778093206,494.20595709738126,0.81881048888238
83,19.32700823678962,104.18945016805972,373.5332473849338
84,32.88610347031894,342.87119979832926,1081.4958014605236
85,29.635429132833913,240.28387518559907,878.258659887221
86,5.167723991265918,248.00994017131154,26.705371249905347
87,19.50602895889412,81.11262511843874,380.485165745216
88,-2.5286725123052323,588.6886434425046,6.394184674488055
89,15.861242573787674,59.86438929032591,251.57901598453464
90,27.396327024351432,187.23307030942192,750.5587344252086
91,3.581752174508863,314.4705528272614,12.82894863959897
92,16.064214257558017,82.27546758135787,258.05897971273026
93,19.454781012610137,91.88327386901923,378.4885042486159
94,26.913252436545267,174.53099424814755,724.3231567132098
95,22.445319524975833,70.27606431207059,503.79236857826135
96,16.323701247061937,95.11407791518849,266.46322240333143
97,26.04828599104566,122.08666704839419,678.5132030713056
98,6.034600146885127,238.83908343431455,36.416398932786
99,26.122527987557493,155.89932360075912,682.3864684607246
100,-1.3004837753234222,540.6153388828269,1.6912580498794612
101,25.95643459741744,168.58149963326548,673.7364970100091
102,19.090618514877793,111.20504295606094,364.4517152805948
103,18.53630135436009,75.91383291844959,343.59446789965176
104,24.78051627982453,143.56460955673,614.0739870946485
105,33.80428904557183,383.9381336409864,1142.7299578765676
106,26.756933595477015,152.07318235323078,715.9334954327666
107,10.310214457006243,156.73999141333877,106.30052214946053
108,29.706263032791306,229.34650783518188,882.4620633733833
109,13.100863575801878,97.29843263675495,171.63262643177237
110,-3.0131439271269533,571.6197279605791,9.079036325582038
111,33.907328070149866,398.44623284273354,1149.706896856773
112,15.0501861850345,96.52769178137065,226.5081042042033
113,-4.5023790333857905,669.7355780868245,20.271416960271964
114,6.274668280452413,240.91262748117938,39.371462029715644
115,0.9319385360151111,415.88654653876057,0.8685094349099886
116,13.59302695114463,90.70515437875723,184.77038169454426
117,9.360228569751818,193.70077072161627,87.61387887799818
118,26.961983795251484,212.20667058611292,726.9485701754036
119,8.17170653668018,230.8571028812313,66.77678772162157
120,22.9159946178968,143.5393444030506,525.1428093274751
121,21.137085823391676,93.00440924722756,446.77639710542536
122,23.943497845985004,151.65378836313533,573.2910891006885
123,13.646250277446867,101.78973302694851,186.2201466347187
124,7.098436444822616,241.13821303482393,50.387799961185934
125,33.16137456840984,351.0685668930762,1099.6767632663789
126,-1.472607922687179,518.1265622275164,2.1685740939610487
127,13.8194424655927,112.37754751514066,190.97699005982687
128,30.924027606675637,282.27648272755187,956.2954834184369
129,8.19336221870429,205.92957890147258,67.1311844468909
130,19.722139829940744,84.93436214296429,388.96279947173514
131,1.3118226391481658,403.00372315257067,1.7208786365816588
132,10.00705983575462,147.30449370179497,100.14124655637326
133,26.67360305123225,195.96219913857294,711.4810997347063
134,15.879091654556667,92.96078608853233,252.1455517738112
135,1.3165628262787,398.38546336679144,1.7333376755389582
136,4.387764498268973,281.3953732971526,19.252477292269575
137,3.5752219082187686,310.15370645652433,12.782211693007453
138,21.285748587387165,108.79000421746974,453.08309292545465
139,11.742071087651693,123.3604308135811,137.87623342746582
140,13.041560121957785,122.17284748935076,170.08229041463954
141,28.980082988568356,243.2500940652419,839.845210024309
142,17.198432190925082,107.0779410603154,295.78606982584813
143,29.67761646083043,240.39880943049297,880.7609187961532
144,6.218773196305207,242.47815685276802,38.673140067084084
145,23.57640572181022,112.25644892910032,555.8469067594058
146,20.80512710273094,87.57298014987767,432.8533137607895
147,10.678054417716169,156.67725482387576,114.02084614770779
148,25.291768283862496,117.61242070842862,639.6735429245929
149,13.225666167495955,98.84833836985926,174.91824557404715
150,31.67733103687127,279.6001936944583,1003.4533016195278
151,11.659433827552546,124.5590706582309,135.9423971790766
152,9.82303092864333,128.22491222634744,96.49193662508345
153,8.099182106142887,177.7532352288835,65.59675078846513
154,27.611245615527274,223.9606420015734,762.3808844409741
155,15.230633834613009,66.92070009845543,231.97220700405856
156,4.95058687696452,324.5118326095081,24.50831042637332
157,2.4732181561804634,364.96523403279946,6.116808048060691
158,11.230592731357474,171.71734552672143,126.12621309761933
159,3.8202446849377925,291.2929269093743,14.594269452795453
160,33.38790705188034,338.63108243392315,1114.752337305001
161,14.456540464573457,93.17610769024441,208.99156220384975
162,15.730782207066714,108.81029247904559,247.45750884616672
163,-4.29493912676397,665.1683189531957,18.446502102608054
164,-3.313377254861658,602.1361431481389,10.978468833034576
165,32.740413837101556,328.7979951946802,1071.9346982246711
166,34.35528384240918,397.0924570754393,1180.2855278925012
167,20.715651511616272,86.6628949059445,429.13821755072956
168,8.301011138561375,211.94078205693168,68.90678592252002
169,29.937893689620214,244.62273589125732,896.2774785710019
170,1.873386608521126,412.94831219671937,3.509577384986286
171,8.753883296211452,187.1862771642991,76.63047276368988
172,6.327802358370049,212.90538134609042,40.04108268659356
173,32.01391162983444,316.1312611999318,1024.8905378428487
174,8.930584918470274,193.31376440188174,79.7553469860087
175,26.120765034616305,158.92852251439055,682.2943659936337
176,21.509922227830916,127.09132231983706,462.67675424733454
177,5.1683184879642585,294.23648687941983,26.71151599303316
178,5.68605364301793,241.69152147908957,32.331206031277475
179,29.30040486505128,219.65989567020955,858.5137252559208
180,10.009214638862387,171.3353969152023,100.1843776868171
181,33.335990059611554,340.06269607895365,1111.2882332545203
182,18.220130264683455,67.96281264963544,331.97314686203396
183,10.46892028467492,149.60745282285174,109.59829192687802
184,24.620273528408163,121.75363576895467,606.1578686136357
185,13.89410535815799,116.4978457167529,193.04616370359457
186,13.33472873734796,132.2598378312592,177.81499049865354
187,23.690649914537993,79.1939436317372,561.246893373199
188,31.960936753231657,289.38423005179,1021.5014781440741
189,6.183563338333573,245.22830543515533,38.23645555918304
190,23.33747501060149,127.25530770538268,544.6377398704491
191,0.9792755827998434,425.4377265424289,0.9589806670679729
192,16.446923585519006,84.49563487409972,270.50129542790137
193,7.500495251127681,184.80054286403654,56.2574290121889
194,16.74429895452259,66.213332168655,280.37154747842635
195,11.867643041307181,115.32473846266053,140.84095135588674
196,20.095939443821877,66.78657035252233,403.8467821297559
197,18.676983638894683,80.02857654136814,348.82971784753965
198,-2.2340911160898225,543.2975625251373,4.991163114991469
199,13.649258429724153,87.0187701879924,186.30225568139585
200,1.9962226535529481,349.195619806404,3.9849048825579736
201,4.792386929226176,291.09647153259283,22.966972479417894
202,29.002752753131826,198.60093268387018,841.1596672592957
203,20.416282443290502,57.21124140206102,416.824588804212
204,10.731475218283425,140.5434926284519,115.16456036063128
205,30.984614256017565,254.98291399175736,960.0463205942069
206,10.985551926300996,175.41946157141206,120.68235112545553
207,15.25568016419848,80.24161272548086,232.73577727231898
208,15.077919123501564,36.54879945706413,227.34364509485417
209,22.586048130138433,73.78198740139155,510.12957013692983
210,3.482348436294065,322.16632327022506,12.12675063175972
211,17.25254074358383,87.6032313157043,297.6501621090201
212,-0.2105455617540608,484.6170594618245,0.044329433574333034
213,-2.990684963030499,612.3826193579456,8.944196548096736
214,12.381101971316468,127.15421879620466,153.29168602413654
215,10.624855053750949,187.24119956196125,112.88754491321707
216,3.4247145001284807,302.64361401182174,11.728669407390269
217,33.59601145714385,357.3798901525162,1128.691985828541
218,32.317676191605415,333.8287836140888,1044.4321944254596
219,13.071895768224998,88.39847625479115,170.8744589753386
220,-0.09843698979385529,440.13073211374734,0.00968984095967557
221,-0.8351370584915108,522.6455610859971,0.697453906465853
222,-2.67406496422121,557.6629774621522,7.150623432875381
223,7.4785440829443806,208.87455035438273,55.92862160054241
224,11.495378705755561,152.9354189523529,132.1437315887384
225,26.65830384035395,199.9585805349551,710.6651636446301
226,26.49139633959491,136.44693161764528,701.7940800215026
227,-1.9269660287572687,571.2565820531522,3.713198075984559
228,10.606371297079553,124.37474729865939,112.49511209151301
229,22.109890408883114,109.90325180519673,488.8472538928215
230,30.094894995906966,264.50540042752505,905.7027048146662
231,1.983241625061174,362.3686435317728,3.933247343375286
232,34.210105758128854,414.8222989792621,1170.331335982361
233,7.692621397877426,200.89086702401426,59.17642397108165
234,21.869515014302607,129.08077252248546,478.27568696080715
235,9.900254938539135,156.27705789673965,98.01504784806853
236,-1.4844026565665391,514.8830582952017,2.203451246821799
237,2.8281535728233953,375.04772783964575,7.998452631473736
238,3.450678488494212,314.37062661507656,11.907182030956701
239,4.485461136763358,338.22282217059984,20.119361609414433
240,21.43791393554876,100.36173453362657,459.58415390799576
241,-1.4264127925538927,535.640360626583,2.034653454761395
242,14.614729152323441,75.75690644365298,213.59030819577265
243,34.925680559684,385.6053299653904,1219.8031625570886
244,-0.051663705610125454,451.248376497201,0.002669138477369708
245,-2.89641057490996,583.6819694710715,8.389194218450244
246,-3.2140320779400877,578.9229675668037,10.330002198027879
247,14.728256666129536,89.2072891518851,216.9215444233891
248,9.990026504647522,189.65214008996847,99.80062956356
249,29.918353406721945,238.6208510947227,895.1078705695106
250,5.456923978790802,248.5467874083672,29.778019310302035
251,33.03479549741718,339.64680551518455,1091.2977135561744
252,9.89668063821123,181.31420648277606,97.94428765474503
253,20.04234436407588,67.59422122525757,401.6955676082042
254,11.726277424983081,97.22022656857145,137.50558224766783
255,29.066864750666596,224.61731648546294,844.8826264335443
256,9.535036549021228,200.70879146480104,90.91692199117065
257,2.0783214382480075,383.3520431876729,4.319420000681267
258,2.5766554635937755,332.085632289234,6.639153378067654
259,20.348345320774747,64.72021964187834,414.05515729349554
260,5.769675162540615,265.47537060126825,33.28915148123807
261,15.612623616818455,90.14480601496638,243.75401620043738
262,29.324214210122395,216.6134582451545,859.9095390411442
263,15.741957130738164,102.8152710623929,247.80921430599815
264,31.844900987839083,300.09893722987346,1014.0977189252745
265,25.386340737596214,134.48489742658046,644.4662960453371
266,-4.651449914946708,680.038485642521,21.63598631125774
267,27.57010815079568,172.88884851889154,760.1108634465703
268,21.76608755659236,111.10797541018658,473.76256752124476
269,21.57869407658984,103.23741192755794,465.64003805105347
270,1.1550867037568402,404.9136018784623,1.3342252931958423
271,28.507190439822544,219.6467836639718,812.6599067723099
272,29.967236816313914,235.18342497153878,898.0352824050401
273,8.605148595594292,224.80262408822983,74.04858235225842
274,-1.9265270205814655,520.4915559918668,3.7115063610304984
275,18.464844784545328,49.80027397440355,340.9504929173508
276,20.56506556084878,110.08224618616192,422.9219215220085
277,14.684433128025272,84.36628924480513,215.6325762914461
278,2.306248983314192,354.99722902841245,5.318784373037744
279,34.79478651314214,414.8820554527197,1210.6771684951384
280,13.125651447690565,93.56541690049359,172.28272592626143
281,27.28027200775422,197.12749701576772,744.2132408170585
282,2.019417542267581,336.1776396794379,4.0780472100180365
283,8.173891036117404,186.35934043751092,66.81249467032045
284,10.129448623406553,190.6613975140349,102.60572941423291
285,5.949667647371868,224.12813512020884,35.3985451141835
286,14.809029906903719,101.31693142619358,219.30736678356877
287,11.565579912582988,155.37324062450782,133.76263871434313
288,28.837126755360526,194.8476661676251,831.5798795047299
289,5.930072530221011,287.05500022732116,35.16576021368182
290,25.546403737948403,140.35328529516357,652.6187439422641
291,11.083277339470037,126.08018644190301,122.83903658361001
292,2.3592036189892385,340.616277273446,5.56584171585192
293,32.95903201829813,330.78453759374275,1086.2977915832014
294,10.889068701686817,173.62895518918322,118.57181719005543
295,2.997365631450366,346.4288356510813,8.984200728599852
296,27.047682767161007,159.68845758684984,731.5771430729785
297,11.268796958473297,126.66472606847626,126.98578489129703
298,29.291013032014405,206.14639314062208,857.9634444416376
299,6.637168844842267,211.91360737218707,44.052010274944834
300,6.853221625934429,206.17380406101816,46.96664665417534
301,2.4477515669935412,301.87189453702786,5.991487733719336
302,17.85986188009654,82.38196306221307,318.97466637612547
303,26.307110154105835,185.28798944205272,692.0640446602583
304,-2.8694938191378716,560.1821553056569,8.233994778070448
305,12.102747596163441,126.3163288321434,146.47649937643996
306,5.584713929658212,246.88545871660367,31.189029676118462
307,13.473856351694252,108.86627661698783,181.54480498609155
308,17.42314899444331,110.37613222098074,303.5661208825709
309,2.5849637275250004,382.63417072076123,6.682037472619944
310,19.937645643139774,70.06191059806041,397.50971379141043
311,1.435786478008998,411.0523810753583,2.061482810433483
312,22.00953062609178,100.58768283415988,484.41943838087207
313,21.200194842969815,72.94086768608102,449.44826137988395
314,16.246532810170265,80.22024402839615,263.94982835193895
315,13.159474773019962,93.74658768286886,173.1717763017488
316,26.8819913020516,156.86585835792755,722.6414563635778
317,2.916543777242553,312.79097376377155,8.506227604572258
318,3.791226195701518,321.7337320510214,14.373396066973406
319,17.290209818299953,76.64625010236634,298.9513555608361
320,21.573548498774212,88.67235722636084,465.41799482896306
321,27.101288298835783,185.44468052010876,734.4798274566133
322,33.8747077306751,373.5230078649732,1147.4958238386594
323,2.3355986609572277,374.6132441573721,5.455021105065195
324,8.676528012482262,174.20744887940398,75.28213835138939
325,-2.3056458042434436,569.056379882484,5.316002574625395
326,34.90633683796552,393.6530905107894,1218.4523514455086
327,25.33425991678806,138.9305571722274,641.8247255313742
328,28.76891586044482,216.2723515531547,827.6505197853536
329,33.23142236845491,313.6795617178819,1104.3274326306453
330,28.949862411480463,241.32554966104772,838.0945336436495
331,13.442009420952683,88.49662566351299,180.68761727298067
332,13.10859842111595,96.1223118697747,171.83535256608357
333,33.69095193846188,382.9722080189268,1135.0802425197483
334,9.396566218758888,173.05981415760695,88.29545670352071
335,2.75009795014606,349.1385359141551,7.56303873539756
336,11.899879480508297,115.30374024428495,141.60713165062242
337,9.203141115112604,198.05616629567737,84.69780638467607
338,30.675527377249175,260.3477760535237,940.9879798723637
339,-3.516893871363016,585.4674464663073,12.368542502430742
340,2.718621994143704,329.8232136057238,7.39090554704189
341,18.974698151494813,88.36651280214309,360.0391699403407
342,1.8578834702042801,379.4917100261,3.4517309888582983
343,-1.8972329769607699,518.724295706171,3.599492968867425
344,7.320381665146427,223.69548846762615,53.58798772341198
345,6.232619799751893,246.98782279878574,38.84554956825932
346,10.310386062443566,130.9399702924245,106.30406075663055
347,1.7981620275541577,410.6879801990321,3.233386677337679
348,15.283506993403408,99.32827984375848,233.5855860174109
349,-0.1040628587864445,467.0172738172554,0.010829078578807489
350,20.332903077093547,94.42795541961831,413.42694754248026
351,27.124876411913192,172.9078459871157,735.7589203615647
352,26.491373762440837,172.33747050903096,701.7928838213388
353,33.30778220489349,304.8522857270078,1109.4083554086196
354,7.774014482956146,180.41238764817066,60.43530118121192
355,-3.42219479777778,608.2787898530034,11.7114172339373
356,24.72103467737608,156.61025025740622,611.1295555200306
357,-1.7708895245896583,532.8807142923748,3.136049708301386
358,3.7915321124043633,320.4849696832498,14.375715759393493
359,20.068367923063533,99.62289563463727,402.73939109544534
360,-2.2664691000722303,566.3722892209877,5.136882181582226
361,0.4739932027102123,433.6802302240192,0.2246695562154844
362,27.187223478173106,171.39143014245877,739.145120452127
363,22.870338359206073,73.9320278657552,523.0523766645728
364,18.5859896158178,113.9943400598854,345.4390099992872
365,16.933098451704723,91.62967308945488,286.72982317512486
