invitation,invalid_instrument,training_hours,income_thousand_eur,oracle_motivation
0,0,7.7346756613587,32.021028443007296,-0.5279451221014085
1,0,6.697285577240441,31.635305533911026,0.3863049375344658
1,1,8.700370736142363,38.41147782573916,1.1302927276403278
0,0,3.0271948288673776,20.712831957612515,-1.1643178349011534
1,1,8.918788450140307,34.746684309135354,1.145199947228195
1,1,11.674185601753152,38.37938321455981,0.1428884454604579
0,0,4.947588382905666,22.619666709204083,-1.1571972378487525
1,1,6.931270621937318,26.125303961423832,-0.554896116601821
0,0,2.597272846385959,17.396922086154913,-1.2337118236290674
1,1,13.799491173973752,53.43918766688765,1.7117684581726076
1,0,6.626804627396834,23.355738293796033,-0.8543838560573369
1,0,5.07949142387731,24.033307989947847,-0.9208822275426082
0,0,1.6231092731362144,20.7741141508353,0.1347277719419275
0,1,10.673647821652082,50.025317404491396,2.3634271234584574
1,0,3.956318548198235,23.706786359986065,-0.9715390934122076
1,0,5.191610206725318,22.663827502399982,-1.7851363543550778
1,0,6.769623793655866,29.84810013484085,-0.7350742749168582
0,0,3.0438445631061075,23.84557561015342,-0.42313676005028933
0,0,3.0744634245464444,22.347405209958676,-0.31405299205323994
0,1,5.460521458179605,36.491119526376245,1.5232552222280993
1,0,6.455115160765454,19.905253709973113,-1.2442013957573301
0,0,4.5260774561037085,18.91416882800689,-1.9252739748287089
0,1,4.687419743179277,26.159935886117974,-0.04042198863044486
1,0,6.8255606662754,34.428657441596776,-0.2424132248171677
0,1,7.460297819630794,32.369644949256895,-0.16481615788954712
0,1,11.31170583574744,44.65583926206743,1.4334077787209534
1,1,10.796913568704497,44.32751837861118,1.335335907624722
0,1,7.173877017045733,29.606295048889834,-0.5806349675504532
1,1,7.595228039630728,28.16055000669098,-1.296969743187076
1,1,7.693725087767501,35.72483170959396,0.9156705023465872
1,1,5.525822496412734,32.14546931349895,-0.09783032779009054
1,0,9.640276657614104,36.52059923854186,0.1868835291317024
1,1,11.614483830334104,45.506769612311146,0.4588825161340494
0,0,4.652599830367796,26.62208870005748,0.030004381092649378
0,1,7.870904193518109,38.435593465949026,0.8038156703593303
1,1,10.668004758948896,37.88745849383799,0.39215654352324836
1,1,12.590631900477067,47.40775759324482,1.64481921358505
0,1,6.927272247874762,35.516046699230586,1.2374408387684277
0,0,1.5181746435013113,11.098173382182656,-2.2447001276709853
1,0,7.7211639627884185,35.057110610062615,0.8444962403042063
0,0,5.571998294504566,27.38375297433049,-0.7044535705716866
1,0,6.16631422127621,25.240907011625417,-1.3227370793589244
1,1,5.678052350624282,15.218276188808888,-1.2257739199187334
1,1,5.268108395067885,26.02667654732484,-0.5443130711965065
1,0,7.525301168053371,31.47429100533509,-0.7885964313654511
0,1,5.295734540289982,31.0767295353349,1.1004837694473673
0,1,4.427015750458594,27.439612149933055,-0.5234567674961799
1,0,5.9160706750503875,27.22863885658637,-1.1939303956897347
0,0,6.571225064922901,31.26015322411453,0.21317306437598246
1,1,8.412508456414727,39.87601141140038,0.4896733456724397
1,1,11.352644935288641,40.83750490298969,0.9766816910988356
0,1,4.910252895526709,29.026824582474287,0.876487381189959
0,0,9.656091241115453,38.85188804807565,0.025317822472002354
0,1,6.322772716453507,26.7522761329865,-0.8755615933451385
1,0,9.10749834702917,40.137855232274894,0.6717881332496997
0,0,6.967745701893501,36.07851426710798,0.19216002872686594
1,1,9.655015919655055,35.53686308688171,0.9797591826957031
1,0,9.057550316756858,34.373026576448126,0.5706011116313777
0,0,1.5253694336662238,17.950101119143998,-0.9576195211900307
0,1,7.7689570172441025,35.24166190078234,0.049313253019437085
0,0,3.0720110776322427,17.382947405840312,-1.1848495228522755
0,1,7.6731208637671955,39.08345114404411,1.548506443812235
1,1,8.009489715819935,33.98814269900822,0.2888363735131873
1,1,6.385635620316419,33.854079217897095,-0.09334915666200393
1,0,8.623472988338039,35.50956954400498,-0.15686759465662758
1,1,6.728049215320565,37.076261076398296,0.9507283457262666
0,1,9.411884696032846,43.38667717845427,1.193826868656858
1,0,6.668960611213928,31.37331090088329,-0.0032349544105653395
1,0,7.9277432069600815,30.637919551859444,-0.2731536252329654
0,1,6.682813191313973,31.14002079818346,-0.3494739346322421
1,0,7.201010923042389,30.049395749079018,-0.6286058792649938
1,0,10.194758185896598,38.44904869247755,0.6779362454488715
1,0,11.051186379060976,41.59438124833704,0.6941220107052417
1,0,6.100123819898806,31.033171309404526,-0.2716623947248333
1,1,8.094467856193221,34.871100974815036,0.10146223621823199
1,1,7.455431949317069,33.91946982465569,0.2216832452415739
0,1,8.104225490219221,36.660352843885505,0.44808589352193856
0,0,5.185066443691614,25.258846305610717,-0.3676118971853187
0,0,4.875679139729523,23.396824847466426,-1.3192930648980463
1,0,7.545080534854194,32.21641349012256,0.3411344449206584
0,0,2.6573622081454964,22.42641740971201,-1.103684939858186
0,1,5.449687050000228,29.981569677099323,-0.4187650916757619
1,1,8.68424852290286,41.48945783556916,1.1890252352925685
0,1,8.787687978141323,38.52891448751718,1.0873257491155313
0,1,7.7077999143091125,30.288514365564545,0.30989087941778204
1,0,4.135803645973167,20.736613818145273,-2.0142817714299075
0,0,5.17648180912092,23.879612681784597,-1.4310861740728749
0,0,2.999140721774313,18.81163533016207,-1.8205536667403266
0,1,7.824456378552998,33.98499262573882,1.3156243593295984
1,0,6.18721785242312,28.868357722973453,-0.16537147412663175
0,1,5.984812454823809,35.969544734138765,1.426686947558143
1,1,7.63559515597058,32.123277004635966,0.17798789690923558
1,1,5.707980491530766,28.012873204702014,-0.31062019996562323
1,1,8.330457003168359,38.136249880184,0.814732770556726
1,0,6.419845053388356,27.862247172057323,-0.6703473530281786
0,0,7.193830700338894,33.13118699814554,-0.7346948104746065
1,0,8.403763919608059,36.68084430821543,0.7318303868706028
1,0,5.9704274536419675,29.076460158488707,-0.5396221655594615
0,1,7.969876168154769,38.66139012737621,1.1417916566052975
1,0,3.8910484268374983,18.12424065399368,-1.784463516599565
1,0,7.5583312724534535,29.38457684031137,-0.6690867218655328
0,0,4.702774555523975,21.990752915126322,-1.0241765246478056
1,1,8.007372905448857,33.38007888456847,-0.1375738478435775
0,0,9.949885498397078,47.50397418036653,1.1334756078795671
0,1,5.2467041291599505,27.598563372337757,0.08901025550041285
0,0,4.334674423129717,23.95612018969431,-0.62256326941877
0,1,4.296649056635427,24.44269676191989,-0.010010580951845186
1,1,10.958336041991602,47.38611361722961,0.48929413985312703
0,1,8.748978067739902,41.26355295121065,1.326211851418314
1,1,8.273573173635631,36.807681824409215,0.5485137160131343
1,0,1.459992102650375,15.608548969051963,-1.9673885244531846
1,1,6.198703339982416,31.770671243551817,0.22398351252050905
1,1,5.35325150160479,29.036876369994065,-0.42185203468345694
0,0,4.7372154384620275,23.535898227636487,-0.5970317273732452
0,0,5.891396991406167,25.247095140951025,-0.5034426402501548
1,1,9.545458916946728,42.492004545718764,1.1923676308504034
0,0,10.179370373749192,44.592609385008174,1.219782586528447
0,1,6.418532565742181,37.365596240591074,1.251244328813268
1,0,6.785326015065836,32.462996428184084,-0.07874638683072871
1,1,6.99179085819962,28.725745022513408,-0.6212075859984804
0,1,5.576731584245523,28.90142614305468,0.3684324924105958
0,0,4.355955093287509,27.651686160085944,0.4625821426999406
1,1,5.417813476087564,30.172917465436512,0.41830428160265104
1,0,5.2972648244702745,25.10708368469555,-0.49443834403914394
0,0,3.296945413534105,17.756736729317595,-1.7616032523619258
0,1,7.034641641080573,40.62417912704875,1.5631039137493907
0,1,8.023284498769204,34.498427363746174,0.16749719933501153
0,1,5.189534160864681,28.922277219074246,0.20477626546803346
1,1,7.484153121353966,32.93038457864822,-0.009158334313822408
0,1,6.768221491818063,41.28625668751065,0.7352257654542672
0,1,11.055029503416378,48.77304444350186,2.0649071746532686
1,0,5.821042153813336,26.42156178784517,-1.0741494506023965
1,1,6.368938756495239,34.04097926134569,0.6620131727629639
1,1,9.046818684506624,34.48296015912312,0.7090979216749915
1,0,7.303250013150095,29.27358846304944,-0.8256316616850992
1,1,9.9413840628945,38.36334706887175,1.3553986275635328
0,0,3.873028437320425,19.32478089152964,-1.463026037748993
0,1,6.822302549407669,38.01317729495066,1.2570389508457824
0,1,10.31874908350222,40.347273438699986,0.7482970551515338
1,0,5.755496986042637,23.312439799560238,-0.5699356301872128
1,1,5.9166408949706675,31.06691457767072,-1.0665019285812256
0,1,8.44031283648975,40.27860659793209,1.8530188720540957
1,1,8.020162426786992,33.21151806873661,0.1425171652703382
1,1,8.66385524338035,38.49785867174284,0.6682787151976181
0,1,10.15294290946866,45.79433705721599,1.1291571884763567
0,0,3.5180502188757803,24.312082415551327,-0.30702702650313163
0,0,5.7919283693729815,32.219711260244864,0.5267250430809082
0,1,5.4860289288885795,29.842564145808606,0.1779446679304018
1,1,10.21418462661776,36.4251604660987,0.2071765277366619
0,0,8.68868151917937,37.06750662708,0.30201263867620065
1,1,4.295723697936611,20.661749185031194,-0.9390932338330761
0,0,4.534030836517885,27.151150763702805,0.24629819952663373
1,0,7.227472382638094,31.41730029197226,-0.5763397691113872
1,1,9.047453981260889,48.13597211269994,1.744171612915587
0,1,6.2619434116045465,34.08037182599173,0.8645446900290573
0,0,5.054662889680468,26.25358125974438,-0.6176813298422859
0,1,6.979283742815683,31.745465476548496,-0.2590020835056475
0,1,8.060104225533582,39.24660441363404,0.20931336883658538
1,1,8.523156721443707,42.072293665665,1.1719978566962794
0,0,4.166624305324464,14.14092811911685,-2.0247541062256755
0,0,7.169033242499944,32.591369396279795,-0.4039235785029311
1,0,3.776031197998211,15.83091147129504,-1.5602566506989566
0,1,3.782453338225362,24.998746263788238,0.23202465512170387
0,0,2.6062293565106027,23.192276725934118,-0.4961475119293879
0,1,7.471731007880416,33.22636925537628,0.08718004215233906
1,1,7.621615872797497,35.7182570473229,0.2306901500258997
1,0,11.041051821200899,39.30320126085797,0.21127726253894383
1,0,8.82428467317809,34.316462097052465,-0.34323986149996183
0,1,4.8568957106738235,37.42840971323431,1.9892839460952385
1,0,6.629121680649932,25.26894331535738,-1.028615426007116
1,0,7.041144559013217,24.641616936383762,-1.853367324862492
1,0,4.33570835428235,24.900667152978503,-0.804983272887493
0,0,2.3634052565688672,22.89002379525972,0.11880483446045934
1,1,7.661305637557884,37.4827952206781,0.032035714005365507
0,0,6.626885860827576,30.441553614758625,-0.37301260243129386
0,0,5.326749238490445,24.22563784838105,-0.8587209978473934
0,0,5.496599447969376,26.15611864078066,-0.3178800002147957
0,1,9.490418642812815,44.664642819472384,1.5534209715026648
0,0,6.482230421882796,31.434296212787157,-0.6329030907921664
0,0,6.372231048223377,29.489741517794567,-0.7169928124142113
0,1,2.9807750935264674,23.655703399719616,0.013440074933475795
0,0,3.5518853045875365,19.348410274092295,-1.086265273507619
1,1,9.103673952675653,35.166122571640486,0.25738862029406784
1,0,5.12158653129965,23.00591699099727,-1.2532976844473707
1,0,5.51032978846048,20.818447510576313,-2.3545525353936734
1,0,4.571404703477912,29.000038648659054,-0.30019188229296534
1,1,12.111007597907607,51.84600782024788,2.0275119303784104
0,0,8.664733623006883,39.70293056018553,0.7016957613118676
0,0,4.022329193014811,21.285462305206924,-0.9117807605535693
0,0,6.905477757536833,27.75419920153629,-1.5840392487892603
1,1,13.25320593577557,52.32458115188075,1.892617236863856
0,0,4.273996907397591,24.363334235612296,-0.30825700478924734
0,1,8.12551339162832,40.75910304564796,0.9323679823026189
1,0,8.280231543468156,32.016174083725076,-0.8266873724744371
0,1,7.521972228661433,37.19035306870625,0.6744579310097222
0,0,1.6557453011883898,14.89304100164341,-1.509546880351675
1,0,7.493385580837719,29.87229299122274,-0.3264828004048858
0,1,6.379286946124916,31.1226150509467,-0.22127785505211342
1,0,5.370676801767427,26.743647050015518,-0.6386867072102695
1,1,9.189841896859404,37.491987180003306,0.44246583749232904
0,0,4.819312727951666,31.59091724906002,0.5567389976758353
0,0,3.968710610560275,18.622460460506183,-0.7210984102654262
0,0,3.6269762935933167,21.41513778441263,-1.6537598840273213
1,0,13.362230027249556,47.3639869672912,0.7847767200864498
0,0,6.315106810384167,26.68238553270998,-0.1579320663287742
1,0,9.501581733044706,35.40258862815386,0.08332356762632338
0,0,5.305052824249844,31.552603363483655,-0.17644088208754147
1,0,5.708872354268504,33.84620575606639,-0.05169798975256162
1,0,4.2451659722191595,19.97007541684503,-1.5904403489300836
1,1,5.678138377013861,32.46206479970337,0.7315216426468185
0,0,2.282956090871795,21.462995880832807,-0.5935331763559718
0,1,7.709234849425406,36.1809481140142,1.1033706196062387
0,1,3.2773854280699037,22.869937316372678,0.1898811652256948
1,1,7.085178340177743,30.937267918704354,-0.1989614887319145
0,1,9.260775441807438,41.765124549769176,1.4718063702926472
0,0,2.6248907458800845,21.93126770255833,-0.04537218903464811
1,1,8.276460912317024,36.026968264027545,-0.43973703358771826
1,0,7.208045728682115,23.98087588436665,-1.753361548213864
1,1,6.483225300125352,33.788034775671235,1.2779487159578786
0,0,4.2964015986657165,26.894610434948564,-0.38292144911728515
0,0,3.6723154490673786,19.405474296288993,-0.9656200359957589
0,1,7.130583826044591,25.99779586019245,-0.9856962134142051
1,0,9.747924004900272,45.05002501509262,-0.04521154980603184
0,0,8.565618505037994,35.90124400198481,-0.28503436482564526
0,1,9.335800865986787,42.36196685275992,1.7604289003068603
0,0,1.8266011427860722,12.967088914984279,-1.7285721019413685
0,0,3.3045129907345148,17.63159859548148,-2.2577841636621976
0,1,8.168743138952008,33.381626644414624,-0.08124653653265515
1,0,7.824129081422408,32.620346328802626,-0.48313026186897007
0,0,5.197877013188724,32.85274036825068,0.5079007895831746
0,0,5.1044726464548535,29.80497813764469,0.150252913401078
1,0,5.79116490410471,30.01250534857592,-0.922879112690881
0,1,7.075915538162841,37.966827133099244,0.44836834547537996
1,1,10.511389544511202,35.67628222962142,0.2323967223364496
1,0,8.54631434715255,40.583068185118805,0.09568786145738654
1,1,9.384326904154255,37.24110734710878,0.5070279811571863
1,0,7.130128211325354,26.907229366149743,-0.7865130410657287
0,1,5.361435245748719,25.89973171215592,0.5394524443006791
0,0,5.120091470471613,27.230709930856243,-0.5726438527616519
0,0,8.148605824870689,34.94969567141787,0.43046095638853654
0,1,8.187345001488566,36.55733406578239,0.3691889762692035
0,0,4.934753856909371,27.412333708935797,-0.31906627062035997
1,0,6.777349176483759,25.343683744541615,-1.8148562277048854
0,0,1.902650261410347,13.898565607207626,-1.943612593386392
0,1,7.278371711312775,34.245937147145206,0.7320597457411636
0,1,9.797603029643296,45.31847175589688,1.7739096872011157
1,1,10.526335818280915,42.3137274628458,1.2613593806749215
0,1,3.6697782204612155,24.05570924416297,0.2248725644910428
1,1,8.598338051196569,33.66179698177712,-0.05134489582541055
1,0,10.861061672138211,39.33827692461188,0.8812264021999973
1,1,8.94461223156568,37.20398288959495,-0.2771924998348187
1,0,7.925141216323814,30.940039703035886,-0.1710882776405902
0,1,0.9772569299995073,9.574462787524293,-1.3680227018161557
0,0,5.438499081723697,29.16215476478412,-0.0980360222105873
1,1,9.778682555342902,44.7587960335891,1.7489625027581455
1,1,9.342149830764768,39.803656252720444,1.0500296038151902
1,1,8.201462818477923,39.594673655156136,0.9785727960101199
1,1,6.84151965327519,40.14198955910926,0.6919060826472361
0,1,2.9503378073289994,16.220032407907333,-1.4479978033494747
0,1,6.217391116866393,33.33340994833934,0.36853070838386326
1,1,7.475452918024475,32.57261965627931,0.4060445698391994
1,0,9.844965382172749,34.46292010320191,-0.39888358588025397
1,0,8.41089182891036,36.373755217323826,0.4288808710565238
0,1,7.150847960029647,34.317151276606126,0.7798258089523393
0,1,9.536379587315507,48.605270240605286,2.445090549652239
0,1,9.076475012235996,42.3369216597674,0.9308494780941524
1,1,5.600393947742928,29.314781418502047,0.1010299937157658
1,0,8.000449434698304,36.12592107838762,-0.7583643951120833
0,0,5.984973000210152,25.812989395382303,-0.3887847868304466
0,1,3.956497780433473,23.61020881362696,0.0989420954467449
1,1,7.3753886454150415,36.36196919990882,1.3542189203451744
0,0,4.051495494166222,20.644935156421877,-1.1185669961753144
1,1,11.17194447641031,48.06172828451325,2.505752056316929
0,0,8.808260104997077,37.99191745769534,0.8748646357644636
1,0,5.394331711670169,21.30142307059784,-1.8938962223633387
1,0,8.802824089132407,34.171239559704254,-0.2739251047630702
1,1,10.74191943855606,44.865941113957426,1.109583982819105
0,0,7.787608892968045,30.50533245775043,0.08662452111349303
1,0,6.996805498428278,33.21938485513156,-0.3313252154519931
0,0,2.442631615631239,8.730759203817879,-2.3550562124005667
1,0,5.982703752845943,26.22852305761583,-0.7462840484248396
0,0,2.908657695510117,21.290857528395666,-0.8614588842927634
0,1,4.480674887915052,27.052580326372695,-0.2629911929577869
1,1,11.450644419148873,42.08899964396376,0.8295429312002831
0,0,7.242286846103542,36.89961570564115,0.38007239866038545
1,0,9.83532507253846,43.47077550314815,0.3798362396127805
0,1,7.600541721616992,33.8148315462639,0.4244179420128708
1,1,7.45810116927275,31.13606222538025,-0.6341907486418241
1,1,10.093757901499492,45.50176231877422,0.5727919204760746
0,1,4.500675237462013,30.91982039567764,0.19894981704964684
0,0,5.584508327317846,33.383807025143795,0.09706574058390795
0,1,3.506830074920386,23.013576363144754,-0.0589985958417825
0,0,6.628257530879328,35.199154552534615,0.4021121332008414
0,0,4.235112018379681,26.45074676128945,0.14861991266539723
1,0,6.781644692925077,23.892064502080412,-0.7955826247348735
1,1,11.488893275421503,42.79768266815525,2.1431764278277554
0,0,4.11005414903957,16.319122625032673,-1.6973724235669625
0,1,8.41846796911997,35.64807284799254,0.698860774063812
1,1,7.879739503641163,36.436472468061936,0.6145351866407834
0,1,3.625797695783711,25.84339821527135,-0.3567269014308925
1,0,7.412629019138223,35.93876341438634,0.07641815122105396
0,1,7.257984086273118,36.78035105424765,0.8618866861580469
1,0,6.138136529127361,29.243843732572167,-0.5915357568793239
1,1,5.483593356650799,22.08634459594128,-2.147105737918028
0,1,3.6258343310385492,19.86148389430325,-0.03934746165015641
0,1,5.74105754879013,29.70088561071458,0.10429048104534586
1,0,7.421385786108262,27.354585142797777,-0.601988057787381
0,0,6.214518392714385,28.77027727426724,-0.6544403301206244
0,1,6.312503823111355,38.51088888213903,0.13014485949197116
0,0,5.437932107031241,30.68596533507753,-0.41412711419038506
1,0,8.980407763911188,32.672267120580116,0.003700011378519815
0,0,2.5671208022170395,17.830356018174125,-0.9492609039718546
0,0,5.550814569428212,25.350312009867384,-0.530651270884389
0,0,9.692908767544083,36.764465679153865,0.6296733619640429
0,1,8.655113337475566,45.47556919558181,1.9467829757005046
0,0,7.473883795465682,26.215119071744056,-0.9554447242447827
1,0,7.953813826109714,30.541136980497583,-1.525831550927933
0,1,7.845816936934709,34.05959286763942,-0.007841707911730719
0,0,1.945790343526046,17.373875973629602,-0.969905549305286
0,1,6.36772703855436,27.312369605098937,0.05025400884620251
1,1,8.436600639396751,40.173853525608024,0.7043729023029683
1,0,12.112543946481066,42.41386696725155,0.8188359072059562
0,1,8.606388321454908,38.468983983589574,0.8934144110001975
1,0,9.202191359366445,37.2052850523613,0.44023689736049354
1,0,5.47914262748466,26.48047898904254,-0.6304479303507424
1,1,10.193583301690309,39.37057197026269,-0.2092387341033095
1,0,6.732152706742811,32.2154323333996,-0.2923401631414704
0,0,10.183863375017669,45.43473671158523,0.8098827902088256
0,0,5.31167522985692,27.572598141143388,0.018636540608624654
0,0,2.4747368711042395,16.54846103600277,-0.24027655289598826
1,0,7.212586763957338,30.507558796059953,-0.47178490470445994
1,1,10.23776608094077,43.08023874995872,1.5270007824324028
1,0,8.86782554650351,35.24229343332522,-0.6767542038911452
1,0,5.841563777968552,28.89261415350888,-0.19054359843439478
1,0,4.966048901421508,26.14488806197057,-0.7787635511550702
0,0,7.07951414346762,28.9437812065127,-0.3967622175141156
1,1,11.881631544108568,51.11656821065286,1.856807603491651
1,1,4.7422852956733585,24.937515606324755,-0.07426669712933402
0,1,5.6582392143839435,30.511470513375837,0.42867466297530754
0,0,0.9621641669029461,15.70695281391092,0.4422196356979868
1,0,9.835737550375512,42.426562593452715,0.11895926240166935
1,0,8.51581428415527,31.280406823157065,-0.5611093929358546
1,0,10.60801890634174,39.64624749217641,0.37115347499052015
1,1,5.79731470050088,29.419037945901025,-0.8676949326976209
0,1,6.83403256313647,34.65127471943947,1.1553383682964216
0,0,7.4117608272353515,36.30869996376477,-0.4121637375927394
1,0,4.37089282232875,19.5143714160546,-0.9143145633942842
0,1,5.715691509629765,27.149594107223017,1.0775647985308776
1,0,9.73395902194853,37.91581028559676,0.226743420676705
1,0,5.942350684718594,29.085627735945003,-0.6424239991574541
1,1,8.848642648649559,34.80765506592001,0.3115617558946605
1,1,9.830880168917776,43.46193171755245,1.049376425264416
0,0,3.4822879157335676,20.081202416482277,-0.6261640064175242
1,1,5.531530263760985,26.553562778189562,-0.2686271012986329
0,1,7.3867225655040585,39.4832781580911,1.0506974195992567
1,1,9.573194055914017,42.90099463768771,0.7711580218411016
1,1,5.909954698764313,29.042777559409437,0.07358818030257452
0,0,6.2522869257088685,26.355144030125924,-0.7649817022296663
1,0,3.177477564511044,26.39972362113173,-0.8406461806617043
1,1,11.265218899662848,44.33038187175875,1.1545412779764095
1,1,8.428340910813015,35.36741573834194,1.1947796871851497
1,0,7.273530489165493,27.699342785793682,-1.2437002451331745
0,0,11.207301876251533,43.15224072506366,0.35197237714805335
0,1,7.0683908234258315,30.47246839550762,0.0015917526644418896
0,0,2.7483388309199213,16.371436211778676,-1.8928290339251104
0,0,2.3542323319655036,12.197299028050432,-1.0934738257333398
1,0,6.417534754295479,31.01181566336205,-0.5765572131336723
1,1,8.03337643916909,34.84384263202946,0.8473603520775348
0,0,2.8933870173682434,18.44690061833085,-1.3028431980346127
1,0,6.103305092502086,26.510364313815217,-0.27874800515816767
0,1,7.296776317433256,28.864501299410666,-0.3404757656491919
0,0,8.034350492771694,37.772110943280225,0.14821618557148208
0,0,7.240991461924499,35.28920966102485,0.8375647258108462
1,1,8.017841342517823,30.97865000258928,0.18940113308621623
1,0,5.393104229848868,29.248317997870924,-0.21225842604135195
1,1,6.982886953101648,34.26815311159105,0.7025905498323844
0,1,10.959885969880148,47.843066200405815,2.459490560046201
1,0,3.6527828338071,24.86372245110088,-0.15840862423464305
0,0,3.998552383326434,23.11437295314381,-0.5300007964498628
0,0,2.7273717605403487,16.701242310462682,-1.3801322415965727
0,0,5.82036562642287,32.51632805723569,0.4137722459769903
1,1,5.8150233265003735,27.95505962417345,-0.1026597029580694
0,1,7.202883518488589,35.40065112120704,0.9478964903327481
0,0,4.431322078647403,22.175195679663567,-0.9717214468260668
1,0,7.564810247163579,33.65908076127519,0.34481333992239177
0,1,6.526801850569729,29.226742293635986,1.5414348818307082
1,1,8.638950794944671,38.40779282228361,0.5464336252102368
1,1,8.78436352791187,35.057418078289714,0.5674310340171509
0,1,8.371704584715367,32.635771227933695,0.28336596596109215
0,0,6.23314857530271,29.003943257137585,-0.7980967451407786
0,1,7.5294314485279035,34.67982393282749,0.26594476450333526
1,0,10.359417550438256,40.990821903799684,0.6220481592742557
0,1,9.502752899315587,39.045898184577524,0.9282862660556662
0,1,5.278223431320887,27.586755244146907,-0.048286123047252764
1,0,8.219611579941057,31.99109274120207,-0.7827669294437215
1,0,10.772630330645402,47.08630477849701,1.543839293596707
0,0,7.540582491834565,30.906387059361748,-0.594047469315532
0,0,0.6178402408380208,17.260696265343956,-0.9941662573890977
0,0,3.9334974698744074,19.298249024397506,-2.0074611717954647
1,0,8.76965398662001,35.27756263863339,-0.5273500888301655
