scenario,observation_id,x,y
level_level,52,5.057590878855559,23.844793092246157
level_level,53,12.312204919605936,52.32051921520022
level_level,54,12.025894640238532,44.07839699967291
level_level,55,5.862964340113924,33.034424892151364
level_level,56,10.820365645406884,49.23399380440982
level_level,57,17.227794641315,71.51508224841758
level_level,58,16.824176525578594,76.45755783226811
level_level,59,13.676346309184883,62.32912634938782
level_level,60,11.58771709174141,45.366469987407534
level_level,61,2.7604631120074905,14.968659102653595
level_level,62,2.320504028438469,16.23374621006699
level_level,63,6.339201143047493,27.991139854105267
level_level,64,2.090337294914639,20.032790495554018
level_level,65,18.19930232180049,67.10552618123307
level_level,66,16.01278999011954,64.15960949394463
level_level,67,16.230059941533824,69.16059682157558
level_level,68,11.728909014884014,49.80714645316576
level_level,69,7.760901087418652,39.34637794679541
level_level,70,18.441336502459567,74.99107381711973
level_level,71,6.698565276181457,40.5253944283749
level_level,72,11.566207969389186,51.55618073255138
level_level,73,19.343589624571873,80.1718053565539
level_level,74,5.379990476238404,32.74301604135202
level_level,75,19.237167500591276,68.94451085573071
level_level,76,12.478220393141449,45.77417868629577
level_level,77,9.717250167773098,50.1961417927099
level_level,78,7.813442705636743,35.44846718240248
level_level,79,16.656624279134043,61.519282918713245
level_level,80,8.384139349345453,35.07144118830105
level_level,81,5.93015795875124,28.69279082847114
level_level,82,2.9451812980405725,17.858088059757353
level_level,83,12.555328912475069,54.559709026449376
level_level,84,18.9958991484015,63.86776894950677
level_level,85,17.45182883809611,68.38964916767678
level_level,86,5.829668895851311,36.85972542581982
level_level,87,12.640363755474707,41.32337191716208
level_level,88,2.1738805566550146,18.932394203585183
level_level,89,10.909090222549146,45.41793796206765
level_level,90,16.38825533656693,70.68644766100749
level_level,91,5.07633228289171,39.89493297889693
level_level,92,11.00550177234006,44.62845881198819
level_level,93,12.616020980989816,53.337825571039076
level_level,94,16.158794907359002,64.13970798683319
level_level,95,14.036526774363521,56.223427425631016
level_level,96,11.12875809235442,47.32799255124809
level_level,97,15.747935845746689,70.14083411987598
level_level,98,6.241435069770436,33.22519631092761
level_level,99,15.78320079408981,63.69933210432848
level_level,100,2.7572702067213744,20.230099279994807
level_level,101,15.704306433773285,62.89172829525212
level_level,102,12.443043794566952,50.853637747446186
level_level,103,12.179743143321042,53.91894630362961
level_level,104,15.145745232916651,62.46557707188942
level_level,105,19.43203729664662,76.88310761417875
level_level,106,16.084543457851584,52.16134027009274
level_level,107,8.272351867077965,41.88783197282338
level_level,108,17.48547494057587,64.2310715583107
level_level,109,9.597910198505891,39.293542892738174
level_level,110,1.9437566346146973,19.17805126804821
level_level,111,19.480980833321187,66.22667337981855
level_level,112,10.523838437891387,42.36793821691313
level_level,113,1.2363699591417494,3.437625328182424
level_level,114,6.355467433214896,35.264447509414325
level_level,115,3.817670804607178,29.259953335476172
level_level,116,9.831687801793699,45.58299228064503
level_level,117,7.821108570632114,29.37523769422799
level_level,118,16.181942302744456,63.43836318618976
level_level,119,7.256560604923085,34.011891134921655
level_level,120,14.26009744350098,69.98688014304606
level_level,121,13.415115766111045,51.635213723288665
level_level,122,14.748161476842878,55.10393654612638
level_level,123,9.856968881787262,44.59598819312429
level_level,124,6.746757311290742,33.9180692061703
level_level,125,19.126652919994676,74.08740930711974
level_level,126,2.67551123672359,19.070448849970873
level_level,127,9.939235171156533,46.275028561484646
level_level,128,18.063913113170926,70.528496536139
level_level,129,7.266847053884538,31.275301617581423
level_level,130,12.743016419221854,48.17574141519566
level_level,131,3.998115753595379,25.74437122599758
level_level,132,8.128353421983444,47.50140752860739
level_level,133,16.044961449335318,61.01722330433971
level_level,134,10.917568535914416,43.96405183364758
level_level,135,4.000367342482383,27.19692496101807
level_level,136,5.459188136677763,31.318862460418813
level_level,137,5.0732304064039155,30.267852987372617
level_level,138,13.485730579008903,59.29842070642427
level_level,139,8.952483766634554,44.35180413619979
level_level,140,9.569741057929948,40.93093849121097
level_level,141,17.14053941956997,77.19696606561878
level_level,142,11.544255290689414,52.92922244174332
level_level,143,17.471867818894452,64.30547735902034
level_level,144,6.3289172682449735,24.26511886424159
level_level,145,14.573792717859854,55.25921395536024
level_level,146,13.257435373797195,56.95483095277581
level_level,147,8.44707584841518,41.484498638987084
level_level,148,15.388589934834686,63.09846635121189
level_level,149,9.657191429560578,48.66107490849164
level_level,150,18.421732242513855,68.64398207794403
level_level,151,8.913231068087459,36.20178884995807
level_level,152,8.040939691105581,29.717540916336922
level_level,153,7.2221115004178715,32.009250880500666
level_level,154,16.490341667375457,66.48210762608352
level_level,155,10.60955107144118,43.96472267322569
level_level,156,5.726528766558147,38.94008515156059
level_level,157,4.54977862418572,30.87094184056997
level_level,158,8.7095315473948,45.54017830584733
level_level,159,5.189616225345452,23.148781046275886
level_level,160,19.234255849643162,77.7405585151667
log_level,1,17.341921477116717,47.26611942353822
log_level,2,18.286451861622325,54.518252489734635
log_level,3,19.5136411513251,59.749317734020075
log_level,4,18.33621216315713,53.39406819904082
log_level,5,14.071552590761987,31.610453672063247
log_level,6,13.979864565806887,37.437352005609036
log_level,7,19.640011783077018,47.51040972001929
log_level,8,12.959055710158694,33.33921226212006
log_level,9,11.131276936290167,26.132322231934122
log_level,10,13.647466857139781,30.690722751108428
log_level,11,12.905863806655967,30.86470653032698
log_level,12,18.810770028743523,47.46327577493015
log_level,13,9.40785418537517,24.181612728431947
log_level,14,11.122621048389519,25.31352831645783
log_level,15,15.593041991661075,35.654778218807294
log_level,16,10.885917954306176,23.74684954028112
log_level,17,9.853260931335788,27.212357076993772
log_level,18,12.388104957915267,28.899799232658367
log_level,19,12.088970444931771,26.69455840708458
log_level,20,13.21035616717198,27.347566819933725
log_level,21,10.869494557577394,23.299273780737863
log_level,22,14.577964423185938,35.858977889388456
log_level,23,10.346382713833728,23.42785586470212
log_level,24,15.966548346200726,39.208122867369084
log_level,25,17.834341013276127,48.09589380459387
log_level,26,17.66012778467123,47.96846925978359
log_level,27,19.534640106345712,48.16152441985033
log_level,28,12.51285398281294,28.3217931800878
log_level,29,9.43389643061111,21.639415653229854
log_level,30,17.173284536278423,39.13980299013307
log_level,31,9.888005380737845,25.021834193389772
log_level,32,11.4176713309112,22.26748782584397
log_level,33,15.893801178842471,34.32399595774981
log_level,34,9.751720997480136,20.618762976766703
log_level,35,10.505348130745308,23.709038719027845
log_level,36,17.851486456497604,34.9828337734589
log_level,37,16.66434304878167,34.74252339487118
log_level,38,15.486147144349896,43.63371782507499
log_level,39,15.0316020742188,29.48776915172307
log_level,40,16.689383008067104,50.99834389541168
log_level,41,16.136405739358253,38.26605646724402
log_level,42,19.72561986460488,60.432916224427146
log_level,43,9.4169652396455,19.583321790680344
log_level,44,14.462089942823528,29.684001320640785
log_level,45,9.328390850783535,21.759464931572627
log_level,46,9.486918870975376,25.45342112724453
log_level,47,16.171060896234067,39.72956962766447
log_level,48,15.419844688494827,34.56739391906395
log_level,49,11.550056803565178,25.73396232695618
log_level,50,9.452833847662072,23.424902011063725
log_level,51,12.390619199868071,27.286387291242832
log_level,52,10.909296378778361,28.46730582386186
log_level,53,17.301586552159133,40.04539145562713
log_level,54,9.286467314096537,26.781412175414847
log_level,55,19.880034589572826,51.02086189832141
log_level,56,14.842392096492281,28.74760129643348
log_level,57,12.341599751815307,29.233592798177643
log_level,58,19.710565382446884,53.44325247933496
log_level,59,18.253075499826995,43.62012850656324
log_level,60,16.50087967187823,45.746211813222175
log_level,61,13.877965208323614,35.807850746467814
log_level,62,18.659542570194375,40.908801068511465
log_level,63,12.33506651085901,26.310424423092673
log_level,64,12.553775354379347,31.09236352842331
log_level,65,13.315256598632374,27.77653342221803
log_level,66,14.059962974835845,29.076774937698513
log_level,67,9.110321358308665,22.144084674229497
log_level,68,17.248949846099954,37.70450955310661
log_level,69,9.877948169483826,25.317868934339902
log_level,70,15.158236859095727,39.97482877210094
log_level,71,12.066099110482476,21.42749626694139
log_level,72,9.012893075639802,19.597634129896164
log_level,73,10.346573637336794,24.33531153889463
log_level,74,15.263162474616532,37.326271905779976
log_level,75,13.444193338079456,32.1359694938966
log_level,76,17.85875607564494,42.002846723119916
log_level,77,14.93589184349556,29.263526336550527
log_level,78,13.386514262462212,27.0689887316755
log_level,79,16.96341552603857,37.06690645858737
log_level,80,14.110316723484374,28.125643423038657
log_level,81,9.773006395462856,22.600784581276468
log_level,82,18.704374371658712,42.335509174609264
log_level,83,10.497688707058446,21.907510076385798
log_level,84,13.035667318277119,24.86881555334068
log_level,85,10.615531697010459,25.715669379323288
log_level,86,18.88931444279286,39.68551497807142
log_level,87,10.790336549060411,20.496570628918125
log_level,88,14.791014657886628,32.98490500896471
log_level,89,11.948577060839336,23.82413952963311
log_level,90,12.644878186257877,35.49477523338007
log_level,91,14.556762594102956,30.85321505117299
log_level,92,15.337979316526217,24.99623477699017
log_level,93,12.527586785929305,23.22295559868669
log_level,94,9.380692718882596,21.98346688817467
log_level,95,13.823905173085755,32.026294804829654
log_level,96,14.33490826786976,36.69406723349734
log_level,97,18.672323227932644,51.5482806702338
log_level,98,13.229462413991872,31.35231443196847
log_level,99,19.433603108497458,61.1700301387809
log_level,100,11.777645419255053,23.135225129562187
log_level,101,15.106646863202288,33.346485996635465
log_level,102,12.107608613715145,30.101408725529545
log_level,103,10.370562763748643,21.085976669458606
log_level,104,16.960328058155895,35.18748180725268
log_level,105,17.178793931934806,48.638842210045354
log_level,106,19.414372342015493,42.98618356521011
log_level,107,16.863910701545045,38.94706692557911
log_level,108,9.374952615967864,25.451998907817746
log_level,109,9.24262517057645,26.6737894789194
log_level,110,12.134815865648925,23.087156754021184
log_level,111,11.186041573353632,31.01941137950859
log_level,112,14.163896886988608,28.20070865051523
log_level,113,10.958528422571405,26.384055470119996
log_level,114,10.820132937644122,27.035900383674402
log_level,115,15.681018277062169,32.72652937873225
log_level,116,11.362299555086384,31.06277983372841
log_level,117,19.865610540356542,47.951775198137135
log_level,118,9.716703312216147,27.328296659844128
log_level,119,15.157665668337136,34.11737444636531
log_level,120,10.826864292725032,24.2831753527526
log_level,121,9.413615376898086,26.470516921752527
log_level,122,10.692486519045552,23.001265338820858
log_level,123,18.971646050315897,60.338799507421776
log_level,124,14.565268605891578,33.81865969931874
log_level,125,12.703056921920465,32.15639641934701
log_level,126,17.67759166914763,36.93968357195616
log_level,127,17.458714061306388,34.96448261329939
log_level,128,19.399440405225768,45.695353000809824
log_level,129,13.309817987759423,29.825816351529426
log_level,130,11.246584485884501,22.641603086038494
log_level,131,17.049395884163822,38.401200632213495
log_level,132,9.173210604588387,26.875144835193844
log_level,133,16.133627423655003,35.50316482978667
log_level,134,17.724378897122516,38.20783979628587
log_level,135,19.675681112204366,47.553048315936074
log_level,136,13.198763282161764,34.21665010497885
log_level,137,14.475283549527097,29.091048556276583
log_level,138,9.560976691177801,18.855665129329132
log_level,139,10.108138655150182,23.77734840343601
log_level,140,16.55155006262388,47.42717233775853
log_level,141,15.965716711330575,38.721386097177344
log_level,142,14.47866370461554,28.36184143957494
log_level,143,9.601075380390078,19.655365681964923
log_level,144,18.599102671165028,47.64020697778592
log_level,145,16.474323997753586,38.28721890941117
log_level,146,12.699104291749563,26.45043387503171
log_level,147,19.027482627251256,50.23798410127432
log_level,148,14.804529363430921,32.99422250165099
log_level,149,19.60863008947672,45.11010313763733
log_level,150,10.283210778724722,25.00718685709132
log_level,151,14.726547522170776,30.504495376695527
log_level,152,12.690360523340965,30.832191565997082
log_level,153,10.718953907967572,25.609858134415877
log_level,154,9.670705750130942,22.307031110838338
log_level,155,19.630925428127256,51.23551057800321
log_level,156,13.342690231307476,27.98365231435437
log_level,157,14.69857823515647,42.529281071114404
log_level,158,9.018900675462275,19.445354158891657
log_level,159,17.386931351903176,33.425882953175105
log_level,160,12.334259406709526,31.44260937273751
level_log,1,1976.2854381794878,172.0959881544987
level_log,2,1979.052346711702,140.83065172243153
level_log,3,4189.341887242124,194.61403749997697
level_log,4,1587.1418210705133,168.84505004899196
level_log,5,5672.704390851455,167.4002537651521
level_log,6,613.801057778511,166.7084389696284
level_log,7,2282.353481913802,167.30051837850846
level_log,8,13319.165178825713,197.38240487860526
level_log,9,1102.6172530113056,160.5396758201391
level_log,10,4041.179609298128,209.7503455999239
level_log,11,8353.605987041223,218.67344000118075
level_log,12,1226.002427320944,168.2482749759816
level_log,13,13370.086627364959,200.309638067058
level_log,14,2240.633193346429,170.85944918510927
level_log,15,1924.6877946910004,165.53079276396352
level_log,16,1201.6652294788682,149.49258461313073
level_log,17,2117.1796183225074,165.1104283060907
level_log,18,11374.762754087713,193.90381734821943
level_log,19,3727.5918153100843,189.63151864722045
level_log,20,1543.7231145300723,185.05975625063297
level_log,21,2213.589535227306,158.1421836398475
level_log,22,1213.7316029906665,158.42195530316977
level_log,23,1418.4264882131865,163.83551423691384
level_log,24,1410.1077923087134,163.76522474867602
level_log,25,289.6704625049866,129.96293297333784
level_log,26,3024.1191640572733,176.3666847282656
level_log,27,7763.184777930901,226.89437301011552
level_log,28,1203.0805699754903,171.13477701783046
level_log,29,3543.5495489858945,167.60402283749409
level_log,30,1817.122075031128,152.28028329914292
level_log,31,3402.603502900059,170.78819621095607
level_log,32,9133.81247445773,183.21553955280842
level_log,33,8907.89318921357,174.5130864358181
level_log,34,1555.8398488801777,157.29200003990064
level_log,35,5120.100984208628,202.62210724339022
level_log,36,2992.8933218082884,183.66248681435204
level_log,37,1295.3514715691042,149.4641884274458
level_log,38,2409.985453534331,167.49878940833472
level_log,39,1623.0331972476881,148.55035010657193
level_log,40,1580.8294202206612,152.98784465031875
level_log,41,867.9629035090021,175.4465082884185
level_log,42,4033.7173254488803,201.48570992831634
level_log,43,2351.1858747292745,187.03505961794238
level_log,44,2163.4573388558542,165.4683912691041
level_log,45,4135.851786961189,188.29029458081902
level_log,46,3192.7197540801326,194.97643700885033
level_log,47,4524.897382639036,170.72725343930296
level_log,48,2185.609420625975,178.3778211996007
level_log,49,4991.888754470563,177.50199278530323
level_log,50,1507.5020034804977,161.0252681874634
level_log,51,2447.492560204205,152.38257943181486
level_log,52,3091.1387110091428,191.24324795154126
level_log,53,731.6893289481417,134.6491016621071
level_log,54,7027.916669067171,186.98224409042493
level_log,55,1486.5335813699792,157.985038687434
level_log,56,1744.6430225758872,177.20315909969986
level_log,57,6083.9751868358835,197.2595422204717
level_log,58,3780.135808742723,194.51772398491195
level_log,59,2944.8226105998006,188.9499444371546
level_log,60,2039.4225306700125,175.17367406697122
level_log,61,8800.37175762336,185.89347734727096
level_log,62,2305.6947148212366,173.36421678166153
level_log,63,936.1433837974429,161.71185152757525
level_log,64,1301.1254651930842,163.9483725612693
level_log,65,3681.0703089730946,172.3592682657557
level_log,66,2734.0622947107922,148.72571856350407
level_log,67,1418.815066221336,174.57007405613405
level_log,68,4542.914933808222,196.00921645910398
level_log,69,3751.21857758363,188.06437012830213
level_log,70,1390.7679231879338,167.0470949614872
level_log,71,8712.723769188133,181.0083305470508
level_log,72,4245.784205770478,188.27573742103644
level_log,73,4121.056003066168,192.89138029287582
level_log,74,3815.267752882458,175.67733911605538
level_log,75,2455.7778690550886,169.7579909752021
level_log,76,4010.780401401675,161.35507605653865
level_log,77,461.73651363756176,159.1094617048543
level_log,78,1244.189552851727,140.2104021519662
level_log,79,2810.9332264227114,172.6914221679877
level_log,80,7379.667645605436,189.56877453461314
level_log,81,3147.5423860127958,170.14124548095788
level_log,82,3838.715331577997,161.6458278881034
level_log,83,4954.844756455544,177.054820391511
level_log,84,4823.823543044488,187.41431960427806
level_log,85,2801.2111411833857,178.18741871247704
level_log,86,2192.9956059720703,173.94297069990768
level_log,87,724.985830775034,134.7747792733195
level_log,88,10551.021366644887,192.9125269512084
level_log,89,4158.1522900690015,171.5756863021139
level_log,90,1908.1209704053965,170.30523912150355
level_log,91,3547.016144171198,184.40167457629073
level_log,92,1242.147669945779,165.69424315094895
level_log,93,11085.620732242407,200.49579753052487
level_log,94,4476.722299696391,193.0117948009618
level_log,95,6927.748214610441,179.44174179270004
level_log,96,11336.644178922328,206.52440756512436
level_log,97,1032.569112504255,145.51707129745975
level_log,98,9692.7252595847,210.0230498615278
level_log,99,8825.83383812693,201.91322087530892
level_log,100,2793.7561363693208,179.434354345455
level_log,101,1198.7969503414488,174.00020267951155
level_log,102,4173.130749833713,181.44921219249736
level_log,103,5864.986486301464,168.18387306987108
level_log,104,2363.8142272495043,176.99485665372637
level_log,105,15474.064048961684,208.41102120413328
level_log,106,1361.982657934666,161.9059878092987
level_log,107,1571.885737078092,160.59914818098414
level_log,108,23165.430698212207,230.65743479136972
level_log,109,5693.197871486467,186.35316491320762
level_log,110,3511.41524552985,178.22139739852432
level_log,111,758.6784814065252,160.5859215218034
level_log,112,1975.7758134496344,141.36228905669736
level_log,113,776.0163036991796,145.13578803449548
level_log,114,656.7333463758641,132.28273770424022
level_log,115,1472.6204895484007,155.45776912042095
level_log,116,2643.8656606260242,176.34776783278653
level_log,117,2033.77549651743,165.6152577938161
level_log,118,2703.022834319858,160.10343538336647
level_log,119,4757.800040820106,177.4158519054312
level_log,120,7102.523453332718,170.35481700360137
level_log,121,2212.199139940212,157.14707158308806
level_log,122,2563.36799583025,164.87218678052355
level_log,123,2252.750832594665,164.60660591942445
level_log,124,4091.3123051174216,179.47214100884668
level_log,125,3814.9597472436385,198.65548930921577
level_log,126,5515.892570784055,183.39721976551542
level_log,127,5876.787080708102,180.2749035727139
level_log,128,3048.4872069534426,171.58745374211668
level_log,129,1705.3615299966586,164.33208106432696
level_log,130,4000.4721055022424,168.15288283342196
level_log,131,2978.3361094415905,184.49191373044602
level_log,132,2311.627314910806,189.67796801854067
level_log,133,2524.018166547968,163.8982081573721
level_log,134,3682.147651550529,178.8366970293914
level_log,135,5739.499027134876,191.7115125709771
level_log,136,6553.823845814164,184.1580359504581
level_log,137,2971.769495415497,161.9472407079631
level_log,138,6615.514033281443,202.66166254463897
level_log,139,1082.1360762586444,150.87262243213203
level_log,140,950.8187521916892,136.77116046905513
level_log,141,3595.9696108777143,192.15622513379324
level_log,142,2252.0126105871063,170.80658906712875
level_log,143,1288.6761936957762,155.87412403488062
level_log,144,2561.5118692653064,175.1795326659811
level_log,145,3905.5662540093053,184.9699055296402
level_log,146,2470.984595527889,171.89577605062425
level_log,147,1814.2356084828955,172.15154127270432
level_log,148,4262.089177615506,194.61132129319205
level_log,149,7154.856280162119,193.07658983438557
level_log,150,688.2375342424112,143.15020735838488
level_log,151,1160.8452963120342,155.21416515422635
level_log,152,4860.585638303063,182.43686374715477
level_log,153,2428.641899443762,151.94366142165626
level_log,154,2575.101647257589,169.27119131327376
level_log,155,4225.849345822494,197.31129708087187
level_log,156,4149.902939939516,197.54883074306457
level_log,157,2289.9897077750584,172.2205614607054
level_log,158,4601.947864535434,176.8764953627836
level_log,159,2921.9433765214776,173.0031007273324
level_log,160,2371.1129575421883,167.50474191684066
log_log,1,6.759242488374172,90.67444734724504
log_log,2,24.23942069131544,14.501223030041162
log_log,3,11.990751101927659,56.33141813224101
log_log,4,29.890534907981863,16.264740801586022
log_log,5,29.779559163420487,13.059735315607305
log_log,6,23.603430207104374,20.513774031623107
log_log,7,28.38690618903237,14.796160548457408
log_log,8,20.022869311377978,22.28159244184927
log_log,9,14.582900179442772,43.328325534579406
log_log,10,18.978433208290088,31.468777638838656
log_log,11,16.836505740513203,35.099113248314424
log_log,12,9.677109730320769,62.361974036701696
log_log,13,23.88343732720236,18.01459697010525
log_log,14,6.6207767627041205,97.14917692529383
log_log,15,20.069464438670867,25.12732514466825
log_log,16,23.02023933681009,24.44257124560308
log_log,17,21.459811448834092,21.396998667315547
log_log,18,16.00963399312534,33.204423442460794
log_log,19,5.813240986692315,106.47585138609315
log_log,20,9.757620581440827,64.78230182473888
log_log,21,14.182933364562832,36.91324734271881
log_log,22,28.215107957390657,15.028199453976145
log_log,23,15.824652935459845,25.7246370968818
log_log,24,12.802331024673975,40.2870204319577
log_log,25,10.402105664504292,52.666316493895856
log_log,26,11.235866778445148,58.53758350229518
log_log,27,23.254878935695437,18.228536776715554
log_log,28,19.631462864175745,22.666358096325155
log_log,29,22.050857942937515,25.99745783708941
log_log,30,26.60458404602041,18.678484194091723
log_log,31,29.201639537941723,12.526321185281606
log_log,32,20.35428493746491,26.031131857336465
log_log,33,14.451513276107795,39.843073434189975
log_log,34,14.004747971970609,34.65037187097661
log_log,35,25.153727007863107,17.118617548337582
log_log,36,26.520394319787687,14.849074922390214
log_log,37,19.522188341329148,26.81014687054142
log_log,38,14.237313782985144,35.839794069500485
log_log,39,10.411624293751723,54.950251836693674
log_log,40,17.369358631102735,25.331498793323224
log_log,41,23.31665553424328,13.985439681496434
log_log,42,8.23486571356385,64.8510909608032
log_log,43,27.697235154467275,14.192745525390396
log_log,44,13.677184029470997,39.70239689648879
log_log,45,18.685003490558874,26.291874435921628
log_log,46,20.915247474434864,12.989645740514883
log_log,47,5.008033841535035,163.62303348343315
log_log,48,24.812598156404004,16.384589904828218
log_log,49,10.876437492024436,65.43303593954697
log_log,50,21.344436240566253,17.015879922562036
log_log,51,17.66535375380169,21.480274430941535
log_log,52,10.424031562269327,55.057402476606285
log_log,53,9.077640308859037,49.265480499438304
log_log,54,27.66768086386475,17.225918362691008
log_log,55,9.364352078676367,63.10646972778255
log_log,56,10.942769740662825,56.78676862633737
log_log,57,21.4222984502531,17.806279444073105
log_log,58,28.652374544373732,16.706424067243088
log_log,59,20.943662983054253,23.326466716449207
log_log,60,17.607863249783797,35.082243368378
log_log,61,6.1895934239121555,93.49302661832664
log_log,62,8.464063346986693,67.91716935333417
log_log,63,14.977205418531126,42.605422559439425
log_log,64,24.97598929852089,15.002665657388047
log_log,65,6.713494444432137,78.76737659825795
log_log,66,25.90598667659128,17.244258850161888
log_log,67,16.3956923565911,47.341111126223616
log_log,68,24.00828261969587,20.009110128329237
log_log,69,20.930434574916514,26.29430167498172
log_log,70,18.277451338504694,21.279904084974778
log_log,71,27.237068427267097,20.378896148372583
log_log,72,7.918917337416413,100.76202956359896
log_log,73,8.658816347903828,84.82619306870416
log_log,74,24.339325159908956,15.756116224827272
log_log,75,26.27125318145214,17.23028837236756
log_log,76,28.964811234911622,15.00862765661602
log_log,77,18.95100563941109,23.136245674542366
log_log,78,21.713643917711167,31.486425191395877
log_log,79,10.393627611563534,43.635585649915456
log_log,80,17.967121750459164,23.582669635082233
log_log,81,22.506657815252353,22.6423832625917
log_log,82,8.568371313060966,100.91905154689732
log_log,83,22.61900312430718,16.292955139315527
log_log,84,6.256335132180783,100.91508809299324
log_log,85,9.219036546504851,63.06620840191081
log_log,86,18.717123187588935,27.711467444791122
log_log,87,9.176533143579633,81.63199153380728
log_log,88,19.331305658628658,30.031345788205368
log_log,89,15.833844895905806,24.27490182037531
log_log,90,20.25266641143997,24.992429085871667
log_log,91,22.595867904734686,18.63182465463665
log_log,92,8.796009422599662,77.16616165164814
log_log,93,16.6409407279894,30.865078637437854
log_log,94,26.635109480969486,10.648574348909374
log_log,95,19.735049726148816,29.188541273525594
log_log,96,12.902531904328573,44.602051199025254
log_log,97,24.745701845240998,13.557539892078843
log_log,98,22.45878951392828,20.843175174960887
log_log,99,24.33423553969288,15.655748043393503
log_log,100,26.007440773901692,14.272005455755428
log_log,101,5.275672339428104,107.04125039957825
log_log,102,24.09203106655809,15.551458110474089
log_log,103,29.427936390889453,14.69446046915801
log_log,104,14.147004916199,32.32394032745758
log_log,105,16.81113696521862,32.17109538528319
log_log,106,11.782818591929876,36.42899078937231
log_log,107,17.48623383290669,21.659850295496053
log_log,108,15.81030360408606,25.217440292224204
log_log,109,19.908958006985483,18.045257278725497
log_log,110,24.40173760431834,18.916464749648714
log_log,111,8.55076186622592,63.084159067156406
log_log,112,6.443693490313014,84.03792440514913
log_log,113,22.31980989572293,23.74914857475805
log_log,114,14.223071408032645,45.80091773823376
log_log,115,27.07802621457736,12.094730047738157
log_log,116,16.33938795422172,40.935598669403795
log_log,117,6.200559064167553,99.99174207245015
log_log,118,14.446187085252832,40.39671951949912
log_log,119,20.596461109959357,21.71030433779354
log_log,120,8.902988834331092,64.81146363789965
log_log,121,10.196980465963444,44.16253123845551
log_log,122,16.33282480350814,27.729127607961583
log_log,123,5.040794902419469,125.20706344986021
log_log,124,27.05255710429604,14.67375419604567
log_log,125,24.656426827456862,17.676665080356877
log_log,126,9.226274227819482,53.295436381875405
log_log,127,23.114494935267665,23.32095338767655
log_log,128,11.863156134621246,54.46196487685712
log_log,129,13.637811528733188,30.896987838645625
log_log,130,7.428049255285497,62.93437302564909
log_log,131,22.602327421516584,18.50197381791298
log_log,132,10.323128293580556,50.935126945462834
log_log,133,23.33574904180903,18.683528100669964
log_log,134,12.44212817426406,48.86109664896532
log_log,135,19.975522483254487,18.952930315400025
log_log,136,26.891911022664328,19.093863131511295
log_log,137,25.978088122133126,20.543031186215668
log_log,138,22.959333192532725,23.280216480967383
log_log,139,9.398292498409173,65.75602215091247
log_log,140,22.775846139162,17.587378114751274
log_log,141,11.679898535890691,37.12098285900716
log_log,142,28.53657331150005,12.242276047392638
log_log,143,6.084543893764637,102.94527396709972
log_log,144,13.583541155981935,36.994835140017734
log_log,145,19.289917935801313,27.878037982627557
log_log,146,16.638932529264817,29.209519701540017
log_log,147,10.314965193810146,42.58441649085451
log_log,148,14.079355585895787,39.84159535690759
log_log,149,12.682513570039387,34.309132747389164
log_log,150,29.989427216820076,11.97804102858609
log_log,151,7.388165852563811,89.10009060439712
