firm_id,employees,revenue_eur,profit_eur,log_employees,log_revenue,log_profit_if_positive
89,22,438350.4060921735,104908.03349115375,3.091042453358316,12.990773883427101,11.560839373827264
90,44,712875.4285327176,46089.986303475336,3.784189633918261,13.477061969591702,10.738350988545392
91,8,307483.5122010128,-97094.28740702066,2.0794415416798357,12.636176745932673,
92,19,517122.2017616189,374495.1931103347,2.9444389791664403,13.156034492604029,12.833334246370613
93,26,348043.94179081067,-55906.516344375545,3.258096538021482,12.76008402029911,
94,26,1099855.509866089,-284957.4103833372,3.258096538021482,13.910689374473627,
95,77,1103682.8292209909,-181809.41715234297,4.343805421853684,13.914163172170527,
96,44,855636.3278397345,125819.17848173858,3.784189633918261,13.659600714194754,11.742601063788912
97,42,828264.1085421777,30960.925790078578,3.7376696182833684,13.627087354176046,10.3404812300369
98,7,84597.79916739857,-226085.23473581194,1.9459101490553132,11.345663530686172,
99,61,1086802.4743666227,207739.9672402198,4.110873864173311,13.898750433276883,12.244042419085726
100,224,3841770.0894554053,340747.66257457656,5.4116460518550396,15.1614437791498,12.738897489886174
101,26,771836.6905526354,-184217.88906802752,3.258096538021482,13.556528265894087,
102,3,128318.41460889981,344150.95728307177,1.0986122886681098,11.762270068043499,12.748835669409369
103,9,225812.20871665486,126332.42274312908,2.1972245773362196,12.327458997954617,11.746671987532448
104,40,436340.77776241093,131751.57973250546,3.6888794541139363,12.986178817413169,11.788673456711273
105,46,912134.383358312,140963.8210530681,3.828641396489095,13.723542608375086,11.856258548159788
106,26,445689.45782605914,-29364.600145644894,3.258096538021482,13.007377705583469,
107,26,659150.3847133646,138872.12542421086,3.258096538021482,13.398706988836654,11.84130882771212
108,128,2480928.1364093805,-409149.2768302693,4.852030263919617,14.724143296679813,
109,283,6265337.544087805,165523.51413816435,5.645446897643238,15.650543022608407,12.016868543091613
110,54,731489.047468246,32851.67589747012,3.9889840465642745,13.502837526627895,10.399758039277208
111,65,1248234.0193019814,370652.59451039747,4.174387269895637,14.037240325799013,12.82302049995352
112,40,869849.8872850441,77882.37723265852,3.6888794541139363,13.676075932392926,11.262954983322519
113,76,1800333.0935319369,205052.39171583508,4.330733340286331,14.403482257708578,12.2310207948138
114,19,442078.728867406,189733.3596420358,2.9444389791664403,12.999243264807937,12.153374995191182
115,14,431321.57225090597,180605.6846722876,2.6390573296152584,12.974609198196882,12.104071396060384
116,78,1708641.449953657,100169.63682893314,4.356708826689592,14.351209139006038,11.514620396051999
117,37,1651679.4123333166,19687.479099324206,3.6109179126442243,14.317303153899996,9.887738133945797
118,36,917350.3288586012,-377612.9423220481,3.58351893845611,13.729244716294403,
119,67,1643517.2054221241,510039.31257407577,4.204692619390966,14.31234914080078,13.14224308520831
120,13,198923.26778540178,117932.78297793794,2.5649493574615367,12.200674440329987,11.677870105363514
121,152,2247550.2959162286,17914.22436363838,5.0238805208462765,14.62535142368318,9.793350333442497
122,24,492263.7458887558,88790.33916954408,3.1780538303479458,13.106769920720438,11.394033129926093
123,90,1976967.9142789808,-135175.6358996867,4.499809670330265,14.497074872521297,
124,9,206519.2402481001,424895.13368566154,2.1972245773362196,12.238148860157166,12.959597673191146
125,7,134612.5376562701,136499.88641890005,1.9459101490553132,11.810155839375383,11.824079061510835
126,64,1513892.6180833676,369500.6415236956,4.1588830833596715,14.230194784495453,12.819907755562921
127,116,1720573.1273426812,537876.2456958155,4.7535901911063645,14.35816800685765,13.195383786096045
128,197,3844505.6729056197,-62195.45925750362,5.2832037287379885,15.162155589043248,
129,44,559390.3025187567,407635.7305144896,3.784189633918261,13.234602724095188,12.91812923722104
130,55,1620131.2017601354,452608.6726371843,4.007333185232471,14.29801769266998,13.02278317381236
131,71,898113.2529583368,42599.88233919548,4.2626798770413155,13.70805145621238,10.659606770262931
132,42,1081072.526818417,-208989.36327482935,3.7376696182833684,13.893464186709716,
133,35,549051.2762089584,143565.40572076698,3.5553480614894135,13.215947115417945,11.874545999336453
134,222,2798930.5209812536,407411.21676837455,5.402677381872279,14.844747945388947,12.91757831496425
135,153,3037588.031571458,140141.09701134113,5.030437921392435,14.926574347798294,11.850405029861212
136,75,1191525.0617511952,598069.4462710128,4.31748811353631,13.990744609081679,13.301462157078081
137,81,1506545.6044128225,-139324.07211783234,4.394449154672439,14.22532990885855,
138,38,1206105.1895559777,-115562.86047786896,3.6375861597263857,14.002906874319708,
139,14,395304.52292370517,668426.4385750475,2.6390573296152584,12.887411690969143,13.412681629940618
140,106,1934020.6281145345,337577.50188269047,4.663439094112067,14.475111620974966,12.729550398140566
141,10,161821.2767499943,62507.001575542905,2.302585092994046,11.994247775270109,11.043033854658825
142,87,1447385.4400708403,-326314.86935494706,4.465908118654584,14.185269341995626,
143,19,710759.0526706238,-78772.98595700276,2.9444389791664403,13.474088766218097,
144,81,826343.8693980647,-362726.7010533427,4.394449154672439,13.62476627264881,
145,42,926520.6153000809,-407869.15986237716,3.7376696182833684,13.739191575188643,
146,50,861070.3072928527,-160100.47264682114,3.912023005428146,13.665931437791334,
147,144,2163353.178553388,113933.90704179744,4.969813299576001,14.587169973415413,11.643373796457949
148,104,2108470.279282282,28108.293036176838,4.6443908991413725,14.561473256400582,10.243819937623364
149,101,1804080.9837758874,95700.04199239283,4.61512051684126,14.405561869825444,11.468974016232933
150,14,168929.06765531204,157931.49226424156,2.6390573296152584,12.037234187783046,11.969916624716069
151,40,1013632.0878957072,342268.43860472145,3.6888794541139363,13.829050564843653,12.743350616366333
152,120,984494.8605053757,-24290.864237194284,4.787491742782046,13.799883956636696,
153,58,948127.330735846,19205.56820484654,4.060443010546419,13.76224408733989,9.862955526639999
154,11,274165.51476033457,-68337.36999632962,2.3978952727983707,12.521487271462666,
155,106,3455550.824292709,340832.6372536687,4.663439094112067,15.055492430636562,12.739146835941375
156,40,1100103.9287320469,154096.4601617655,3.6888794541139363,13.910915213971078,11.94533404999807
157,243,6488395.499406568,646496.6733322288,5.493061443340548,15.685525831520991,13.379323331523004
158,131,1904140.011559034,345404.0122804189,4.875197323201151,14.459541027112532,12.752470060957354
159,225,4075026.9940369744,292252.1235931245,5.41610040220442,15.220387928938711,12.585372145665911
160,81,2000093.0448942916,-34514.60926557184,4.394449154672439,14.50870425988923,
161,64,827810.7496972269,149874.14607662565,4.1588830833596715,13.626539844075255,11.917551194743114
162,132,2525665.0402978985,176521.57501655468,4.882801922586371,14.742014968308768,12.08119838593916
163,80,1172606.3611339564,2615.889287491402,4.382026634673881,13.97473948830903,7.869359390386182
164,11,220695.41266412518,-36549.0020015835,2.3978952727983707,12.30453880663744,
165,70,889957.5653963905,128313.11142117815,4.248495242049359,13.69892906124173,11.762228738844358
166,25,955980.9492599489,271645.91894884495,3.2188758248682006,13.770493264282628,12.51225472867096
167,7,216906.94929510003,261372.22130765065,1.9459101490553132,12.287223735467698,12.47370080561809
168,101,1972786.6523187303,137130.32943940858,4.61512051684126,14.494957645513049,11.828687062378592
169,34,733212.8607678723,300441.39423912653,3.5263605246161616,13.505191335393787,12.613007986446638
170,99,1691122.973988157,-198280.074589893,4.59511985013459,14.340903347878871,
171,120,1522948.9585091767,-250479.99233178148,4.787491742782046,14.23615911753315,
172,13,564060.579406339,98099.53579067919,2.5649493574615367,13.24291693500705,11.493737913541027
173,33,1557280.7630709375,21378.27496863679,3.4965075614664802,14.2584517576626,9.97013049697574
174,32,1516263.3948692721,-155933.19860665133,3.4657359027997265,14.231759573410294,
175,57,2236963.403545661,109197.73108732537,4.04305126783455,14.62062988072542,11.600915564488488
176,74,1355109.9168819038,179282.08767860357,4.30406509320417,14.119393128475972,12.096715753200648
177,8,404903.3106366245,-30290.527047710802,2.0794415416798357,12.911403578417115,
178,55,1025269.2187806673,-83412.55917336248,4.007333185232471,13.840465788536468,
179,23,838657.5519367937,170429.3837383251,3.1354942159291497,13.63955773995542,12.046076318290226
180,12,338880.66629774036,297329.96075296047,2.4849066497880004,12.733403307569297,12.602597780070605
181,44,891866.4203110274,-395652.46570120606,3.784189633918261,13.701071647333501,
182,21,602594.9947109171,-252535.9371070984,3.044522437723423,13.309000599488709,
183,317,5341163.129025867,526667.1100765736,5.75890177387728,15.49095400164258,13.17432395825223
184,21,642521.3324835148,-19058.66579488446,3.044522437723423,13.3731552975093,
185,99,1714498.8431100622,74278.75869954,4.59511985013459,14.354631376116767,11.215580304227656
186,28,624346.012602957,152759.0796899486,3.332204510175204,13.344460001045693,11.936617316772658
187,35,621904.130071364,146920.85941276394,3.5553480614894135,13.340541228123739,11.897649349445246
188,41,1495740.4759910512,22296.396480877796,3.713572066704308,14.218131943851796,10.01218035160494
189,82,1675610.6648776534,252991.16581021404,4.406719247264253,14.331688232845966,12.441109849353829
190,28,568807.1788551013,33567.81933031875,3.332204510175204,13.251296778444797,10.421323128981788
191,129,1613891.4529303568,41445.75365480715,4.859812404361672,14.294158872099585,10.632140710316973
192,70,1031615.091173756,186680.77278589323,4.248495242049359,13.846636181782825,12.137155339683924
193,34,974922.8119086014,-469173.51591180585,3.5263605246161616,13.79011357957286,
194,53,960384.2229625382,369073.9102793013,3.970291913552122,13.775088715625099,12.81875220182542
195,25,719266.8895312258,179320.11132595013,3.2188758248682006,13.485987763280917,12.096927819092015
196,20,749985.7617168041,-326278.6778634493,2.995732273553991,13.527809500954692,
197,518,11214684.061919542,1225743.788301368,6.249975242259483,16.232734554511506,14.019058391828901
198,46,954782.8757482935,27401.36059276267,3.828641396489095,13.769239238376358,10.21834794781348
199,59,1153488.994115215,6517.939108533319,4.07753744390572,13.958301815254558,8.782313517306205
200,49,866603.7723804972,153198.1110514691,3.8918202981106265,13.672337141360051,11.939487206261367
201,43,812459.533403148,687561.5674397497,3.7612001156935624,13.607821386903439,13.440906657152901
202,47,1235856.974765516,630788.4376656171,3.8501476017100584,14.027275194095006,13.35472580426704
203,59,662664.1344938484,259741.09861084618,4.07753744390572,13.4040235563369,12.467440639311123
204,57,904620.1527850612,48650.18943427587,4.04305126783455,13.715270413895194,10.79241098142519
205,361,3462124.915155543,283977.934394642,5.8888779583328805,15.057393095856945,12.556651818331355
206,100,1616409.1085078502,100762.17680595772,4.605170185988092,14.29571764722864,11.52051833410335
207,33,369444.90823892085,-144008.8472119466,3.4965075614664802,12.81975691011863,
208,6,121705.90870681469,-48370.03913935608,1.791759469228055,11.709362829208825,
209,44,1885987.8384632503,44499.86505686032,3.784189633918261,14.449962293831977,10.703241435719628
210,23,316747.10197460157,264009.8062934318,3.1354942159291497,12.665858948890076,12.48374152648947
211,66,3310019.5060205483,708880.8097754384,4.189654742026425,15.01246464039345,13.471442681051304
212,15,415567.6780101974,-189670.44957331714,2.70805020110221,12.937400763311302,
213,86,3357116.726455497,247409.9996292289,4.454347296253507,15.02659304641978,12.4188021569969
214,92,1028818.8485165983,138768.4133448104,4.5217885770490405,13.843921953173053,11.840561731595075
215,131,1567710.314192117,177232.2017548362,4.875197323201151,14.265126714222399,12.085216026121802
216,457,5667980.434148431,353540.75624984613,6.124683390894205,15.550343427801646,12.77575405116618
217,203,4838537.144610509,382612.8534766199,5.313205979041787,15.392122990159171,12.854778930501405
218,26,737267.0771392103,794644.3228360929,3.258096538021482,13.510705489704218,13.58564990086751
219,17,389394.5880467308,307825.21772288514,2.833213344056216,12.872348473638578,12.637287425955178
220,29,593188.8191025886,-156557.88233775084,3.367295829986474,13.293268040623554,
221,23,612111.5785255801,-224024.7565914921,3.1354942159291497,13.324669862728838,
222,71,1216942.952848581,-31337.629885882794,4.2626798770413155,14.011852495643854,
223,29,999263.6539885552,-157963.0605102838,3.367295829986474,13.814773940716949,
224,66,1209276.4234351383,-315171.2388150796,4.189654742026425,14.005532741540266,
225,155,4884238.318098916,237649.30930597812,5.043425116919247,15.40152390870181,12.378551375688167
226,58,1290460.9559153118,483777.62732404855,4.060443010546419,14.070510042677544,13.08938063244276
227,90,932189.0295617913,265056.59145630815,4.499809670330265,13.745290894520476,12.487698634834548
228,121,2429334.1070844145,-28560.857571442844,4.795790545596741,14.703127747757234,
229,225,4823377.72657928,281928.5570634599,5.41610040220442,15.38898501374916,12.549408974076707
230,91,1653529.551925726,-186473.47889488004,4.51085950651685,14.318422683591253,
231,191,5682486.634236576,197881.47627362888,5.25227342804663,15.552899482613958,12.195423525762719
232,111,3075778.8288998343,708134.2414197135,4.709530201312334,14.939068704844379,13.470388961227831
233,22,370596.04003482516,485144.3135016882,3.091042453358316,12.82286790749521,13.092201679271053
234,16,320321.6157119924,382983.0898649626,2.772588722239781,12.677080819152192,12.855746115399455
235,226,4758653.240987217,275565.3129741879,5.420534999272286,15.375475253608922,12.526579950164999
236,40,634715.0441947653,219351.3057752903,3.6888794541139363,13.360931427857146,12.298429859507074
237,26,430336.489475431,441397.00110736623,3.258096538021482,12.972322715313707,12.99769997873404
238,26,608231.5632305254,-182112.32734103012,3.258096538021482,13.318310949015846,
239,35,590308.0352273865,248907.4284098544,3.5553480614894135,13.288399773244194,12.42483633286756
240,27,819578.9962695339,-63009.89662377552,3.295836866004329,13.616546068212182,
241,88,2670800.128643436,172320.62464045666,4.477336814478207,14.79788865913248,12.057112117270233
242,9,104544.72649070165,-369102.04814209923,2.1972245773362196,11.55737026351483,
243,61,818802.2239593896,402939.9316647287,4.110873864173311,13.61559784888599,12.906542776878206
244,189,3111580.2191904834,-75258.27039619838,5.241747015059643,14.95064126417618,
245,6,225988.256840509,-35334.500562775866,1.791759469228055,12.328238316021706,
246,54,1307224.463376768,18784.847685854897,3.9889840465642745,14.083416717246278,9.840805849689591
247,41,835613.313011894,326110.9473598964,3.713572066704308,13.635921240816106,12.694992931774792
248,190,1786411.7073722503,342092.52517281304,5.247024072160486,14.395719533098484,12.74283652089598
249,561,4962431.947951361,685754.6132979525,6.329720905522696,15.417406490624384,13.438275136153017
250,33,571151.8133585296,356011.3551417292,3.4965075614664802,13.255410326082256,12.782717905791017
251,66,811451.2279210015,223594.8889296801,4.189654742026425,13.606579562985845,12.317591161905588
252,60,1089826.7222157074,-81887.31816118116,4.0943445622221,13.90152927112388,
253,48,782941.2729272357,137883.91611320016,3.871201010907891,13.570812969512893,11.834167422557027
254,52,718495.3842816863,228628.33901295863,3.9512437185814275,13.484914560377153,12.339852990345221
255,257,2132201.689196212,250725.87150755356,5.54907608489522,14.572665660729795,12.432115475900327
256,70,1557629.301242709,-4257.422682648656,4.248495242049359,14.258675544652291,
257,69,800994.1578776797,-438056.8647061124,4.23410650459726,13.593608932487918,
258,48,493588.65546763805,324836.24553189613,3.871201010907891,13.109457768058869,12.691076474429961
259,62,1126266.4525966563,379367.44173829816,4.127134385045092,13.934418696096902,12.846260517667085
260,45,584811.0954855448,247755.98011504425,3.8066624897703196,13.279044160366215,12.420199589600397
261,98,3722391.2305546645,401610.9467245308,4.584967478670572,15.12987682365193,12.903239104768376
262,81,1180296.481971273,-173574.76177765752,4.394449154672439,13.981276220790226,
263,94,519932.9292813019,201175.81956172787,4.543294782270004,13.161455100087355,12.211934528880661
264,6,88025.37100895209,278282.92839190864,1.791759469228055,11.3853803588278,12.536393603167163
265,108,1775455.967088611,66689.18555243968,4.68213122712422,14.389567830769723,11.107798083112728
266,26,642067.8480714693,29244.995980542866,3.258096538021482,13.372449259442424,10.283463760436284
267,28,960569.6884718561,-307473.95548887877,3.332204510175204,13.775281812928256,
268,66,2042086.7804577863,532103.6224712208,4.189654742026425,14.529482774579348,13.184593528438041
269,11,344098.51903295313,-352202.9220974854,2.3978952727983707,12.748683287890675,
270,28,1506835.6234600944,100239.52438565205,3.332204510175204,14.225522396317809,11.51531784480263
271,4,75849.88159135438,-10272.494608608236,1.3862943611198906,11.236511423685867,
272,98,1567741.586668866,8959.729772863662,4.584967478670572,14.265146661890384,9.100495346235567
273,150,3413027.6040082667,-113301.54358625304,5.0106352940962555,15.043110315757769,
274,83,953543.2188033393,-60155.301539534485,4.418840607796598,13.767940029480283,
275,12,207853.4268603848,113518.92209835093,2.4849066497880004,12.244588431724976,11.639724816531189
276,51,1996241.786907263,250297.13252816716,3.9318256327243257,14.506776864242289,12.43040402121428
277,43,626323.1424371662,157770.60526882118,3.7612001156935624,13.347621718872132,11.968897391644097
278,646,7989397.416573219,272258.67909819534,6.470799503782602,15.89362589769859,12.514507919435637
279,28,981558.9562123131,-11271.624748395712,3.332204510175204,13.796897358355004,
280,24,1055299.0263196419,-101445.38860980337,3.1780538303479458,13.869334722001351,
281,67,691460.4196761139,138725.2000292494,4.204692619390966,13.446561190091742,11.840250277105115
282,58,2215543.3274108623,306591.3342426864,4.060443010546419,14.611008225923737,12.633270980971773
283,65,797569.483389671,211069.33069443866,4.174387269895637,13.589324236353267,12.259941939977358
284,41,1004308.3520874336,129770.82229010193,3.713572066704308,13.819809655674076,11.773525268230442
285,89,2141701.904535673,393505.78113131516,4.48863636973214,14.577111353421783,12.882851038297915
286,63,878867.185859179,-141343.46621803823,4.143134726391533,13.686389068390032,
287,25,1066129.5124628264,251297.53800762878,3.2188758248682006,13.879545370195713,12.434392926458738
288,22,470829.897878707,-162863.227485002,3.091042453358316,13.062252156767205,
289,66,2325036.6442825454,471058.67934246233,4.189654742026425,14.65924635786113,13.062737949829755
290,364,4914680.765691514,518513.70228390547,5.8971538676367405,15.407737358424802,13.158721733079597
291,34,666930.7992405363,184222.52591861587,3.5263605246161616,13.410441570250871,12.123899685872695
292,30,1179561.073760793,424170.8258356216,3.4011973816621555,13.980652955854172,12.95789154419701
293,88,1246307.2184903082,116275.24630798203,4.477336814478207,14.035695511734072,11.663715472412841
294,79,3795924.568248416,-109237.88762658805,4.3694478524670215,15.149438567136334,
295,82,1640162.6959818967,264192.3139097588,4.406719247264253,14.310305999746914,12.484432578708345
296,125,3167456.3422870506,321022.98870808823,4.8283137373023015,14.968439408063361,12.679268015460904
297,115,1302262.5018752762,132938.50513706816,4.74493212836325,14.079613695772741,11.797641932888663
298,39,468835.62911602884,-6377.650361896995,3.6635616461296463,13.058007515031157,
299,432,5164809.291112113,772993.7288335848,6.068425588244111,15.457378736545794,13.558026214772854
300,121,2021127.2235085298,156201.23850648137,4.795790545596741,14.51916594517561,11.958900445335042
