timestamp,value,injected_anomaly
2026-01-01T02:18:00Z,98.73813575,False
2026-01-01T02:19:00Z,100.32359263,False
2026-01-01T02:20:00Z,101.08337917,False
2026-01-01T02:21:00Z,100.71632070,False
2026-01-01T02:22:00Z,100.43053932,False
2026-01-01T02:23:00Z,101.70867218,False
2026-01-01T02:24:00Z,101.55303462,False
2026-01-01T02:25:00Z,99.75998728,False
2026-01-01T02:26:00Z,99.12258107,False
2026-01-01T02:27:00Z,101.10524714,False
2026-01-01T02:28:00Z,99.80244984,False
2026-01-01T02:29:00Z,99.52498886,False
2026-01-01T02:30:00Z,102.08785415,False
2026-01-01T02:31:00Z,99.61654715,False
2026-01-01T02:32:00Z,101.73165911,False
2026-01-01T02:33:00Z,100.00816854,False
2026-01-01T02:34:00Z,102.33246263,False
2026-01-01T02:35:00Z,101.42155934,False
2026-01-01T02:36:00Z,99.38736353,False
2026-01-01T02:37:00Z,101.55268387,False
2026-01-01T02:38:00Z,99.75853738,False
2026-01-01T02:39:00Z,101.12395021,False
2026-01-01T02:40:00Z,102.12896811,False
2026-01-01T02:41:00Z,99.68894545,False
2026-01-01T02:42:00Z,100.61685045,False
2026-01-01T02:43:00Z,98.76570903,False
2026-01-01T02:44:00Z,99.92969036,False
2026-01-01T02:45:00Z,101.91571538,False
2026-01-01T02:46:00Z,99.13255308,False
2026-01-01T02:47:00Z,100.38443594,False
2026-01-01T02:48:00Z,99.88957998,False
2026-01-01T02:49:00Z,99.84246236,False
2026-01-01T02:50:00Z,100.06360421,False
2026-01-01T02:51:00Z,101.24180290,False
2026-01-01T02:52:00Z,99.46398958,False
2026-01-01T02:53:00Z,99.87722557,False
2026-01-01T02:54:00Z,101.09481225,False
2026-01-01T02:55:00Z,101.60522527,False
2026-01-01T02:56:00Z,104.65541598,False
2026-01-01T02:57:00Z,100.87920474,False
2026-01-01T02:58:00Z,102.07551897,False
2026-01-01T02:59:00Z,101.34586705,False
2026-01-01T03:00:00Z,101.68418010,False
2026-01-01T03:01:00Z,101.82563349,False
2026-01-01T03:02:00Z,100.71209728,False
2026-01-01T03:03:00Z,99.54691962,False
2026-01-01T03:04:00Z,100.17052783,False
2026-01-01T03:05:00Z,101.47683522,False
2026-01-01T03:06:00Z,101.66714934,False
2026-01-01T03:07:00Z,100.59552709,False
2026-01-01T03:08:00Z,99.08189044,False
2026-01-01T03:09:00Z,100.31660259,False
2026-01-01T03:10:00Z,101.90347082,False
2026-01-01T03:11:00Z,101.95562541,False
2026-01-01T03:12:00Z,101.52644340,False
2026-01-01T03:13:00Z,101.54080070,False
2026-01-01T03:14:00Z,100.83542457,False
2026-01-01T03:15:00Z,102.20061362,False
2026-01-01T03:16:00Z,99.16595695,False
2026-01-01T03:17:00Z,102.05761832,False
2026-01-01T03:18:00Z,98.34620900,False
2026-01-01T03:19:00Z,101.18784943,False
2026-01-01T03:20:00Z,101.25723943,False
2026-01-01T03:21:00Z,101.39115199,False
2026-01-01T03:22:00Z,102.49133307,False
2026-01-01T03:23:00Z,101.60826367,False
2026-01-01T03:24:00Z,100.75664605,False
2026-01-01T03:25:00Z,101.41111840,False
2026-01-01T03:26:00Z,99.76606489,False
2026-01-01T03:27:00Z,101.81174190,False
2026-01-01T03:28:00Z,101.25147728,False
2026-01-01T03:29:00Z,101.06632382,False
2026-01-01T03:30:00Z,101.94199728,False
2026-01-01T03:31:00Z,98.96810293,False
2026-01-01T03:32:00Z,102.06492067,False
2026-01-01T03:33:00Z,101.93632591,False
2026-01-01T03:34:00Z,101.97607510,False
2026-01-01T03:35:00Z,101.61149061,False
2026-01-01T03:36:00Z,100.60533693,False
2026-01-01T03:37:00Z,102.20472228,False
2026-01-01T03:38:00Z,101.83834295,False
2026-01-01T03:39:00Z,101.02453646,False
2026-01-01T03:40:00Z,101.13067835,False
2026-01-01T03:41:00Z,100.48735451,False
2026-01-01T03:42:00Z,101.82841922,False
2026-01-01T03:43:00Z,101.08279160,False
2026-01-01T03:44:00Z,98.67686769,False
2026-01-01T03:45:00Z,100.67716040,False
2026-01-01T03:46:00Z,101.60674863,False
2026-01-01T03:47:00Z,100.45496469,False
2026-01-01T03:48:00Z,102.26520262,False
2026-01-01T03:49:00Z,101.01048163,False
2026-01-01T03:50:00Z,100.10704049,False
2026-01-01T03:51:00Z,100.52647708,False
2026-01-01T03:52:00Z,101.95280792,False
2026-01-01T03:53:00Z,101.32502666,False
2026-01-01T03:54:00Z,100.59487012,False
2026-01-01T03:55:00Z,101.82339215,False
2026-01-01T03:56:00Z,100.91929837,False
2026-01-01T03:57:00Z,101.53690011,False
2026-01-01T03:58:00Z,98.83041874,False
2026-01-01T03:59:00Z,100.92594409,False
2026-01-01T04:00:00Z,99.61851305,False
2026-01-01T04:01:00Z,102.13075484,False
2026-01-01T04:02:00Z,99.35830436,False
2026-01-01T04:03:00Z,102.35785609,False
2026-01-01T04:04:00Z,101.96454006,False
2026-01-01T04:05:00Z,101.98315255,False
2026-01-01T04:06:00Z,100.19354136,False
2026-01-01T04:07:00Z,99.94989180,False
2026-01-01T04:08:00Z,102.40785352,False
2026-01-01T04:09:00Z,101.46163995,False
2026-01-01T04:10:00Z,101.37593662,False
2026-01-01T04:11:00Z,101.59867360,False
2026-01-01T04:12:00Z,100.74753211,False
2026-01-01T04:13:00Z,101.80974134,False
2026-01-01T04:14:00Z,101.99146226,False
2026-01-01T04:15:00Z,100.82381315,False
2026-01-01T04:16:00Z,100.84624520,False
2026-01-01T04:17:00Z,99.93012878,False
2026-01-01T04:18:00Z,100.68685936,False
2026-01-01T04:19:00Z,99.83602613,False
2026-01-01T04:20:00Z,100.29125165,False
2026-01-01T04:21:00Z,101.51310172,False
2026-01-01T04:22:00Z,101.28414614,False
2026-01-01T04:23:00Z,100.10171345,False
2026-01-01T04:24:00Z,100.58158372,False
2026-01-01T04:25:00Z,103.08271307,False
2026-01-01T04:26:00Z,100.75150876,False
2026-01-01T04:27:00Z,100.94503546,False
2026-01-01T04:28:00Z,100.26661854,False
2026-01-01T04:29:00Z,101.64553174,False
2026-01-01T04:30:00Z,101.72047788,False
2026-01-01T04:31:00Z,101.50766425,False
2026-01-01T04:32:00Z,100.77834660,False
2026-01-01T04:33:00Z,100.44530508,False
2026-01-01T04:34:00Z,100.79587543,False
2026-01-01T04:35:00Z,101.53568973,False
2026-01-01T04:36:00Z,103.25670060,False
2026-01-01T04:37:00Z,101.80001800,False
2026-01-01T04:38:00Z,102.47528461,False
2026-01-01T04:39:00Z,101.46226177,False
2026-01-01T04:40:00Z,102.28850278,False
2026-01-01T04:41:00Z,100.94836060,False
2026-01-01T04:42:00Z,101.03611747,False
2026-01-01T04:43:00Z,100.94270069,False
2026-01-01T04:44:00Z,102.03119732,False
2026-01-01T04:45:00Z,102.27679130,False
2026-01-01T04:46:00Z,100.53757370,False
2026-01-01T04:47:00Z,100.39227125,False
2026-01-01T04:48:00Z,102.73421250,False
2026-01-01T04:49:00Z,101.62188764,False
2026-01-01T04:50:00Z,100.53190611,False
2026-01-01T04:51:00Z,101.25825298,False
2026-01-01T04:52:00Z,100.85489021,False
2026-01-01T04:53:00Z,101.94307066,False
2026-01-01T04:54:00Z,99.99451235,False
2026-01-01T04:55:00Z,102.20462308,False
2026-01-01T04:56:00Z,102.02482583,False
2026-01-01T04:57:00Z,101.99695962,False
2026-01-01T04:58:00Z,102.48700077,False
2026-01-01T04:59:00Z,101.28130955,False
2026-01-01T05:00:00Z,102.98271371,False
2026-01-01T05:01:00Z,100.22492464,False
2026-01-01T05:02:00Z,102.91178820,False
2026-01-01T05:03:00Z,101.96821264,False
2026-01-01T05:04:00Z,102.08913102,False
2026-01-01T05:05:00Z,103.33428187,False
2026-01-01T05:06:00Z,102.32388993,False
2026-01-01T05:07:00Z,101.50679370,False
2026-01-01T05:08:00Z,101.56607710,False
2026-01-01T05:09:00Z,101.38458484,False
2026-01-01T05:10:00Z,101.49475138,False
2026-01-01T05:11:00Z,100.99379349,False
2026-01-01T05:12:00Z,104.10470236,False
2026-01-01T05:13:00Z,101.48726536,False
2026-01-01T05:14:00Z,101.27806357,False
2026-01-01T05:15:00Z,101.80602871,False
2026-01-01T05:16:00Z,101.28854171,False
2026-01-01T05:17:00Z,101.80287854,False
2026-01-01T05:18:00Z,100.02235040,False
2026-01-01T05:19:00Z,102.26302615,False
2026-01-01T05:20:00Z,100.98312848,False
2026-01-01T05:21:00Z,102.51677043,False
2026-01-01T05:22:00Z,101.99759700,False
2026-01-01T05:23:00Z,101.41720026,False
2026-01-01T05:24:00Z,100.36157892,False
2026-01-01T05:25:00Z,101.38892993,False
2026-01-01T05:26:00Z,101.64085146,False
2026-01-01T05:27:00Z,102.56783643,False
2026-01-01T05:28:00Z,102.23562159,False
2026-01-01T05:29:00Z,100.46691988,False
2026-01-01T05:30:00Z,102.33907709,False
2026-01-01T05:31:00Z,102.91298665,False
2026-01-01T05:32:00Z,100.07811403,False
2026-01-01T05:33:00Z,101.04792361,False
2026-01-01T05:34:00Z,101.53241659,False
2026-01-01T05:35:00Z,101.95895761,False
2026-01-01T05:36:00Z,100.85259795,False
2026-01-01T05:37:00Z,100.59602305,False
2026-01-01T05:38:00Z,102.17863024,False
2026-01-01T05:39:00Z,100.58403440,False
2026-01-01T05:40:00Z,100.36357452,False
2026-01-01T05:41:00Z,101.84646688,False
2026-01-01T05:42:00Z,101.64334665,False
2026-01-01T05:43:00Z,100.07694128,False
2026-01-01T05:44:00Z,102.09746048,False
2026-01-01T05:45:00Z,102.92719302,False
2026-01-01T05:46:00Z,101.09546698,False
2026-01-01T05:47:00Z,102.74275305,False
2026-01-01T05:48:00Z,102.22330257,False
2026-01-01T05:49:00Z,100.77281456,False
2026-01-01T05:50:00Z,100.86587022,False
2026-01-01T05:51:00Z,101.69455515,False
2026-01-01T05:52:00Z,100.56494017,False
2026-01-01T05:53:00Z,101.94620504,False
2026-01-01T05:54:00Z,102.61756287,False
2026-01-01T05:55:00Z,103.60018378,False
2026-01-01T05:56:00Z,102.37259731,False
2026-01-01T05:57:00Z,102.14438667,False
2026-01-01T05:58:00Z,103.31640473,False
2026-01-01T05:59:00Z,101.46990581,False
2026-01-01T06:00:00Z,100.81113223,False
2026-01-01T06:01:00Z,100.76065251,False
2026-01-01T06:02:00Z,102.23172273,False
2026-01-01T06:03:00Z,101.65987249,False
2026-01-01T06:04:00Z,101.65216456,False
2026-01-01T06:05:00Z,102.28226712,False
2026-01-01T06:06:00Z,102.28770110,False
2026-01-01T06:07:00Z,100.92308399,False
2026-01-01T06:08:00Z,101.39850510,False
2026-01-01T06:09:00Z,101.22750533,False
2026-01-01T06:10:00Z,100.20744267,False
2026-01-01T06:11:00Z,101.02533105,False
2026-01-01T06:12:00Z,101.65083415,False
2026-01-01T06:13:00Z,100.37021877,False
2026-01-01T06:14:00Z,101.92110253,False
2026-01-01T06:15:00Z,101.35228786,False
2026-01-01T06:16:00Z,100.88744304,False
2026-01-01T06:17:00Z,101.14539780,False
2026-01-01T06:18:00Z,102.37854941,False
2026-01-01T06:19:00Z,101.34833904,False
2026-01-01T06:20:00Z,101.67416880,False
2026-01-01T06:21:00Z,103.26551798,False
2026-01-01T06:22:00Z,101.30898140,False
2026-01-01T06:23:00Z,100.90816499,False
2026-01-01T06:24:00Z,101.64923859,False
2026-01-01T06:25:00Z,101.26400697,False
2026-01-01T06:26:00Z,101.79209402,False
2026-01-01T06:27:00Z,102.77909963,False
2026-01-01T06:28:00Z,101.74397320,False
2026-01-01T06:29:00Z,101.78113114,False
2026-01-01T06:30:00Z,100.73030945,False
2026-01-01T06:31:00Z,103.29000585,False
2026-01-01T06:32:00Z,103.02792448,False
2026-01-01T06:33:00Z,101.50861503,False
2026-01-01T06:34:00Z,103.35141836,False
2026-01-01T06:35:00Z,101.15614380,False
2026-01-01T06:36:00Z,101.59846503,False
2026-01-01T06:37:00Z,99.66415869,False
2026-01-01T06:38:00Z,100.57493473,False
2026-01-01T06:39:00Z,102.30058148,False
2026-01-01T06:40:00Z,101.19607394,False
2026-01-01T06:41:00Z,102.40207774,False
2026-01-01T06:42:00Z,104.24502478,False
2026-01-01T06:43:00Z,101.55233626,False
2026-01-01T06:44:00Z,100.15853188,False
2026-01-01T06:45:00Z,102.42206109,False
2026-01-01T06:46:00Z,101.09799212,False
2026-01-01T06:47:00Z,103.00341285,False
2026-01-01T06:48:00Z,100.38478201,False
2026-01-01T06:49:00Z,100.86703161,False
2026-01-01T06:50:00Z,101.80384996,False
2026-01-01T06:51:00Z,101.42137004,False
2026-01-01T06:52:00Z,103.03185045,False
2026-01-01T06:53:00Z,100.75900547,False
2026-01-01T06:54:00Z,102.32841054,False
2026-01-01T06:55:00Z,100.86798473,False
2026-01-01T06:56:00Z,101.67865184,False
2026-01-01T06:57:00Z,102.01170071,False
2026-01-01T06:58:00Z,101.79405387,False
2026-01-01T06:59:00Z,101.58173443,False
2026-01-01T07:00:00Z,102.07052460,False
2026-01-01T07:01:00Z,103.10451250,False
2026-01-01T07:02:00Z,103.24651620,False
2026-01-01T07:03:00Z,102.00998868,False
2026-01-01T07:04:00Z,99.81976934,False
2026-01-01T07:05:00Z,99.43105767,False
2026-01-01T07:06:00Z,102.50068263,False
2026-01-01T07:07:00Z,103.26967635,False
2026-01-01T07:08:00Z,101.80140129,False
2026-01-01T07:09:00Z,101.40179189,False
2026-01-01T07:10:00Z,100.38840769,False
2026-01-01T07:11:00Z,101.35566997,False
2026-01-01T07:12:00Z,101.58411002,False
2026-01-01T07:13:00Z,101.19805704,False
2026-01-01T07:14:00Z,103.37443842,False
2026-01-01T07:15:00Z,102.50208621,False
2026-01-01T07:16:00Z,102.38426191,False
2026-01-01T07:17:00Z,100.42376488,False
2026-01-01T07:18:00Z,102.25503567,False
2026-01-01T07:19:00Z,101.99885784,False
2026-01-01T07:20:00Z,102.25940213,False
2026-01-01T07:21:00Z,101.08768427,False
2026-01-01T07:22:00Z,101.60048808,False
2026-01-01T07:23:00Z,102.11219651,False
2026-01-01T07:24:00Z,102.30371332,False
2026-01-01T07:25:00Z,100.78972593,False
2026-01-01T07:26:00Z,102.49210786,False
2026-01-01T07:27:00Z,102.05973647,False
2026-01-01T07:28:00Z,101.87649002,False
2026-01-01T07:29:00Z,102.58001084,False
2026-01-01T07:30:00Z,101.30009635,False
2026-01-01T07:31:00Z,100.49370488,False
2026-01-01T07:32:00Z,101.19615593,False
2026-01-01T07:33:00Z,100.72369913,False
2026-01-01T07:34:00Z,102.14019001,False
2026-01-01T07:35:00Z,102.62460947,False
2026-01-01T07:36:00Z,101.67707055,False
2026-01-01T07:37:00Z,102.45434817,False
2026-01-01T07:38:00Z,102.15130574,False
2026-01-01T07:39:00Z,103.50130550,False
2026-01-01T07:40:00Z,102.06463359,False
2026-01-01T07:41:00Z,101.28288523,False
2026-01-01T07:42:00Z,102.64807385,False
2026-01-01T07:43:00Z,101.62377280,False
2026-01-01T07:44:00Z,102.20296113,False
2026-01-01T07:45:00Z,101.77495738,False
2026-01-01T07:46:00Z,102.47381131,False
2026-01-01T07:47:00Z,101.21325859,False
2026-01-01T07:48:00Z,102.19349575,False
2026-01-01T07:49:00Z,102.36106765,False
2026-01-01T07:50:00Z,100.42967215,False
2026-01-01T07:51:00Z,101.23553955,False
2026-01-01T07:52:00Z,101.09136241,False
2026-01-01T07:53:00Z,101.43911248,False
2026-01-01T07:54:00Z,101.70396305,False
2026-01-01T07:55:00Z,100.49728512,False
2026-01-01T07:56:00Z,102.46158876,False
2026-01-01T07:57:00Z,102.67636667,False
2026-01-01T07:58:00Z,100.01050789,False
2026-01-01T07:59:00Z,101.95474585,False
2026-01-01T08:00:00Z,102.34038174,False
2026-01-01T08:01:00Z,102.26980158,False
2026-01-01T08:02:00Z,101.86456891,False
2026-01-01T08:03:00Z,100.63348437,False
2026-01-01T08:04:00Z,103.03375071,False
2026-01-01T08:05:00Z,100.91692026,False
2026-01-01T08:06:00Z,102.20985043,False
2026-01-01T08:07:00Z,100.72864090,False
2026-01-01T08:08:00Z,102.11016009,False
2026-01-01T08:09:00Z,103.24635422,False
2026-01-01T08:10:00Z,102.71111276,False
2026-01-01T08:11:00Z,102.64077036,False
2026-01-01T08:12:00Z,102.33592654,False
2026-01-01T08:13:00Z,100.88948518,False
2026-01-01T08:14:00Z,102.02188607,False
2026-01-01T08:15:00Z,101.16793201,False
2026-01-01T08:16:00Z,103.26490986,False
2026-01-01T08:17:00Z,101.98081089,False
2026-01-01T08:18:00Z,104.50692777,False
2026-01-01T08:19:00Z,101.02942264,False
2026-01-01T08:20:00Z,100.44148377,False
2026-01-01T08:21:00Z,100.79543447,False
2026-01-01T08:22:00Z,100.32982684,False
2026-01-01T08:23:00Z,102.56165590,False
2026-01-01T08:24:00Z,103.04321366,False
2026-01-01T08:25:00Z,100.77187234,False
2026-01-01T08:26:00Z,102.22622990,False
2026-01-01T08:27:00Z,101.54706126,False
2026-01-01T08:28:00Z,101.63200282,False
2026-01-01T08:29:00Z,103.38933013,False
2026-01-01T08:30:00Z,102.05171108,False
2026-01-01T08:31:00Z,102.41330219,False
2026-01-01T08:32:00Z,102.57701303,False
2026-01-01T08:33:00Z,102.02083985,False
2026-01-01T08:34:00Z,101.60168085,False
2026-01-01T08:35:00Z,101.03871490,False
2026-01-01T08:36:00Z,102.81954101,False
2026-01-01T08:37:00Z,103.09627759,False
2026-01-01T08:38:00Z,102.53507948,False
2026-01-01T08:39:00Z,103.05304557,False
2026-01-01T08:40:00Z,102.25228664,False
2026-01-01T08:41:00Z,102.31538241,False
2026-01-01T08:42:00Z,102.97411750,False
2026-01-01T08:43:00Z,102.56295033,False
2026-01-01T08:44:00Z,102.85416952,False
2026-01-01T08:45:00Z,102.69542943,False
2026-01-01T08:46:00Z,99.51902446,False
2026-01-01T08:47:00Z,102.36142370,False
2026-01-01T08:48:00Z,101.83384276,False
2026-01-01T08:49:00Z,102.82750127,False
2026-01-01T08:50:00Z,102.98462141,False
2026-01-01T08:51:00Z,102.59717761,False
2026-01-01T08:52:00Z,103.09808699,False
2026-01-01T08:53:00Z,104.30830339,False
2026-01-01T08:54:00Z,101.60648324,False
2026-01-01T08:55:00Z,103.70080014,False
2026-01-01T08:56:00Z,101.43851578,False
2026-01-01T08:57:00Z,103.06648125,False
2026-01-01T08:58:00Z,101.80501336,False
2026-01-01T08:59:00Z,101.68395875,False
2026-01-01T09:00:00Z,102.97983621,False
2026-01-01T09:01:00Z,102.44221746,False
2026-01-01T09:02:00Z,101.82887439,False
2026-01-01T09:03:00Z,102.83217962,False
2026-01-01T09:04:00Z,103.46760714,False
2026-01-01T09:05:00Z,103.33728514,False
2026-01-01T09:06:00Z,102.55917498,False
2026-01-01T09:07:00Z,102.66213358,False
2026-01-01T09:08:00Z,102.72659830,False
2026-01-01T09:09:00Z,101.85559263,False
2026-01-01T09:10:00Z,101.41586700,False
2026-01-01T09:11:00Z,103.47823518,False
2026-01-01T09:12:00Z,99.46565348,False
2026-01-01T09:13:00Z,102.97597870,False
2026-01-01T09:14:00Z,102.39632848,False
2026-01-01T09:15:00Z,102.16280065,False
2026-01-01T09:16:00Z,101.32042316,False
2026-01-01T09:17:00Z,103.03373220,False
2026-01-01T09:18:00Z,101.57618575,False
2026-01-01T09:19:00Z,102.33762685,False
2026-01-01T09:20:00Z,103.69652844,False
2026-01-01T09:21:00Z,103.22790203,False
2026-01-01T09:22:00Z,101.07016896,False
2026-01-01T09:23:00Z,101.62452988,False
2026-01-01T09:24:00Z,103.43924611,False
2026-01-01T09:25:00Z,101.07661712,False
2026-01-01T09:26:00Z,104.27904571,False
2026-01-01T09:27:00Z,102.68423343,False
2026-01-01T09:28:00Z,103.30996421,False
2026-01-01T09:29:00Z,99.96983468,False
2026-01-01T09:30:00Z,102.25042173,False
2026-01-01T09:31:00Z,101.32968832,False
2026-01-01T09:32:00Z,102.21238298,False
2026-01-01T09:33:00Z,101.75819796,False
2026-01-01T09:34:00Z,103.37598895,False
2026-01-01T09:35:00Z,102.38687662,False
2026-01-01T09:36:00Z,101.69550172,False
2026-01-01T09:37:00Z,102.43537775,False
2026-01-01T09:38:00Z,101.90255460,False
2026-01-01T09:39:00Z,101.72837918,False
2026-01-01T09:40:00Z,101.25589748,False
2026-01-01T09:41:00Z,100.97161292,False
2026-01-01T09:42:00Z,104.07363775,False
2026-01-01T09:43:00Z,101.32345341,False
2026-01-01T09:44:00Z,101.25020756,False
2026-01-01T09:45:00Z,102.02245176,False
2026-01-01T09:46:00Z,101.33787549,False
2026-01-01T09:47:00Z,103.93359074,False
2026-01-01T09:48:00Z,101.23126349,False
2026-01-01T09:49:00Z,102.55154127,False
2026-01-01T09:50:00Z,102.74197930,False
2026-01-01T09:51:00Z,103.32366131,False
2026-01-01T09:52:00Z,100.91144220,False
2026-01-01T09:53:00Z,101.71310234,False
2026-01-01T09:54:00Z,102.26653081,False
2026-01-01T09:55:00Z,99.95563727,False
2026-01-01T09:56:00Z,102.82876521,False
2026-01-01T09:57:00Z,102.46669839,False
2026-01-01T09:58:00Z,101.18355729,False
2026-01-01T09:59:00Z,102.53738471,False
2026-01-01T10:00:00Z,110.74224574,True
2026-01-01T10:01:00Z,102.57386098,False
2026-01-01T10:02:00Z,101.74271208,False
2026-01-01T10:03:00Z,101.56990263,False
2026-01-01T10:04:00Z,101.40162177,False
2026-01-01T10:05:00Z,101.79409811,False
2026-01-01T10:06:00Z,102.58416258,False
