student_id,study_hours,irrelevant_noise,exam_score
111,9.726832017537467,1.5319820493040808,75.23523046001601
112,5.0125465462586245,-0.16437473353020995,90.24725988038648
113,0.12440524165355238,1.4930827054842586,45.237811807736584
114,2.8186670701131034,-0.05848463365095062,76.93483982328436
115,1.4829846340037778,-0.18525903102489352,52.05536037782283
116,4.6482567377861574,1.4167532614169787,77.12179647247062
117,3.5900571424379546,-0.5532271648431648,56.508754625528596
118,7.990495948812871,2.3091823690888162,91.19989834527375
119,3.292926634170045,0.23847972355750793,54.49493398976638
120,6.9789986544742,0.98235097709381,68.72164342843033
121,6.534271455847919,-0.9711080537647545,78.72639003562489
122,7.235874461496251,-1.2922565902172032,52.269273255807846
123,4.661562569361717,-0.2746785212153565,71.1971814260211
124,3.024609111205654,-0.023850084070932514,41.245758489074454
125,9.54034364210246,-1.0308731493824068,93.53096551327332
126,0.8818480193282052,-0.2551330478624794,59.213875627319425
127,4.704860616398175,1.6934256692140948,62.25728581667209
128,8.98100690166891,-0.3366684510962985,75.19373701467813
129,3.2983405546760727,-0.7190641038270482,41.62481591342641
130,6.180534957485186,-0.11525157406723388,60.068872228881744
131,1.5779556597870414,1.1900427050882092,59.82197287842975
132,3.751764958938655,-0.9601312425717905,63.448469652558906
133,7.918400762808062,-1.5021653810973505,81.09168740952008
134,5.219772913639167,0.0885248382242051,73.79920287638569
135,1.579140706569675,1.815242215221682,31.081165725663254
136,2.3469411245672434,0.49136088651785065,59.78785644016045
137,2.143805477054692,-1.173792895138073,46.824853277073196
138,6.571437146846791,-1.1810857482783508,90.4980680464751
139,4.185517771912924,0.5728699063512971,48.01636939417046
140,4.510390030489447,0.07951525603737152,67.34575135599331
141,8.495020747142089,-0.6430021676547077,59.21493891641847
142,5.549608047731271,0.747584991152752,70.44017893616517
143,8.669404115207607,-0.1167269318827132,76.51676912381721
144,2.804693299076302,-0.5128418244536959,44.891400383830636
145,7.144101430452555,0.3993537452890414,71.79430358085534
146,6.451281775682735,-0.7218083500861621,61.66846714896232
147,3.919513604429042,0.63985238018394,61.8537930270947
148,7.572942070965624,0.3254651469832927,62.11766735075168
149,4.556416541873989,-0.17000838365898327,60.07487842279252
150,9.169332759217818,0.5342787542234388,92.33177772304182
151,4.164858456888137,-0.5756772799430626,63.98443866807491
152,3.7057577321608326,2.0649953120368165,23.780976645328927
153,3.274795526535722,-0.9067447487695538,55.72184668590242
154,8.152811403881818,-1.6224109400186641,75.32741522268688
155,5.057658458653252,1.0257875327495796,77.31374731134345
156,2.48764671924113,-0.5137820995055796,60.33611871062718
157,1.8683045390451158,-0.5120332545686723,38.887659740715094
158,4.057648182839369,0.42537366636976814,81.61414482848971
159,2.205061171234448,-0.7878873990158832,47.94014650353883
160,9.596976762970085,0.8042765598587593,87.04155204152845
161,4.864135116143364,-1.97541141811025,65.90470899657687
162,5.182695551766678,-0.333796976904854,44.133057850514135
163,0.17626521830900743,1.8711990848349167,43.8274543840675
164,0.4216556862845855,-1.2431975579953414,50.533430117783276
165,9.435103459275389,0.3803648885451726,95.69380475589351
166,9.838820960602295,1.2880607241974478,96.83964455812678
167,6.428912877904068,-1.1106073795444238,71.90439684893524
168,3.3252527846403437,1.8759689366368455,41.81114987212921
169,8.734473422405053,-0.3568577743688133,83.94575697676429
170,1.7183466521302815,-0.546851188759449,45.278383114865704
171,3.438470824052863,-1.135670543681462,64.19977855289406
172,2.8319505895925126,-0.42769985846981107,61.99645614372784
173,9.25347790745861,1.6739404835226852,98.77327439627457
174,3.4826462296175684,0.2793970977618332,50.250075900396666
175,7.780191258654076,-0.8225595193304865,80.51394727504385
176,6.627480556957729,-0.3720366237860415,76.38252098983621
177,2.5420796219910646,-1.1231814220932446,63.7435350297516
178,2.6715134107544825,-0.9283707133764795,56.68376945683467
179,8.575101216262821,-0.9357232138799043,89.70073989650544
180,3.7523036597155968,-2.9140700741608354,67.08745698370589
181,9.583997514902888,0.01796892828327408,109.83415260093895
182,5.805032566170864,1.19643492313686,76.66905950960658
183,3.86723007116873,-1.1341991400715983,70.055862743234
184,7.405068382102041,0.21610525152019616,64.05941440847215
185,4.7235263395394975,-0.6187384361541329,63.6597160563037
186,4.58368218433699,0.1653701921562296,62.88745687920357
187,7.172662478634498,1.3996730787988605,83.29401571826688
188,9.240234188307914,1.3683662973391653,82.00362452296827
189,2.7958908345833935,-0.8127865318037465,46.66364544288109
190,7.084368752650373,0.6761618016466191,83.2589714739109
191,1.4948188956999608,0.0049948308178361924,47.82923694648861
192,5.361730896379751,-1.0418283200917582,75.79332613033817
193,3.1251238127819203,-0.2657800117642323,45.77541404855125
194,5.436074738630648,-0.7599349730557904,81.33004340050309
195,4.216910760326796,-0.7928688277625386,53.005219105539936
196,6.273984860955469,-1.542313780182243,79.8597994920505
197,5.919245909723671,0.3780545538022437,63.177377219486615
198,0.6914772209775444,-0.29665611574885536,42.90929775604481
199,4.662314607431038,-0.40067144888471423,71.83700199516608
200,1.749055663388237,0.40931072584024275,48.692739710556516
201,2.448096732306544,0.08578552502320703,56.73777440769591
202,8.500688188282957,0.521687722508817,95.35171085435897
203,6.3540706108226255,-0.3879375253964089,77.21474482266063
204,3.932868804570856,0.6444620312993103,64.25381906934021
205,8.996153564004391,-0.852238427988651,71.46821292141743
206,3.996387981575249,-0.24647583169136097,60.88631596288275
207,5.06392004104962,0.04536852112068335,81.01661361916739
208,5.0194797808753915,-1.7558049876663424,51.15003709169173
209,6.896512032534608,1.0720569903071024,78.25338286355453
210,2.120587109073516,-0.8697472086486865,50.583723140664574
211,5.563135185895957,-0.6696184473510541,67.61377504130378
212,1.1973636095614848,0.8917669686769057,54.85779298612905
213,0.5023287592423753,0.2968940202588064,47.96128835714892
214,4.345275492829117,-0.0152451747752596,43.884380986372726
215,3.906213763437737,-0.4744725330443662,68.50752420330272
216,2.10617862503212,1.3531865559480853,33.8351179400544
217,9.649002864285963,-0.32107836907892917,83.73611533487981
218,9.329419047901354,-1.4477891842958537,85.79891184903977
219,4.5179739420562495,-1.0362688607912494,83.46910103549868
220,1.2253907525515362,0.2636985421318286,58.782810629384144
221,1.0412157353771223,-0.10807024723149547,66.38777694878758
222,0.5814837589446975,-0.9280283227101194,43.766519457865854
223,3.1196360207360954,0.5266551761382248,64.25410112288425
224,4.123844676438891,0.2872950252507928,72.3750501857395
225,7.914575960088487,-0.952985829626848,69.74761989537679
226,7.872849084898728,1.340674673041795,84.47018255895483
227,0.7682584928106828,0.4421022725318529,42.30981792565876
228,3.9015928242698883,0.40483090115654674,55.17516627626318
229,6.7774726022207785,0.308457656871945,64.59943327185582
230,8.773723748976742,-0.24225144877387617,99.74976700738476
231,1.7458104062652935,0.37092639397710125,55.5687948323729
232,9.802526439532214,-2.331256985515704,92.36634293809902
233,3.1731553494693565,-1.092200455791928,59.76322684725387
234,6.717378753575652,-0.0734102297012284,74.55021403887424
235,3.7250637346347837,1.133104852637035,53.58510553030793
236,0.8788993358583652,0.0679715404908217,64.47001069114884
237,1.9570383932058488,0.3161163006743979,76.51183917411242
238,2.112669622123553,0.6351513944852695,77.17048187151156
239,2.3713652841908397,0.6016526984588967,75.91951829328781
240,6.60947848388719,-0.07774105867129148,74.55479657613462
