instrument,coaching_hours,performance,oracle_motivation,design
1,5.723084668335831,20.92177580201241,1.5470983711522512,Strong instrument
1,4.794506797570613,18.380474046905594,-0.3673625708061904,Strong instrument
1,6.655778579283192,24.905904082796322,0.6475816401609505,Strong instrument
0,3.329857383205182,13.256880759780469,0.133067544734232,Strong instrument
1,4.985909674158463,20.325489737583567,0.760344513316187,Strong instrument
1,5.715683052067305,18.720933297708672,-0.9156605712481741,Strong instrument
0,3.803509987946278,16.797465134738452,0.0682681332251096,Strong instrument
1,7.333279708653377,28.038482127402585,2.048637829657559,Strong instrument
1,5.62014504704059,18.724936165421074,0.03093462185993762,Strong instrument
1,7.270231482766723,26.646194901580948,2.1330923384926592,Strong instrument
1,6.734073664411802,22.48052485328187,-0.08306838166788183,Strong instrument
1,9.40236595328674,28.910692142414646,0.6499055185527828,Strong instrument
0,5.381142023315212,20.79631363686645,0.8463320104508134,Strong instrument
0,2.007696965701645,7.014332443120006,-1.2105079552687343,Strong instrument
1,4.690215350606322,19.9718950475596,-0.4245442231582566,Strong instrument
0,3.4779945086494006,16.339045383948903,0.7410877595540728,Strong instrument
1,4.408213194363075,17.33652042160272,-0.20889569558484603,Strong instrument
0,1.003522329393745,9.847390549171415,-1.089648461462986,Strong instrument
1,1.7034796487585857,6.569138544438403,-2.0004444335529965,Strong instrument
0,4.55516382089717,20.055382482430186,0.42475571470931056,Strong instrument
0,2.6588064290401943,15.302996847252176,0.03311576948450494,Strong instrument
1,9.760616585962866,31.764117353264428,1.5855618137587453,Strong instrument
1,7.067552211987417,19.461566811913663,0.35001061274562456,Strong instrument
0,3.1683259178998915,15.996110497940151,1.0626226437383197,Strong instrument
1,4.669158153896339,17.898860484960636,-0.1632038153847761,Strong instrument
0,1.1123448330706172,15.171296194654936,0.770745081437432,Strong instrument
0,0.9513827769951467,8.894488185764652,-1.3669279266124819,Strong instrument
0,3.549827623774376,13.026990818127597,0.91538164369961,Strong instrument
1,2.4379627235283152,8.759248813050522,-2.1341643849730083,Strong instrument
0,3.2956758307317044,24.682225843970773,2.324421509548294,Strong instrument
1,5.871733909383349,13.78776068561496,-0.730843930216804,Strong instrument
1,6.272926958991064,21.083761090820985,0.6446646922347095,Strong instrument
0,3.44859348642603,15.830175358562961,-0.17240326602623587,Strong instrument
0,2.2476153050058922,4.867012861526401,-1.6479216105190457,Strong instrument
1,1.376662615956975,5.117425366999353,-2.1931675976365637,Strong instrument
1,4.924116140327096,16.170874639342117,-0.20320772668952156,Strong instrument
0,3.683782325887646,20.98550431805105,0.5976945641965089,Strong instrument
0,0.8457730299079658,6.169970566284896,-0.8128478928255382,Strong instrument
0,5.882528563255756,20.712304293072567,0.4753751887792301,Strong instrument
1,5.203584087474815,21.500107484046776,0.25610630938852974,Strong instrument
1,6.003032913456827,20.154120014300933,0.6087443935251603,Strong instrument
0,1.5484428203597553,13.790710117217518,0.36698399981136487,Strong instrument
1,5.796580989376078,22.544433580598813,0.03973168361561547,Strong instrument
0,1.5848469839825317,15.609227942243914,0.3962651937247812,Strong instrument
1,2.388827994699533,15.660302816398632,0.6005624985122873,Strong instrument
1,6.429237318510954,21.55529163478554,1.2275212438927874,Strong instrument
0,4.197757709514814,20.928604614623797,1.4960275609246212,Strong instrument
0,2.0753341198116178,15.449235391300126,-0.14212735011957492,Strong instrument
0,0.5411488239991227,7.614450126527195,-1.2034072261691453,Strong instrument
0,2.9944046781348788,16.52986258091683,-0.35557177763752024,Strong instrument
0,4.347116137846168,18.958113489384665,0.4600025709668647,Strong instrument
0,2.9634637742361782,10.51364587738656,-0.8087907263835094,Strong instrument
0,5.827142214778636,18.449871983674043,0.15117586817589448,Strong instrument
0,5.635482658971884,19.62242711530518,-0.289886781783259,Strong instrument
0,2.297050555195669,15.008172696559082,0.8090725468781862,Strong instrument
1,4.392946024982485,16.718552652601204,0.7601196532681033,Strong instrument
0,2.2127493026809146,15.009623904690082,-0.4801403834536218,Strong instrument
1,7.23584606851832,18.555910031838895,0.07230078804352078,Strong instrument
0,5.872278158858476,18.946867466439485,0.7204867983636896,Strong instrument
0,1.8368985050824786,9.256187839802593,-1.1464326533436833,Strong instrument
0,1.8026772379784235,7.700854017899597,-1.6709523172279386,Strong instrument
0,0.7778703430929559,14.620575032203902,0.012523117276269079,Strong instrument
0,1.492530323092831,2.23099463502718,-1.88610256176017,Strong instrument
0,6.840482131363749,25.346085750104784,1.3576663753003735,Strong instrument
1,4.9439065016149115,15.880867283537267,-1.5729017583714362,Strong instrument
0,2.528734673961872,14.778878263489739,0.24705302391693784,Strong instrument
1,5.468888950791679,17.09328509616437,-0.46064620564695724,Strong instrument
0,3.1979402279709404,17.96774197184259,0.06319359718324588,Strong instrument
0,-0.01997116872782012,7.988171233595799,-1.3123189816483032,Strong instrument
0,4.4891840180194915,18.728247662885206,0.2773867105938338,Strong instrument
0,2.3015745339481177,12.920497133134706,-0.5498138172859732,Strong instrument
0,-0.16418868319847368,1.5787952225986022,-2.088017644531859,Strong instrument
0,3.996965643417014,19.475396435991073,0.24126324530061155,Strong instrument
1,5.821731269218925,18.695417938891328,-0.3848320872116294,Strong instrument
0,3.9261743685435486,19.565580998260586,0.7680029490079355,Strong instrument
1,6.648386869055997,23.471573306550596,-0.23672847428593144,Strong instrument
1,7.320978653372875,25.905679528894076,1.1930501069076254,Strong instrument
0,4.355953908407647,15.759755290377099,0.18031640901246856,Strong instrument
1,3.111471041021576,10.979489987487955,-1.4306610722876056,Strong instrument
0,0.2976015423758085,8.98454058805422,-0.5766393502089726,Strong instrument
1,5.62477519724367,20.53495955239186,0.27241036438848665,Strong instrument
1,3.9249351896850486,12.986113762044509,0.17404731772992504,Strong instrument
0,0.9848802062656903,9.277790363174107,-0.7450259912276548,Strong instrument
0,3.8993560558063645,17.90569083823872,1.1566255539879278,Strong instrument
0,3.398015963745093,14.825582205232893,-0.07891573224210621,Strong instrument
0,0.5200189284299712,6.142186548041373,-1.0745040513920794,Strong instrument
1,5.430163982410244,17.541367946071546,0.6055857392687324,Strong instrument
1,5.940450655923641,23.859515012338317,1.2601539664806176,Strong instrument
1,1.150801086985739,12.348581873035716,-0.7085891042695852,Strong instrument
0,3.97635648317578,14.78580286006862,-0.5601272633505497,Strong instrument
0,4.313630114587434,18.34857594049325,0.6006267779382611,Strong instrument
0,1.3010985944313553,10.150165404456633,-0.7653743535838231,Strong instrument
0,2.668608001760246,17.585528950872142,0.13325238348557872,Strong instrument
1,7.527345555757867,20.741296668807415,0.263691097868584,Strong instrument
0,4.083243430847272,16.40715882274644,0.7346473143506438,Strong instrument
1,3.6348925533538874,15.972448945537906,0.18351746452222228,Strong instrument
1,5.632628020504304,17.58554362480248,0.12940056707854153,Strong instrument
0,1.3691990910154874,8.230316961666526,-1.5291519192047547,Strong instrument
1,6.159335863306034,20.615770310528823,0.5299997790487719,Strong instrument
0,1.9674885652003145,10.35829742829143,-0.6220034747478783,Strong instrument
0,2.2630670814920744,8.538410935864643,-0.5179513181793227,Strong instrument
0,3.998689790552071,15.816400770511665,-0.670707124644067,Strong instrument
1,4.325183391822548,16.23368805710562,0.12961084286742663,Strong instrument
1,7.3735610905650795,19.5353645506327,-0.5088104226427979,Strong instrument
1,6.782558186631089,20.666388217964943,0.2955858130006079,Strong instrument
0,1.7304205384450286,12.510242072930387,-0.28677936515647795,Strong instrument
0,1.496969882615732,10.532223883028966,-0.3788849707665849,Strong instrument
1,5.467243788762515,21.785808253321377,-0.18916886912696984,Strong instrument
0,3.263426775854503,16.754223452573072,0.7410805783081142,Strong instrument
1,8.710038750616375,26.534089830285357,1.2996068558098584,Strong instrument
1,3.647601546997927,9.853647671900662,-1.0882923657446257,Strong instrument
1,5.044626730774326,22.272165972975216,1.655774485186213,Strong instrument
1,4.256241908166508,15.974541488077788,0.05198237449187262,Strong instrument
1,6.731570426331025,17.907616889809088,0.1640372385519025,Strong instrument
0,2.3235274420231127,15.256971148356959,-0.0485517403144027,Strong instrument
0,3.8992148383344745,18.112196798785885,1.0339268598683116,Strong instrument
1,6.218430634187665,16.704143132779503,-0.9564831805942295,Strong instrument
0,4.651126547068729,19.272079488663703,0.9295376893304516,Strong instrument
1,5.344592806460801,20.440163495197705,0.3360367832190384,Strong instrument
1,7.356793583155552,20.997275948258217,0.6483767078586082,Strong instrument
0,-1.8034891263780006,0.7132231777826745,-1.2420754046838558,Strong instrument
0,3.7263242427417413,13.875203141033131,0.029329828643745275,Strong instrument
1,3.0304568501022993,10.01094402601645,-1.366644246331323,Strong instrument
0,2.2316445516400814,16.552251900180412,1.0657123390975136,Strong instrument
0,0.2544276246781805,9.82218367542208,-0.22311637217747385,Strong instrument
0,3.8217848021756047,19.01914709564427,1.243277155540413,Strong instrument
1,6.081329090861025,17.769567566444643,-0.19724234924902873,Strong instrument
1,5.951274920665085,18.104986684397748,-0.23236613569643433,Strong instrument
1,6.072140377774697,23.494218973955707,0.7461380663511042,Strong instrument
1,9.185102607995876,28.721967026286613,1.4889490115174886,Strong instrument
1,5.8415477067050094,20.181590712904892,0.6672500440487057,Strong instrument
0,2.162545321156032,10.26985293292999,-0.3712080190749645,Strong instrument
0,3.014865201133129,9.738518239541817,-1.319684092804952,Strong instrument
0,-0.43887528975759493,2.6303411470823566,-1.9619865276257364,Strong instrument
0,5.0056608980257735,18.22770912868031,0.3304017046458344,Strong instrument
0,-0.11568159445052917,7.835329316878413,-1.585287205489344,Strong instrument
0,1.944399524423352,14.454603778456423,0.5846155541990047,Strong instrument
1,4.162066515274024,13.825824751553084,-1.8540864186944728,Strong instrument
0,5.897222526221019,17.978672974370923,0.5453032437351316,Strong instrument
1,2.8094274613451566,8.070545659182017,-1.8254555943651003,Strong instrument
0,1.1975580230126215,5.388312967119982,-0.5755594672752558,Strong instrument
1,6.499818608401126,17.85329098795043,-0.2882631230201236,Strong instrument
1,4.637450436826871,22.399237396204732,2.16442433919605,Strong instrument
1,4.812637101034088,17.186359446884833,-1.3097656049197621,Strong instrument
1,4.8904768509963175,18.125733307165483,0.4695844365332173,Strong instrument
0,2.4748276916105008,14.676771635914063,-0.35585835240873426,Strong instrument
1,6.841177241292856,22.20778492127347,0.19631005104917193,Strong instrument
0,2.899909604186647,15.398249162490346,0.33588160401767786,Strong instrument
0,-0.153674171002411,8.839941594627996,-0.8925318366238848,Strong instrument
0,3.609404422192927,10.115492632087797,-1.2426424574619033,Strong instrument
0,2.626768521469659,15.19555952528565,1.0850853716148254,Strong instrument
1,3.6410728321274446,11.852227094812955,-1.392650260250283,Strong instrument
0,0.06912095509000893,7.405178573067126,-1.0244490368134849,Strong instrument
1,4.624764865767556,18.60442821835951,-0.2082680731387059,Strong instrument
0,0.8318117415528028,9.81898683676456,-0.12953462498650525,Strong instrument
0,1.9607844102267706,8.312130253611091,-1.2096353710380583,Strong instrument
0,3.9668480552599825,20.106121448916863,0.39044990981890887,Strong instrument
1,5.262064924947924,18.461420263550725,-0.2868961631210561,Strong instrument
1,5.789777992798301,24.545676108143816,1.0240291482424035,Strong instrument
0,3.9883753355138336,20.674127048720248,1.386825233524977,Strong instrument
0,1.6865559267664234,9.391090233823736,-1.506310009851507,Strong instrument
0,2.266900891212694,11.034787610955428,-0.22503257694260428,Strong instrument
0,2.320342948466278,15.105770439151458,0.339449805167322,Strong instrument
0,6.861765003140352,21.049532256788332,0.5893869307113824,Strong instrument
0,1.919236577616915,13.30681659492617,-0.29206933648413547,Strong instrument
0,1.7278213332975234,15.004177238042601,0.2723715403775734,Strong instrument
1,6.31541317577966,25.024788326357527,0.9130922087067324,Strong instrument
1,3.7114918519924487,8.225897203654092,-1.1945969601304285,Strong instrument
0,2.532478828082258,9.700092293918692,-0.5864719010974498,Strong instrument
1,5.062363544297811,16.189025023132906,-0.6305067585183749,Strong instrument
0,2.903762313049793,11.635523988421877,-0.1439197637256188,Strong instrument
1,6.592289863564782,18.820008091605242,0.08339317793594435,Strong instrument
0,-2.2344938826722838,3.099603514901677,-1.2839655369957463,Strong instrument
1,6.306044718833865,19.155024728508906,0.24274643055577336,Strong instrument
1,3.796882337143948,10.635349606859606,-0.5167904444733369,Strong instrument
1,7.5771237283419435,25.41366945383097,1.667191041700668,Strong instrument
1,5.774864673388105,18.508548277463287,-0.04339146926376428,Strong instrument
0,5.004920438031867,15.758234042569436,0.5415908951188817,Strong instrument
1,7.159451655133035,20.678326340840293,0.4480143680141163,Strong instrument
1,6.025059577623814,22.240677299110093,0.24388019784627465,Strong instrument
1,5.378552277159951,14.66518130279696,-0.7092728500319062,Strong instrument
0,-0.2472990295611377,4.754105876045534,-1.904621967904423,Strong instrument
1,6.030560613685974,23.056277262866335,1.1653850666585595,Strong instrument
1,5.18586189485927,15.35209127245891,-0.1406779069616681,Strong instrument
1,4.462183458664802,11.048580534891538,-2.2639399183886084,Strong instrument
0,4.11085575122399,14.916206972815003,0.4118776341528107,Strong instrument
0,1.0177253638075558,6.370835807031547,-1.2937115838010476,Strong instrument
0,0.899677704374334,13.424599476257706,-0.13145752974376806,Strong instrument
0,4.041895752226747,15.544003888151387,-0.7187095305926595,Strong instrument
1,5.72515123807684,24.298568670580423,1.3633525561884785,Strong instrument
0,4.221585788976267,18.99783701168361,1.2881978433126064,Strong instrument
0,4.1008661467215815,21.17342776153118,1.17418600842762,Strong instrument
0,6.306114045795061,21.583495699641283,0.5446133923795248,Strong instrument
1,5.947539993634889,22.210962998250366,0.7049994250522418,Strong instrument
0,2.680312860390198,10.424546822474557,-1.5246169435811165,Strong instrument
0,2.6137606786668095,13.307173452958324,0.46704169987469096,Strong instrument
1,7.77682143672809,25.02748436513291,1.7076924279974033,Strong instrument
0,4.229515101069561,16.403909557937528,-0.3747545139622367,Strong instrument
0,1.2559496738001803,10.310581395011553,-1.2556027531551812,Strong instrument
0,5.443568048770731,21.835024103853236,1.1046028740352705,Strong instrument
0,3.816751410748781,12.32513804720679,-0.8079390599990799,Strong instrument
1,5.526645738545775,18.459873423888304,0.12079037577191377,Strong instrument
0,4.6827336689555725,24.425485225719626,1.6049346316007413,Strong instrument
0,1.719023843306149,15.357122159408682,0.4979858642590045,Strong instrument
0,2.6590564177750564,15.466288316953925,-0.017958142096030496,Strong instrument
1,5.184617489879699,12.852290252706544,-1.6284645220009308,Strong instrument
1,4.7798765294118315,16.07464567863097,-0.32441795416868496,Strong instrument
0,2.2374338275048626,11.269458462351889,-0.0398548386426281,Strong instrument
0,7.197373570165562,27.89070987847746,2.5821361285633397,Strong instrument
0,3.3382295960354975,11.553571696345365,-0.7950282551663294,Strong instrument
0,1.0755900706937287,8.845929768340943,-0.43343449446413757,Strong instrument
0,6.353550606500276,24.55477642706795,1.424181071908756,Strong instrument
0,1.390413540844922,9.42125038924296,-0.8800588238998561,Strong instrument
1,3.4073868816895034,18.12232925481354,-0.3211466260334926,Strong instrument
1,0.022704205611629114,1.4064147733915446,-2.517085141654204,Strong instrument
1,6.037520805155801,19.923124637393485,0.6779064405329386,Strong instrument
0,1.0366220528154217,11.12322072658161,0.051348612207677884,Strong instrument
1,4.7545062792932145,13.686568445141864,-1.416903347628292,Strong instrument
1,3.761909703567196,16.783833960460047,0.7110779488636259,Strong instrument
1,3.6322536593797925,10.956095306518533,-0.3292183459052443,Strong instrument
0,2.4216946241598816,13.19433936410237,0.04543984616495954,Strong instrument
0,4.511351042527854,19.925372308621057,0.3498548130182955,Strong instrument
0,3.7879671532562247,19.127379626348503,0.4050431718761167,Strong instrument
0,2.9209873442478025,12.147829952227328,0.03149762102486312,Strong instrument
1,6.203433833373601,23.4496504169566,0.21239659548867337,Strong instrument
0,2.587325858423805,17.640816623751483,0.780565111267487,Strong instrument
0,3.332116735226683,12.50501691502215,-0.8967497172833173,Strong instrument
0,4.8850143264175685,25.193845707796754,0.40750174053737326,Strong instrument
0,3.0332586684575737,12.07987608463817,-0.9235985311160623,Strong instrument
0,2.0632872508140014,18.212369843414827,1.1029455739410654,Strong instrument
0,0.8697413134802945,8.354169368986431,0.011368344895003935,Strong instrument
0,-0.1287180821675149,1.656682606088761,-2.041385913126363,Strong instrument
0,2.1555010151445537,10.960266227431728,-0.6709165295987946,Strong instrument
0,5.024716061565217,18.515052887434923,0.14095957450600036,Strong instrument
0,2.0949511850017934,12.600342463367848,-0.025211151486554766,Strong instrument
1,5.081452304701162,18.83972976903458,0.12866032730715166,Strong instrument
0,2.331567321395913,13.513613228926555,-0.43963468831175234,Strong instrument
1,6.048233430771747,25.709727620108975,1.728776260501603,Strong instrument
1,5.306994949172532,22.232072601417567,1.2121395092186185,Strong instrument
0,1.1684363582692194,12.649869471321109,-0.38057064363134907,Strong instrument
1,4.699734159091296,24.182156149162967,2.3038972143927707,Strong instrument
0,3.3768769905129776,15.267934535721157,-0.47946682636837956,Strong instrument
1,3.5716175966093924,14.261114533576295,-1.284713114870917,Strong instrument
1,4.405904033102607,21.508088893221828,0.23005373890787992,Strong instrument
0,3.7565459654517315,21.071563094872758,2.000985533926391,Strong instrument
1,6.653309913872112,16.674126293422567,-0.26991217813037144,Strong instrument
0,1.4770593716837173,7.1217961926451885,-1.1188356259678809,Strong instrument
0,3.1278012152014476,13.931855397843977,0.36546842088727294,Strong instrument
0,3.2249625838694485,22.348615480395434,1.8098088511775128,Strong instrument
1,2.681321500744205,6.767741105073082,-1.1623887609224623,Strong instrument
0,0.36406746323266836,9.329536368682383,-1.2026104317566517,Strong instrument
1,5.516184132557295,12.07178339294962,-1.1482413425764286,Strong instrument
0,0.45549456169054503,7.882388340302624,-1.1101040873199264,Strong instrument
1,3.938147907971834,12.298744395881794,-0.4622225692500657,Strong instrument
1,8.22324648550784,28.000304973146328,1.8669382707376907,Strong instrument
1,5.188384744312769,19.760599466447385,1.3771353656573877,Strong instrument
1,4.138953141024132,9.050567850348475,-1.562338129819839,Strong instrument
1,2.9017208762609643,11.172886940814774,-0.81848781695051,Strong instrument
1,5.235601644064168,16.20216980879328,-0.8156354963294008,Strong instrument
0,6.878362841982609,22.23448401931914,0.2918089994245036,Strong instrument
0,3.8936840089388425,13.845927184602155,-0.09331590130079646,Strong instrument
0,3.9948589769068494,16.330592854026772,0.03239721683087713,Strong instrument
1,5.799807372873407,19.55596177480536,-0.744957374339662,Strong instrument
1,5.030742069759716,13.005445725558923,-1.3694535841996278,Strong instrument
1,2.4990768204253313,12.569854123656862,0.27578692647411934,Strong instrument
1,3.4969403353620185,13.312239459914746,-0.8968039398235034,Strong instrument
0,1.3174271759444591,3.8050057837512847,-1.515978372983004,Strong instrument
0,5.323226758614743,22.437604170332236,1.0218422070106656,Strong instrument
1,2.9387244862910857,13.851194645149887,-0.13298783328361247,Strong instrument
1,4.782683047065438,18.449002697276832,0.6180391896470863,Strong instrument
1,4.096436400847199,11.578206296167512,-1.6783456013364804,Strong instrument
0,4.251468437265409,15.57902693657668,-0.3419333198925658,Strong instrument
1,5.791814067332048,21.619511814726625,0.4623380201445341,Strong instrument
1,4.103105140106173,21.806073037462355,1.405197038869687,Strong instrument
0,2.1613787142772996,10.883018045088619,-0.24440131930762896,Strong instrument
0,1.3786177094873413,11.572856691177963,0.16303970156939737,Strong instrument
1,6.965535690139443,23.7862099262282,0.9883601234174719,Strong instrument
1,3.2544401440943576,17.29316301871491,1.5453403993164705,Strong instrument
0,0.6806377302258744,4.41110577752608,-0.4054189451555114,Strong instrument
1,5.397919541379534,23.391571071946345,1.3288717273660884,Strong instrument
0,3.154552891264964,14.116247853136757,0.8379364102396868,Strong instrument
1,3.2400098363792273,8.557658435034611,-1.6696264929277789,Strong instrument
0,2.5074051949491136,10.321504991344227,-1.118624793212567,Strong instrument
0,5.337972304082664,16.07033397124983,0.2133074286832003,Strong instrument
0,2.411361247750395,9.889724611888425,-1.375617378656615,Strong instrument
0,1.9068888688156163,13.514991795541082,0.014157456945604458,Strong instrument
1,6.084306576866916,23.46303136132562,0.749005578162676,Strong instrument
0,5.861982537038004,26.35613639558036,1.8119430835561157,Strong instrument
0,2.4200316864876545,11.584960710017484,-0.5768522909009196,Strong instrument
1,4.352247717171201,11.96149885008063,-1.680039708460741,Strong instrument
0,2.301694259762618,16.48294330980664,0.4432949982648349,Strong instrument
1,4.988902755889693,21.661138159926697,0.8309816640753434,Strong instrument
0,2.5150829456978454,13.302645986977492,-0.8952006778249919,Strong instrument
0,2.8249813861069453,13.536340979044406,-0.6298997615467359,Strong instrument
0,4.069144435248568,19.387152563652794,1.246631809574418,Strong instrument
0,1.9557987460497779,15.125769208388759,-0.3441394418066572,Strong instrument
1,4.180268594051009,16.516759012937428,0.16343062844010361,Strong instrument
0,1.0280002135898623,10.828073226876672,-1.01156489733096,Strong instrument
0,0.12824049915044844,3.853526699886732,-0.5910080147847947,Strong instrument
1,5.304788332252028,18.145213474784928,0.14733547660208884,Strong instrument
0,3.4034955631278345,9.993820542580616,-0.716894646172031,Strong instrument
1,2.6374531904336167,10.911646152104566,-0.5703480772180569,Strong instrument
0,4.504605893221656,20.734939209847767,1.2833271583333283,Strong instrument
0,6.291408400573777,23.120616847922008,2.753966417839384,Strong instrument
1,4.489066178285635,20.318247355370836,1.606791364602919,Strong instrument
1,4.890353691038543,13.888612026104513,-1.359557243036237,Strong instrument
1,1.3949513456177818,8.999422933109395,-1.7105194386881368,Strong instrument
0,-0.27969098162324646,5.427894943554943,-1.408351818265243,Strong instrument
0,3.8296569768014503,19.959631561620267,0.3429602937585044,Strong instrument
1,3.7530124385296277,13.548879955280256,-0.6391417817114977,Strong instrument
1,3.26127197337553,13.803357445332267,0.22920451660088703,Strong instrument
0,5.4034445745894,20.71900944948832,2.055361497689686,Strong instrument
0,3.2428988831470136,12.911585537516864,-0.9398562734667695,Strong instrument
0,3.8345218112654957,15.072521749940316,0.897923616968207,Strong instrument
1,4.541964401944004,13.814936016894926,-0.5234532788817245,Strong instrument
0,1.9676252496690103,18.01636225203226,0.8461501273127363,Strong instrument
0,5.580605361885286,17.765687687605993,-0.12618436772197386,Strong instrument
0,1.8543327469877342,7.974454532610337,-1.5243058166893695,Strong instrument
1,4.029526753587118,15.221060583134491,-0.06404918699806444,Strong instrument
1,4.306466589121106,20.36393815119351,0.7642824867930625,Strong instrument
0,5.654918263812155,21.41005917521477,1.2596350103694196,Strong instrument
0,6.814068136288973,20.44320566118373,-0.05250109356443951,Strong instrument
1,3.932014342240388,15.366208278941176,-0.7438587080571126,Strong instrument
0,7.635859669088552,25.16890350535838,2.407682812732805,Strong instrument
0,4.0342333018853225,19.531188650698446,0.23368634586585205,Strong instrument
0,2.637041510749975,13.446080209437916,-0.10526210710295372,Strong instrument
0,3.310949372791696,15.376489302287956,0.47376819980908724,Strong instrument
0,3.563662724770354,17.458437791263677,0.6321941469853036,Strong instrument
1,3.02424467233753,10.51905066820654,-0.7573666985608488,Strong instrument
1,1.0608615472926735,5.155101768878612,-1.600745952162936,Strong instrument
0,3.4024739643480886,13.038206030393422,0.19838055662088933,Strong instrument
1,5.6932158524252054,14.868820631941844,-1.3716511872243993,Strong instrument
1,3.3149766395944575,13.434094458729481,-0.7075791465864905,Strong instrument
1,1.124022756502039,2.8148967063366563,-2.132938879824552,Strong instrument
0,2.7636311880395903,10.866345242561959,-1.6290185907764727,Strong instrument
0,0.9643766743662966,6.9699817020586226,-1.1370201118134873,Strong instrument
1,6.712260313672147,24.475422088206123,1.6581205097900293,Strong instrument
0,-1.1359688476682193,3.758706195644896,-0.7133505076301966,Strong instrument
0,2.517449459483237,15.771439036081675,0.4542946569867137,Strong instrument
0,4.612205806984993,9.979745401184315,-0.9999302035160883,Strong instrument
0,-1.5524448491114127,-1.8085162910430816,-2.626027119996036,Strong instrument
1,3.677677093362151,8.297229690096756,-0.9019390731651209,Strong instrument
1,3.948269111125451,21.855935232282675,1.756861359678862,Strong instrument
0,5.274026242886043,12.527103357626851,-0.7193198832922759,Strong instrument
0,0.7590081678950403,4.5038291956894785,-1.3038966696729641,Strong instrument
1,5.790075504568858,17.196875875510678,-0.40403632471635287,Strong instrument
0,2.6326140556973763,9.772175379816538,-0.5532015589125745,Strong instrument
1,2.9484371924760975,15.39304274733917,-0.9599256349936067,Strong instrument
0,2.5046571803315154,16.638231096242002,0.8622957859681295,Strong instrument
1,6.846040585112937,23.482181232426115,0.9714845491469671,Strong instrument
0,3.3679443226162302,6.111758268757051,-1.0151694718872817,Strong instrument
1,3.2806460682609933,10.898328378229792,-1.1227735312143643,Strong instrument
0,3.863426992047478,21.1878420984384,0.8426141523276567,Strong instrument
1,6.36107944306168,17.60445374313544,0.08145874501432661,Strong instrument
0,2.1064900303448906,9.23200063420071,-0.6877747688830276,Strong instrument
1,4.554989601878494,20.908974395236957,0.5508062210687494,Strong instrument
1,6.660349085537366,16.628106169363235,-0.4062221189865363,Strong instrument
1,4.245567832596933,23.852590420004027,0.8869882751873742,Strong instrument
0,4.31343236279701,19.800756935031224,0.8635557536447329,Strong instrument
0,3.2833513619145194,14.093043860376596,-0.8281891546077479,Strong instrument
1,5.94389865147339,17.04872625105817,-0.08554090611165305,Strong instrument
1,5.589384639973209,22.42795898069423,1.1511497307622507,Strong instrument
0,4.542615418121154,13.75721191927657,-0.9905163194292468,Strong instrument
0,5.600712689802244,22.244963255665656,1.472295722635147,Strong instrument
0,0.28312735004649126,9.005241273422698,-0.36036631090130755,Strong instrument
0,6.9652677583919,24.047966994497465,1.2213804020992025,Strong instrument
1,4.302122032991459,13.460952759123394,-1.3903157036119196,Strong instrument
