person_id,education_years,ability_score,log_hourly_wage,hourly_wage_eur
69,13.936570394770627,1.0609085697495164,3.388794407868823,29.630208782111204
70,14.752126167307036,-0.3746566608098166,3.300050043221071,27.11399575839119
71,11.046044115160782,0.6838602314688557,3.2534810710273407,25.880274365547635
72,9.433808313658627,-1.8671793704167448,2.6337803876774677,13.926317393270818
73,12.450582481516314,-0.6297367460660636,3.2079464807278484,24.728254103712136
74,12.270639928983583,1.5711999467988191,3.288074530513512,26.791228268133853
75,12.201370728740942,1.327540351918812,3.4134491028753517,30.36981242992261
76,15.608404656012857,0.9652029505099156,3.7598450205441614,42.94177037083028
77,9.861846188382962,-0.7901367802384163,2.6312743937643006,13.891461818820252
78,12.245732988032891,0.23175495579888758,3.346930334189562,28.4153739279615
79,13.356932379618048,-0.26164839470896045,3.453589551265988,31.6136677642379
80,13.513590366358152,-0.722888528094289,3.400288960437748,29.972759737957173
81,8.726279126203298,-0.9485724814230778,2.6116502036404508,13.621510581520331
82,15.28949925428576,0.7031237113702794,3.3537491904742542,28.60979639514854
83,9.32924823423427,-0.9449477272535001,2.7393653061203316,15.47715872038498
84,12.59175554588164,-0.0367686756952734,3.1112832802325507,22.44983535329801
85,14.223462647412058,0.9606391194345865,3.7312013934710055,41.72921126319666
86,12.556718178523868,1.3794560426600648,3.6211043980573736,37.37882613803185
87,13.93542950134081,-0.3021196438460918,3.5407486687357417,34.492733157522075
88,10.753218134304193,-0.8335164711670768,2.9117257837917183,18.388505784484167
89,13.162811624540115,-0.8973436947385606,2.812642018823068,16.65385995726003
90,11.656029834556751,-0.21353601247235168,2.875339792764718,17.731448115726547
91,9.381851652144862,-1.9502165010981647,2.7136795510856775,15.084678368218993
92,12.828919398314245,-1.0801754115093523,3.0876268422835556,21.924984740760205
93,10.261131231718887,-0.7575233508469721,3.1477444622506616,23.283488522291737
94,14.566978434317514,-0.7473292660964254,3.4375662437148304,31.11114900079019
95,12.764703673662384,0.33915340693843354,3.6527485515098035,38.580561112843476
96,13.224413783715818,-0.2075939016040813,3.424146686125555,30.696439974474128
97,10.220815580749035,-0.2687686155031945,3.23114043724451,25.308503278876515
98,8.0,-2.0219227645438926,2.5667183324544407,13.023017027178284
99,11.725962358918377,0.11498345061784361,3.3928996533903937,29.752098085592053
100,13.657212270410383,1.4108228304306527,3.358095769122917,28.73442177610267
101,9.575238697718278,-0.7320429818400916,2.849199021696087,17.273940246538846
102,8.14338974271288,-2.8949255712445,2.378256742320181,10.786083542263434
103,12.309858543172197,-1.8585666338741211,2.8638391815011963,17.528693758087474
104,11.13076578409011,-0.303526282721201,3.251653074686699,25.83300853275914
105,10.715847505358008,-0.1712969490845168,2.9435677675652676,18.9834541880759
106,10.931009805383457,-0.7467606945964103,2.6884020973524527,14.708154933614713
107,12.909885541226005,-0.7293154303385894,3.062852186258939,21.38847415951628
108,11.577623653352063,0.8481837643414581,3.111262913116671,22.449378119556172
109,11.71930310180839,1.643792644545345,3.7887660993501417,44.20182595149384
110,12.111481024659124,-0.017755193897652687,3.393683514273972,29.775428734282585
111,14.940519692977638,0.18138030845426129,3.414592741179095,30.404564378737163
112,12.353827029528638,-0.31934525020678134,3.2635015723126863,26.140911363895054
113,10.628299027573028,0.32415697523344805,3.170549690793406,23.820574708887055
114,8.979817825388722,-1.0404612934947937,2.6891489394388186,14.719143705659878
115,11.217008900900522,-1.3685799655220194,3.076952118268394,21.69218631966974
116,12.543520593731893,0.35353975806319715,3.5871382614049354,36.13053170185813
117,10.565908856758119,-0.3913232431331824,3.2133929319047474,24.86330276651396
118,12.622243922320784,-0.41594463700695244,3.2112138679191293,24.809183025496033
119,12.078082361154141,0.2109772991485089,3.230798436745628,25.29984923805668
120,9.513230527593413,-1.4312556131050365,2.683431331825077,14.635225551692828
121,13.82512873892432,1.0217484341589642,3.6673674282794613,39.14870830004911
122,9.94200232471761,-0.8127376251276226,3.1205715477931877,22.659326831100035
123,13.553571985845261,0.49482784630779236,3.447911439828455,31.4346704998504
124,10.361989248823807,-1.7718403930426112,2.758966440718298,15.783521310075065
125,9.240027143206852,-2.087466901087228,2.4311793749626562,11.372286363915098
126,13.001224366615064,0.16650519606658923,3.423946422717583,30.69029321629815
127,12.04319647265127,0.755593660471553,3.3921548442816434,29.729946702233544
128,16.639875311879823,1.285318619853832,3.871452622131513,48.01207885825829
129,10.390100598624837,-0.20815189851736057,2.8048467656551193,16.524543584437673
130,9.564307888645594,-0.0017297511053410701,2.9764805178145353,19.618647515967158
131,13.848627666855354,0.25828863977582056,3.374254630653844,29.202509012071893
132,10.922436218168246,-0.2557421938111535,3.2558798028537543,25.942428719355338
133,10.707513381675238,-0.43703061372646135,2.9531851850913706,19.166906748996993
134,14.319669973966903,1.401341228676876,3.644041322232297,38.24608959486
135,12.05479544979833,1.0305221236017954,3.7014937486107815,40.50776761197181
136,13.580152246018507,0.3114478385253077,3.5691316787437835,35.48576672440441
137,9.51358244336198,0.39724964210612956,2.95328644828521,19.168847749464714
138,11.072549244462618,-0.35562940848341706,3.2037566787490936,24.624864358263004
139,13.14552383769072,-1.3843956579680459,3.1215053605493055,22.68049628215335
140,10.931019370900234,0.6631797565777052,3.194296423511329,24.39300530834472
141,10.55920108387499,-1.6761218741189738,2.712294292766183,15.063796658632713
142,14.488680100579574,0.4638241785695021,3.4158310747654195,30.44223869385543
143,9.079819271109427,-1.0452247163116148,2.865100123533173,17.5508103657624
144,15.28286026400735,0.39075571587673535,3.5438005968598243,34.59816330069785
145,11.160390649106679,-0.25360224111675095,3.095069911244022,22.088782737846646
146,11.0830170712234,-0.08058845469785605,3.005765889285757,20.201682424606968
147,11.464160767558951,0.9730554859009545,3.033355158485103,20.76679171061509
148,12.1345897948658,0.6467829854754311,3.216374892805679,24.937554816565438
149,15.252485525739695,0.6179790003797228,3.5233356978672985,33.8973112766338
150,10.797290035638293,-1.351504675837049,2.857406974017249,17.41630739659319
151,10.387249760791184,-0.31575913351090634,3.0451769262801203,21.013748758402386
152,12.387196087564707,0.7877091860364733,2.8273545156899247,16.900691118690283
153,10.395371627922213,0.06678646755173157,3.259568991287337,26.038311984293347
154,8.643834263267783,-1.636341388889582,2.4993985486357597,12.17516898611975
155,11.392289084726908,0.6632282546223038,3.572410725520683,35.60231719620169
156,8.0,-0.2998017698796277,2.566460790228777,13.019663482246495
157,13.818284226169846,1.4927756947874458,3.411897773017412,30.322735358594635
158,14.840945409454136,0.8719108539573729,3.641011965440306,38.13040385873464
159,11.999295600761414,1.4171619257240102,3.210366169873811,24.78816124086109
160,12.803437358376554,0.39939956758021666,3.4929868937679185,32.884022245311115
161,11.256104681511196,0.1535102797853301,3.1929345118080295,24.35980680078601
162,13.304924344075351,0.8807242132008393,3.62458213502924,37.50904616791608
163,14.56033443527785,0.38402068089963315,3.2974371323965315,27.043241782547152
164,12.139405738620258,-1.5942864228237419,3.017743376349218,20.44510268593713
165,11.080800982005528,0.24998398309262282,3.256988976510829,25.971219341839717
166,12.08257513301236,-0.7763896412146399,3.314182919240691,27.49991515075544
167,9.584509727289113,-2.0191520991147,2.4198996210951056,11.24473052449354
168,11.173995817225332,0.6139485811358085,3.223285055596278,25.110474142213018
169,11.04554774884808,-0.4631518612546441,3.2822723701790433,26.63623135945404
170,11.580181891784044,0.600070292806441,3.1378936954260768,23.05525429268998
171,11.7508470451366,0.7834585723170063,3.1367112991783515,23.028009956498497
172,8.0,-1.4326781883178166,2.6118058896285383,13.62363142494298
173,11.972155548201385,-0.49577190208498295,3.597039631942998,36.4900504107743
174,10.908515327716179,-0.5387504155504479,3.0964963794784333,22.120314168704535
175,11.455051925329402,0.046715915547060186,3.374368142895117,29.205824042465363
176,12.982016862604665,0.30670897820358345,3.1228503573594146,22.711022001200117
177,9.7572045271755,-1.9762281336327594,2.890753255887561,18.006868273878176
178,12.785194614755989,0.002219192493969969,3.559739835410613,35.154050116277915
179,10.393278834031827,-0.8540123982279667,3.1177527106001737,22.595543817060147
180,11.12671875792931,-1.5333119075163784,2.649419982899722,14.145831441312929
181,10.472729344909931,-0.2074275109225775,3.0985028345684857,22.164742142123522
182,10.50889883187626,-0.9344895171555814,2.9290479979273405,18.709810237431835
183,14.17987636243514,1.759852983961762,3.6835739457386647,39.78834163907954
184,8.22355178554868,-0.9522839441265047,3.149358970753294,23.321110274629252
185,14.320170507919928,0.5934041853827282,3.2755222918525733,26.45704016912265
186,9.90422088165637,-0.6592985878088342,2.7535349573500176,15.698025770570574
187,10.459747121336317,-0.4465210063642504,3.124965186549929,22.75910275684733
188,12.987200836844064,-0.29204134680941224,3.6267488549581564,37.5904058757832
189,12.93499441827906,0.40804448990904185,3.1525252670987305,23.395068846452286
190,11.174649346646579,-0.6687357426587769,2.9445749668839785,19.00258394232145
191,12.323173072163232,0.8624015597748184,3.4109564094311042,30.294204070955384
192,14.333474620758551,0.25307898903035164,3.5469294951065735,34.70658696804582
193,10.95997772309947,-0.4653372694017795,3.289830198997268,26.838306097683517
194,9.802736356774995,-0.021316555651021387,3.2600684701106255,26.051320818271773
195,9.504922507932696,-0.7838951674003588,2.543756441672991,12.727390987884707
196,11.180568177442114,-1.0124830297963574,3.015416231883497,20.397579296713875
197,14.538514724468808,2.2505167460967086,3.833715185535467,46.2339873955075
198,10.412300961860259,-0.1630471283954679,3.1888344058942164,24.260133488065108
199,12.874349390380278,0.07030552181078385,3.3399164570700375,28.216769295356503
200,12.310202097193518,-0.10061703390222618,2.7541530261548495,15.70773122960858
201,10.27939273959789,-0.24260709663486377,3.2477459774231643,25.732273374988477
202,13.831135362216802,-0.14989720612157503,3.409547312373838,30.251546658422225
203,12.755707680749309,0.07712855995960759,2.990969560556037,19.904972214704664
204,12.65149637992434,0.03687502349126698,3.3115802526563396,27.42843510023927
205,14.730642142050593,1.8899630472855617,3.6834517240637283,39.78347893849123
206,12.358551722999668,0.6016074134670683,3.2034793721415253,24.61803666739163
207,11.936100145242401,-0.5169078714360436,2.8581152194136243,17.428646785270494
208,8.0,-2.239545206291089,2.2146332384740175,9.15804967531653
209,10.106157979521331,-0.21295111399231528,3.054974900668631,21.220652896028817
210,10.848405202626164,-0.8678995440183263,2.788225580719977,16.252156062115063
211,13.920808512346246,0.18429269449224542,3.5094562363964554,33.430084777398996
212,10.564885506954537,-1.2808931698180788,2.5433944014510743,12.722783994435815
213,13.019679811920431,0.45458780075736205,3.1141375269044014,22.514004254511264
214,13.578844789113775,0.5217647478215587,3.197091650831027,24.461284686927094
215,13.955152502778642,0.8772278792419141,3.2665174576816414,26.21986835878488
216,14.432234720093048,2.124038590083322,3.925293200293556,50.66793173363949
217,12.99997587981504,1.312963631999239,3.455845841777634,31.685077913579033
218,8.457621278467503,-0.7428449412329962,2.550184533808125,12.809467344366913
219,12.962401163782273,-1.172964571154075,3.206343983773499,24.688658885905895
220,11.85800092197309,-0.6383733361872228,3.314452539800846,27.507330692929003
221,10.132881309021801,-0.8588607607293433,2.5784690819474,13.176949879851042
222,12.648481938182508,0.26874223036543404,3.6528377223759834,38.58400152828575
223,9.606881760957867,-0.6264482497057002,2.805308482403841,16.532175004617276
224,14.683116287344669,0.18373630511241906,3.6043026733630885,36.75604395007416
225,14.01631925477793,1.044881001733469,3.5627816423767973,35.26114474883567
226,13.647081974876018,0.05492752110738219,3.3191680053906767,27.637346866760797
227,15.107375432784341,0.5022988934111438,3.304202298803521,27.226814061762713
228,10.967046144054402,0.7957594018498204,3.200890021853746,24.554374404581505
229,15.912466986731676,1.4179971089188474,3.710292055457416,40.86573984665343
230,14.645832586405286,0.5088630461011977,3.453812546495398,31.620718247416317
231,13.383748181694408,1.2544637115847812,3.589786625961118,36.226345340133435
232,11.138504523260679,0.7054093034778255,3.0957399715560596,22.10358851432814
233,11.523328863238111,-0.922885029232273,3.1765539612174045,23.96403012266451
234,11.79144610457647,-1.231225314351374,3.1090808771573104,22.400446174280983
235,13.269285510208672,1.420188251167197,3.382160646037648,29.43429956004678
236,14.714884277538154,-0.3109098951270191,3.0298291678179843,20.69369713797761
237,9.623646867555854,-0.7563829549031402,2.771649909048633,15.984986037697295
238,9.89818552241422,-0.7515609459208809,2.787906654453496,16.246973649107645
239,15.29643921833445,-0.4567429279065657,3.348370257053678,28.456319346620415
240,12.357218244934643,-0.7132984187944962,3.216536365695397,24.94158188072627
241,12.878914634785255,0.47653130130582994,3.1516150529052553,23.373784011080073
242,8.0,-1.783821665075606,2.701714987118359,14.905272167610853
243,11.359354534720934,0.10875937715384434,3.418176772434784,30.51373079886099
244,10.965723758715706,1.2409569918191246,3.5963193382207455,36.46377632020595
245,8.0,-2.2251584200713976,2.4600625801219973,11.705544051435071
246,10.671981976405469,-0.004804715542172572,2.975581815275084,19.601024107910895
247,11.417118927236851,-0.29823015001792436,2.835994951093781,17.047353148031238
248,12.781659581076896,1.248806116798661,3.3433120140180184,28.312743793610174
249,14.612646960442914,2.3301339347286922,3.861279916319207,47.526141941791735
250,12.255243498890216,-0.5178293719000016,3.0690468159125333,21.521379059104802
251,13.85985917836133,0.19331168637433158,3.546091254427814,34.677506684869215
252,11.544342401152825,0.08631285665687352,3.1756068211155437,23.941343574099054
253,11.550589949760282,-0.13869165046645154,2.8548271219042882,17.371433807656253
254,11.406658261194028,-0.056806668857211216,3.236739562791017,25.45060622098965
255,14.45304993655585,1.5494878826973135,3.5168013159612275,33.67653540166416
256,12.763160091942064,0.25052081753244265,3.1696934101417717,23.800186341980837
257,13.440195425420471,0.23861791264821555,3.4272712588796725,30.792503234634367
258,13.130325577264458,-0.1186330763027177,2.9747112774670725,19.58396810037606
259,12.195108853785843,0.12758954143552154,3.092337191040427,22.02850267676958
260,10.72148869071063,-0.19282047903361293,2.9239345257817373,18.6143823358257
261,13.258068740387465,0.5887536490004548,3.5455686290482515,34.65938807481089
262,12.478156291547684,0.39983846531122735,3.0444163916397904,20.997773150320146
263,12.171341847626985,0.5401176529819153,3.4926071905933194,32.87153844788972
264,8.973806203863806,-2.261839759006468,2.7121535339728977,15.061676446015536
265,13.216009930622315,0.6832611996347762,3.1425776584322813,23.1634975567175
266,12.334975934636192,-0.7444896503064167,2.929890960956148,18.7255885650771
267,12.656387670946598,-0.6839539484961363,3.0015208442645345,20.116107137192387
268,12.224138791610068,0.191606007456236,3.436071789518212,31.06468953802074
269,11.547707295078032,-1.6224930573618503,2.577795629457308,13.1680788175974
270,9.306045155144185,-0.6616689568678608,3.009150373742761,20.270170537879732
271,8.0,-2.5037517082142347,2.3219527858744393,10.195564633575653
272,13.05416018494381,0.585390344625331,3.2979237208656524,27.056403914177235
273,12.684629351897994,1.0086813521466402,3.4902556658312816,32.7943310244249
274,10.936752098092244,0.4243182629810382,3.1893557013308254,24.27278348184951
275,9.87910742140403,-1.5304619463589546,2.77411474042249,16.024434930255406
276,12.424021837159023,-0.06877043651849955,3.1192834836813494,22.630158954490746
277,11.358012775046621,-0.24182056016644435,2.8358571500404404,17.045004166660544
278,14.034007970794246,2.470913664768584,3.994064069979912,54.27501922505273
279,11.879982515832493,-0.6586313456533366,2.8118005478966395,16.639852112716696
280,12.660006641527712,-0.8180360359541664,2.675712031881866,14.522686775034567
281,9.504386374399344,0.21073755428100974,3.0862261377567464,21.894295813460868
282,10.310521473988405,0.06568916200798444,2.655636344846193,14.234040936603227
283,13.128422937421403,0.17642399262735603,3.1829653287532835,24.11816591002632
284,11.257904139776908,-0.29823742150892324,2.4502311700502375,11.591025907578764
285,12.318257281399111,0.49389520275674814,2.9941403948017475,19.968187752293616
286,12.828083050604537,0.14479491479840645,3.0497221052484647,21.10947739439465
287,11.665459272682826,-0.7957217909698205,3.149482370211339,23.32398826456569
288,10.401108708653599,-0.9203822252628556,2.8490695827333403,17.271704470332182
289,13.042286711090837,0.19008016289847326,3.362741239333113,28.868217207202402
290,14.240270279645257,1.8981353156520728,4.070754035337798,58.60113326199098
291,11.012443311650097,-0.4653306667066633,2.9260700030109414,18.654175398907366
292,11.97348610291553,-0.5944334962557108,2.954198821918649,19.186344881481933
293,9.350471195145419,0.47914989301488925,3.1214004375306796,22.678116700858105
294,14.254952589563535,0.36989208460999423,3.465193926841973,31.982661468309967
295,13.261872339203805,0.40670313737601727,3.5215525017985936,33.836919585541445
296,10.721913797761232,0.8288165707191549,3.4893036435801434,32.7631249483748
297,15.533220883714613,0.7407712165938427,3.344501831315896,28.346450834559885
298,11.357263461142725,-0.3384465788329724,3.315045778584004,27.523653949632948
299,14.037979838641581,2.0694479845989764,3.6887884428196074,39.99635971388293
300,13.512240404677934,0.79752110230744,3.3689107662790936,29.04687098912997
301,14.919056481863118,-0.7208999322883816,2.870009198896435,17.637180441687384
302,13.348690761998029,-1.597483278828465,3.2017336639086595,24.575098247985068
303,12.469666197147749,-0.6753845483582596,2.7277251401394293,15.298046494360428
304,12.519409734025878,0.5062075513249568,3.3420261882686173,28.27636193398277
305,12.838700563776564,0.4907711848117015,3.4569318850495128,31.7195079721486
306,12.370876089600262,0.37099571194817804,3.3111589790683182,27.41688265851092
307,12.362715015403445,1.1516124667795584,3.3745218770370204,29.21031431990874
308,11.10532861996293,-0.4611122196200593,3.33225425418045,28.001392866789985
309,10.437952161885365,-0.8641101135843603,2.594164359031481,13.385397300258242
310,11.527793192083031,-1.602693219040188,3.00660694975529,20.218680408276423
311,14.118715245123235,-0.6203011841673041,2.876086235809236,17.744688572850553
312,11.098562307511507,0.3426028580964109,3.0731866809704,21.610659340917532
313,11.597869191371402,-0.3971681510772191,3.207843337022377,24.72570367148682
314,14.468152907349776,1.723038619714904,3.9601777398302866,52.46665053396105
315,13.439750936930487,0.8623300486351324,3.2756083167337113,26.459316230756023
316,13.10141532016089,1.1339354708367932,3.396609880334023,29.86269015551198
317,10.95357371016421,-1.0915981749659116,2.7540981967142764,15.706870007102978
318,17.464039315732148,0.8381879592617161,4.155409649767914,63.778085875226544
319,13.517062046555772,-0.13861961066826073,3.6014852416815084,36.652632053742444
320,12.20642970328079,1.1624302511086528,3.375950539826295,29.25207583349764
321,11.824326418767633,1.1879681844144405,3.0200444191741274,20.492201910661958
322,9.819607194795301,-1.2343758214108314,2.7524598550322423,15.681157855672064
323,12.211310046301085,1.3156492866983167,3.33525907348556,28.08565853079061
324,10.651368628151417,0.87524346573721,3.1502278459025392,23.341382213416253
325,12.782965190245802,1.173707856676232,3.6042635324264523,36.754605312241914
326,12.45399613530258,-1.5888966892977336,3.2473872261873216,25.723043545819458
327,12.19439438802088,-0.8370214735841814,3.1150819567810326,22.53527719659166
328,9.87605979534826,-0.7768789452063574,2.49839760645136,12.162988442906073
329,13.519994210713755,1.5452012612469104,3.7795277470781743,43.7953543670611
330,9.978052460372426,-0.17385354537457304,3.149794621760126,23.33127235319999
331,10.055515472741027,-0.6209408321011541,2.6820316043636896,14.614754554835054
332,15.862425510341364,0.7545393083008463,3.465403102600039,31.989352165508993
333,16.57037962305875,1.5126367323860372,3.947743390896001,51.818301148636685
334,14.829897815712961,0.5554452959351855,3.4550584188141853,31.66013817598089
335,12.722988033487232,0.8901920973806119,3.3441540520666724,28.336594241229154
336,12.447463983081608,-0.5017196108402762,2.939283660725024,18.90230100072071
337,14.17084850967889,-0.2473268094880213,3.329757291041121,27.931561640233202
338,10.732403862119922,0.06711256893576842,2.984527037428236,19.77714617409445
339,12.582924464962787,-0.5521589422506974,2.806305369577871,16.548663935274405
340,11.223735279456655,-0.044985135306239356,3.094984377173889,22.08689347515411
341,8.0,-3.9287097539749603,1.9800961310138154,7.243439270853769
342,9.199198301646963,-0.45190052031195693,2.71121424397369,15.047535806078981
343,15.526750758194845,1.2108400852245138,3.804422066558244,44.89929380982415
344,11.254747554314187,0.8443007239594842,3.106277639140109,22.33774032273906
345,12.310922510106074,0.51487048446312,3.258468554319501,26.00967422312126
346,13.234562540602287,1.3924064409211676,3.216387177668854,24.93786117289605
347,12.252156730804124,-1.1279594682418816,2.9957824226138055,20.001003006345993
348,15.5713422761628,1.8909000351852228,3.937795585882621,51.305378251018595
349,13.998105083677702,-0.02683431497536692,3.193669014205063,24.377705709863584
350,15.821268170017333,1.6042365006479504,4.245702167176234,69.80475754920121
351,13.038952770331843,0.03182746040048536,3.215843405245846,24.924304337951977
352,12.171412982945608,0.9337200960360765,3.5476135550072097,34.730336474595035
353,12.03381791050554,-0.387208542953517,2.743965405743151,15.548519199195049
354,14.094268630241027,0.8535555479679854,3.3559770681256955,28.67360657539367
355,12.076506933183031,-0.4436029886665682,2.9669575096041187,19.4327057423308
356,10.551866105711813,-0.6403208763919643,2.5636980864568146,12.983743649609575
357,9.467458113885625,0.3601807070257715,2.929086252447695,18.710525985938613
358,11.212494055802443,-2.1076801517437724,2.6221635971920434,13.765474330766551
359,14.32518772672853,0.4350124886577801,3.7364751037700192,41.9498603426754
360,11.504416969451237,-1.4470818759459156,2.581238448617213,13.213492261930764
361,13.40620327589545,0.4666182603176881,3.258249742397361,26.003983618918987
362,11.48738286094037,0.8537966283618745,3.639536224934697,38.074174777236344
363,12.59722439136025,-0.3262155797599754,3.498754191629946,33.074222139023796
364,12.610647510244496,-0.8517328369026635,2.848587572939699,17.26338134569954
365,9.83267194887583,-1.518143048551326,2.4931912231198146,12.099827824482128
366,10.631447971713081,-1.0619612566501322,2.6607639503599425,14.307214926744143
367,10.523834238847353,0.6434310341156714,3.2506203230839574,25.806343223483786
368,14.49149802076855,0.13046061144458007,3.4025733196182353,30.041306549790427
369,9.788149487109628,0.03824033140698362,3.106690322192527,22.346960632001398
370,12.499588660961617,0.442518730417453,3.094081968162792,22.06697105389319
371,9.804011336689955,-1.7520806211583568,2.492386991239734,12.090100669170683
372,11.817969050197043,0.3522184483006544,3.256370956808369,25.955173575400174
373,9.104492007831718,-0.6518559474727434,2.7371576199271446,15.443027699922075
374,12.831240127431844,1.327216740472045,3.60086489540945,36.62990178113566
375,11.011969035364974,-1.3182050482864747,2.3974360580862064,10.994949797818514
376,12.868260866547033,0.17074968489923337,3.0443192256808027,20.995732980674514
377,10.282302467217225,-2.001054537143411,2.4824611125861407,11.970689408256979
378,10.324699431765865,0.03891189344787083,3.0792581846719917,21.742267665021956
379,10.770560550438754,-0.6246291162180845,2.887177825988677,17.94260093880666
380,9.675130131085659,-1.060809955167727,2.777500041379015,16.07877439097138
381,12.006522538293412,-0.44617940468176326,2.853338297882721,17.34559004289701
382,11.672789723782557,-1.0301917368008324,2.9205234019757924,18.55099454636959
383,12.853034981859372,-0.06533484940299886,3.3419614385677883,28.274531107280392
384,10.660758229004527,-1.4133809973828018,2.600367536070475,13.468687353843865
385,12.918620285318866,-0.4524163346367017,3.3586740474105685,28.751043073728592
386,11.38979301528708,0.5058150255468031,3.2041281672403197,24.63401391134171
387,13.084268394019215,0.020214634339857564,3.356142221317262,28.678342504099426
388,8.0,-3.157911095782902,1.502297789965392,4.491998890876802
389,13.448363367105271,-0.33456109862569355,3.2422941626270414,25.592367503242333
