listing_id,floor_area_sqm,rent_eur,fitted_rent,residual,absolute_residual,absolute_residual_rank
60,89.08355081843486,1409.8937941607385,1534.4175703567632,-124.52377619602476,124.52377619602476,72
61,35.655434625308494,732.8369282556798,795.8306290258375,-62.993700770157716,62.993700770157716,124
62,32.99252438265389,658.4043163466531,759.0187241469212,-100.61440780026805,100.61440780026805,90
63,57.316217444761136,1165.2486307001498,1095.2679378694388,69.98069283071095,69.98069283071095,112
64,31.599409942904394,479.0187844678684,739.760397140608,-260.7416126727396,260.7416126727396,19
65,129.10104036879244,2079.1779515517746,2087.6168465562746,-8.438895004499955,8.438895004499955,170
66,115.86688678230249,2070.3465203339524,1904.668733933003,165.67778640094934,165.67778640094934,45
67,117.18194175138895,1568.182450633041,1922.8479716921768,-354.6655210591357,354.6655210591357,8
68,89.93813351114008,1533.4440950690653,1546.2312681266408,-12.787173057575501,12.787173057575501,166
69,65.92124342384975,1165.2022637192829,1214.2232795662112,-49.02101584692832,49.02101584692832,136
70,130.56598409383423,2269.961702786561,2107.8681371162766,162.09356567028453,162.09356567028453,48
71,59.491316145308815,1472.6528581709729,1125.3363664571766,347.31649171379627,347.31649171379627,9
72,88.95336402525034,1443.1960085558792,1532.617876258767,-89.42186770288777,89.42186770288777,99
73,136.02698983293502,2185.361115700772,2183.3607393793523,2.0003763214199353,2.0003763214199353,177
74,51.510468671969285,1028.3382555701164,1015.0096294399948,13.32862613012162,13.32862613012162,165
75,135.3828559246314,2126.8648074125563,2174.4562724611883,-47.59146504863202,47.59146504863202,138
76,94.4734392216456,1586.8704291636338,1608.9270510102212,-22.056621846587404,22.056621846587404,155
77,77.7623036470477,1602.2142816397409,1377.9133565428017,224.30092509693918,224.30092509693918,29
78,66.23925848148555,1251.8081121299213,1218.6194998609224,33.188612268998895,33.188612268998895,147
79,119.76377853160078,1972.603697073843,1958.5391220898334,14.064574984009596,14.064574984009596,164
80,69.69347500919616,1243.0669511787407,1266.3703734023843,-23.303422223643565,23.303422223643565,154
81,54.84042975033645,1079.4842328448703,1061.0428034102695,18.441429434600877,18.441429434600877,159
82,36.773465751298204,787.5187157874838,811.2862214834234,-23.76750569593969,23.76750569593969,153
83,94.94014868077016,1690.0050545404654,1615.3788134242097,74.62624111625564,74.62624111625564,110
84,133.92254747716697,2187.9301607384386,2154.269059688914,33.66110104952486,33.66110104952486,146
85,124.57685875689751,2082.8052411654035,2025.0748425171168,57.73039864828661,57.73039864828661,129
86,54.232206474889516,712.8588235600382,1052.634762837871,-339.7759392778328,339.7759392778328,10
87,95.45483325682059,1711.1294289122943,1622.4937808582326,88.63564805406168,88.63564805406168,100
88,32.10506652712246,641.7449505701907,746.7505621793954,-105.00561160920472,105.00561160920472,87
89,84.97607239963956,744.5838851207136,1477.6360452332722,-733.0521601125586,733.0521601125586,2
90,118.13944019501037,1943.6233437510755,1936.0843703749822,7.538973376093281,7.538973376093281,173
91,49.67253750171298,747.2052976688476,989.6021837327659,-242.39688606391826,242.39688606391826,25
92,85.5596159904793,1375.8044723412913,1485.7029153870628,-109.8984430457715,109.8984430457715,82
93,95.30749541125415,1231.088431819796,1620.4569916833,-389.36855986350406,389.36855986350406,5
94,116.75060075506764,1983.9416618872128,1916.885140698997,67.05652118821581,67.05652118821581,118
95,103.90529363430552,1874.0236668851207,1739.3124173320327,134.711249553088,134.711249553088,60
96,86.30564108530307,1548.7738940987472,1496.0159197039338,52.757974394813345,52.757974394813345,135
97,114.26382222425627,1632.9923080736164,1882.5080696040652,-249.5157615304488,249.5157615304488,22
98,56.72447542229474,1075.464852723204,1087.087733108885,-11.6228803856809,11.6228803856809,167
99,114.47726796422779,1829.1700334921086,1885.4587301823988,-56.28869669029018,56.28869669029018,133
100,35.63610914594516,1171.7245231855472,795.5634748061169,376.1610483794303,376.1610483794303,6
101,113.99974946757514,1760.2019159642641,1878.8575443087145,-118.6556283444504,118.6556283444504,73
102,94.26052823027365,1469.8117257155693,1605.9837827631297,-136.17205704756043,136.17205704756043,57
103,92.66686639378526,1602.6133294582526,1583.9531010697478,18.66022838850472,18.66022838850472,157
104,110.61898430449553,1823.2096624118872,1832.1220578444104,-8.912395432523226,8.912395432523226,169
105,136.562331006019,2190.0550674753604,2190.7612623206323,-0.7061948452719662,0.7061948452719662,180
106,116.30118408699643,1845.3303719481132,1910.6724327484862,-65.34206080037302,65.34206080037302,122
107,69.01686656389295,1325.811979026067,1257.0169805129779,68.79499851308924,68.79499851308924,113
108,124.780506219275,2026.2560711799736,2027.8900523179548,-1.633981137981209,1.633981137981209,178
109,77.03998278043039,1240.6814988903373,1367.928037996178,-127.24653910584084,127.24653910584084,70
110,30.71221120951001,596.5575175389567,727.4958172613209,-130.93829972236415,130.93829972236415,64
111,136.85856820168087,2196.1026951574627,2194.8564268115806,1.246268345882072,1.246268345882072,179
112,82.64428528197419,1720.4181486544624,1445.4015657534794,275.01658290098294,275.01658290098294,16
113,26.430660279015854,607.0143137607145,668.307924608031,-61.293610847316586,61.293610847316586,127
114,57.41467130630069,1005.9330381967027,1096.6289579022969,-90.69591970559418,90.69591970559418,98
115,42.054323291043445,959.6058483813199,884.2884662899994,75.3173820913205,75.3173820913205,108
116,78.45495248454081,1434.6256712328002,1387.4884908120177,47.13718042078244,47.13718042078244,139
117,66.28565713803648,1275.8618419698953,1219.2609119911938,56.600929978701515,56.600929978701515,131
118,116.89070341134801,2022.3469816610714,1918.8219110691223,103.52507059194909,103.52507059194909,88
119,62.868656292955514,1279.8425424439756,1172.02450572205,107.81803672192564,107.81803672192564,84
120,105.2584845264533,1690.2225542821736,1758.0188437097772,-67.7962894276036,67.7962894276036,116
121,100.14412174225106,1982.3628412102357,1687.31821200518,295.0446292050558,295.0446292050558,14
122,108.21255630720688,1900.497675493409,1798.8557475064993,101.64192798690965,101.64192798690965,89
123,78.60796954765975,1273.0725990501494,1389.6037891356932,-116.53119008554381,116.53119008554381,76
124,59.78300477886502,887.4480726904079,1129.3686519096627,-241.92057921925482,241.92057921925482,26
125,134.7139518841783,2037.3306681826682,2165.209384783241,-127.87871660057294,127.87871660057294,69
126,35.14125222227436,870.3380376994473,788.7226036002279,81.61543409921944,81.61543409921944,103
127,79.10589708857901,1461.545288417572,1396.4871083626454,65.05818005492665,65.05818005492665,123
128,128.28157936919246,2107.450678276325,2076.2886688783124,31.162009398012742,31.162009398012742,148
129,62.93091637877483,1342.309241130394,1172.8851852598812,169.4240558705128,169.4240558705128,44
130,96.07615201107964,1547.8612192065661,1631.0828525118347,-83.2216333052686,83.2216333052686,101
131,43.14649008755098,772.8610991442841,899.3865118722143,-126.52541272793019,126.52541272793019,71
132,68.14529702779453,999.5575270191979,1244.9684576809682,-245.4109306617703,245.4109306617703,23
133,116.06160877229271,1793.786540800856,1907.3605585610114,-113.57401776015536,113.57401776015536,78
134,85.02738850685041,1519.2601735569422,1478.3454358943404,40.91473766260174,40.91473766260174,141
135,43.160118125551264,843.0863720333592,899.5749050183733,-56.4885329850141,56.4885329850141,132
136,51.989822932523296,1280.3184025463001,1021.6361927991964,258.6822097471038,258.6822097471038,20
137,49.65376298612896,1119.6753076080108,989.3426460019193,130.3326616060915,130.3326616060915,65
138,100.5715271887381,1847.8059376734832,1693.2266382032508,154.5792994702324,154.5792994702324,52
139,73.13345437699861,1143.5619078445945,1313.9244333344764,-170.36252548988182,170.36252548988182,43
140,76.86948535062864,1483.466246122744,1365.5710921752386,117.89515394750538,117.89515394750538,74
141,122.69273859213402,1955.5590293935702,1999.0288830346149,-43.469853641044665,43.469853641044665,140
142,88.82049254890961,1693.4411870765778,1530.7810692684945,162.6601178080832,162.6601178080832,47
143,124.69814732488749,2181.6202165481473,2026.7515281057742,154.868688442373,154.868688442373,51
144,57.25397293937747,907.772261469971,1094.407473714577,-186.635212244606,186.635212244606,39
145,107.15716645020439,1963.9691400825068,1784.26610403905,179.70303604345668,179.70303604345668,40
146,99.18974042035144,1790.3480155353259,1674.1249042183729,116.22311131695301,116.22311131695301,77
147,70.07440645093399,1442.0606655890438,1271.6363458613969,170.4243197276469,170.4243197276469,42
148,112.08883381610467,1594.864753122753,1852.4411656915222,-257.57641256876923,257.57641256876923,21
149,77.39879023155088,1239.3304470883095,1372.8881697906793,-133.5577227023698,133.5577227023698,61
150,130.4473267310049,1964.5070690876123,2106.2278251434245,-141.72075605581222,141.72075605581222,55
151,72.89587225421357,1535.8744646189198,1310.640112907598,225.23435171132178,225.23435171132178,28
152,67.61621391984957,1206.7408561117834,1237.6544458413143,-30.91358972953094,30.91358972953094,150
153,62.6601485551608,1072.7708806794976,1169.1421077773991,-96.37122709790151,96.37122709790151,93
154,118.75733114464091,2886.404866697779,1944.6260562714876,941.7788104262916,941.7788104262916,1
155,83.1630722745124,1669.596985563823,1452.5732447368077,217.02374082701522,217.02374082701522,30
156,53.607937271272995,1127.0239475524634,1044.0049043566255,83.01904319583787,83.01904319583787,102
157,46.48550219901883,1081.083094293846,945.5448067587788,135.53828753506718,135.53828753506718,59
158,71.66295410265273,1212.1919387597704,1293.596329383936,-81.40439062416567,81.40439062416567,104
159,50.358203469196155,962.7367254109448,999.0807872430888,-36.34406183214401,36.34406183214401,143
160,135.36523277415597,2157.497527791471,2174.212651129693,-16.71512333822193,16.71512333822193,163
161,80.93755383564869,1329.8331354436527,1421.8078168356196,-91.9746813919669,91.9746813919669,96
162,84.6009988453168,1455.3657141158408,1472.4510518440236,-17.08533772818282,17.08533772818282,161
163,27.027050010553584,95.5587120462294,676.5523790085082,-580.9936669622788,580.9936669622788,3
164,29.849040392272734,655.1769672488884,715.5633977942947,-60.386430545406256,60.386430545406256,128
165,133.50368978166696,2303.925824836181,2148.4787970666266,155.44702776955455,155.44702776955455,50
166,138.14644104692638,2311.622062727429,2212.6599005884723,98.9621621389565,98.9621621389565,91
167,98.93249809589679,1732.8192969640747,1670.5688023915175,62.25049457255727,62.25049457255727,125
168,63.24040702336395,1382.6064609535883,1177.1635646010382,205.44289635255018,205.44289635255018,32
169,125.44644435765811,1844.333078592102,2037.0959395509258,-192.7628609588237,192.7628609588237,36
170,44.76098649949824,1207.9083230210097,921.7052094354889,286.2031135855208,286.2031135855208,15
171,64.54241447660792,1187.2974481879019,1195.162434316105,-7.8649861282031,7.8649861282031,172
172,57.56743178031389,1337.79580413143,1098.7407091542002,239.05509497722983,239.05509497722983,27
173,131.41499593577402,2098.876564193022,2119.6048237931077,-20.728259600085494,20.728259600085494,156
174,65.05043164060204,1338.2388415535393,1202.1852318622834,136.05360969125582,136.05360969125582,58
175,114.47219947452189,1807.293411463018,1885.3886636972634,-78.09525223424544,78.09525223424544,106
176,101.21602640501388,1814.4496886628851,1702.136155116006,112.31353354687917,112.31353354687917,80
177,54.233915652897245,985.6174130141276,1052.658390407901,-67.04097739377335,67.04097739377335,119
178,55.72240422367655,976.2043255608387,1073.2351634448542,-97.03083788401545,97.03083788401545,92
179,123.61366398702243,2042.8115698786687,2011.7596981759525,31.0518717027162,31.0518717027162,149
180,68.15149208672936,923.8931204092805,1245.0540977887629,-321.16097737948235,321.16097737948235,13
