employee_id,experience_years,treated,performance_score,treated_x_experience
219,6.776960913084374,0,57.87169995691889,0.0
220,1.8380861288273043,1,57.187335453623156,1.8380861288273043
221,1.5618236030656836,1,58.096807865183045,1.5618236030656836
222,0.8722256384170463,0,45.82449350256105,0.0
223,4.679454031104143,1,70.95251130374716,4.679454031104143
224,6.185767014658335,1,79.59203835848248,6.185767014658335
225,11.87186394013273,1,80.12629713859437,11.87186394013273
226,11.809273627348091,1,84.04026942597511,11.809273627348091
227,1.1523877392160242,1,59.84058076150995,1.1523877392160242
228,5.852389236404832,1,66.61975550235972,5.852389236404832
229,10.166208903331167,1,73.41692701552907,10.166208903331167
230,13.160585623465112,1,94.05774030420345,13.160585623465112
231,2.61871560939794,1,58.10287030330991,2.61871560939794
232,14.70378965929832,1,82.42914326228318,14.70378965929832
233,4.759733024204035,1,73.28932462471833,4.759733024204035
234,10.076068130363478,1,80.11724855872734,10.076068130363478
235,5.5875956019521755,1,66.45371414624876,5.5875956019521755
236,1.3183490037875478,1,59.2504624086925,1.3183490037875478
237,2.935557589808773,1,64.39242420663217,2.935557589808773
238,3.1690044331853295,0,55.70694737162615,0.0
239,3.557047926286259,0,59.23627176766485,0.0
240,9.914217725830785,1,85.87357233421379,9.914217725830785
241,1.3400952027922903,0,53.802527795231434,0.0
242,7.355523432121291,1,70.15670597503744,7.355523432121291
243,14.972130209881499,1,90.52527459983857,14.972130209881499
244,1.8556261103962028,1,58.45726924747872,1.8556261103962028
245,0.788846034408765,0,42.07819694706159,0.0
246,0.6697379707724671,0,50.024377827035956,0.0
247,7.398096249798575,0,70.3518226064507,0.0
248,5.621259939242821,0,67.79086924945707,0.0
249,13.094382527520729,0,72.43456935533455,0.0
250,3.921346492046551,1,61.33349943656736,3.921346492046551
251,14.263048311531442,1,89.33913321835352,14.263048311531442
252,5.586255239329211,0,57.75034680519624,0.0
253,9.390879136528456,0,73.27631125947991,0.0
254,6.2723540343686555,0,62.30137086888888,0.0
255,12.775074281499974,1,85.24442236606232,12.775074281499974
256,5.450638705882961,0,63.37563245579921,0.0
257,2.654370539343003,0,61.34723304532799,0.0
258,2.841245798847666,0,66.57489055956722,0.0
259,9.50562949529053,1,70.30652378478007,9.50562949529053
260,4.038628185952731,1,69.68925803339255,4.038628185952731
261,7.729733856306921,0,61.67335884273107,0.0
262,12.871580328795899,1,90.87021803772753,12.871580328795899
263,7.778233924026812,0,65.75656591500541,0.0
264,13.816837870439656,0,76.34202292750308,0.0
265,11.39487777659858,1,82.81512961093539,11.39487777659858
266,0.13070628189498446,1,66.49661970542513,0.13070628189498446
267,12.21379055654838,1,87.99110170514557,12.21379055654838
268,10.037282833722134,0,74.96548854158736,0.0
269,9.96701027872119,0,67.76308641958302,0.0
270,2.308157513908815,0,47.948692111876994,0.0
271,12.565196414933455,1,86.87515306100524,12.565196414933455
272,13.112713806117718,0,67.73587170637272,0.0
273,5.101930723347859,1,57.28827124854003,5.101930723347859
274,1.1525523672819504,0,50.217757323087916,0.0
275,8.799316794204497,0,65.5538224203318,0.0
276,9.586899585318292,1,84.3926113031479,9.586899585318292
277,7.381662423009477,0,72.87225727093976,0.0
278,2.739843368742822,0,46.82892618422279,0.0
279,14.923044942428303,0,81.35800046738987,0.0
280,6.797119292883962,1,77.82071204249759,6.797119292883962
281,12.105102002907833,0,57.28035732039693,0.0
282,2.6322815783503426,0,62.14641449145803,0.0
283,4.940209138544026,1,66.60819145046193,4.940209138544026
284,5.673543233777457,0,52.78295714202059,0.0
285,4.1061253677644505,1,57.446366343619175,4.1061253677644505
286,7.428386215088895,1,83.92463817839341,7.428386215088895
287,6.21209246721862,0,54.55136914143746,0.0
288,12.688922533260197,0,65.51556492631784,0.0
289,4.098777198832879,0,65.06003355238975,0.0
290,11.454901401730652,1,100.73499967486885,11.454901401730652
291,6.031229002301264,1,73.91751932087664,6.031229002301264
292,2.7597013571209645,0,54.34470097052573,0.0
293,14.2346370068618,0,71.64947704109352,0.0
294,5.958400763132556,0,64.536410724881,0.0
295,2.9990121117938875,1,65.22569808011914,2.9990121117938875
296,12.017881037685378,0,68.77481678780596,0.0
297,6.100798859427487,1,69.22606651946913,6.100798859427487
298,12.859129887005402,1,91.38914120216552,12.859129887005402
299,4.36393831681585,0,50.76984100766261,0.0
300,4.444958109725411,0,55.577374720214685,0.0
301,2.792906837622578,1,60.796663426579144,2.792906837622578
302,8.572448205036203,0,67.39976179910838,0.0
303,11.74016630778969,0,71.27353688124185,0.0
304,0.7989398178232981,1,58.08902811908392,0.7989398178232981
305,6.413530348561291,0,55.30408233407469,0.0
306,3.9692677236218294,1,59.808918518876894,3.9692677236218294
307,6.9276961318853445,0,64.90152320823155,0.0
308,8.408680872916241,0,65.26223764944048,0.0
309,2.844361397821875,0,55.31319204691477,0.0
310,9.351617116177415,0,65.1528888469569,0.0
311,2.413419929253374,0,58.15127250520082,0.0
312,10.128573984784417,0,66.798122013217,0.0
313,9.82507306611368,0,66.19231047326845,0.0
314,7.9674498038138495,1,79.70735375708786,7.9674498038138495
315,6.809803039882485,0,63.24208861749291,0.0
316,11.95574673826935,1,91.14993789528904,11.95574673826935
317,2.9687039164659574,1,67.14313282679224,2.9687039164659574
318,3.296709823388069,0,53.79763851774873,0.0
319,8.358828681862482,1,73.4831676066739,8.358828681862482
320,9.965080687040329,1,77.81199898251121,9.965080687040329
321,12.037983112063419,0,69.79720505054503,0.0
322,14.578015399003162,1,76.75522099637305,14.578015399003162
323,2.7508494978589604,0,55.52478889960118,0.0
324,5.128698004680848,0,56.45330140201597,0.0
325,1.0103828234087087,0,37.95161037166577,0.0
326,14.964876314237069,1,97.43712133104471,14.964876314237069
327,11.375347468795523,0,69.78112109011524,0.0
328,12.663343447666808,0,64.49043451116769,0.0
329,14.336783388170591,1,76.41084322427396,14.336783388170591
330,12.731198404305173,0,72.20361886975573,0.0
331,6.915753532857256,0,69.83224134636957,0.0
332,6.790724407918481,1,68.98653820874327,6.790724407918481
333,14.509106976923206,0,66.77857722240286,0.0
334,5.398712332034583,1,71.33207216481598,5.398712332034583
335,2.9062867313047724,0,60.813843589760225,0.0
336,6.337454805190611,0,57.22867614083506,0.0
337,5.326177918167227,1,64.0213293800975,5.326177918167227
338,13.378322766468441,1,92.41920396681496,13.378322766468441
339,0.556164798238869,0,52.61778116551332,0.0
340,2.894483247803889,0,45.081096529727425,0.0
341,8.990511806810556,0,71.37042433232521,0.0
342,2.5717063013266053,1,59.157687977977986,2.5717063013266053
343,1.1635376336397112,0,46.80736582812729,0.0
344,4.6201431244299105,0,47.25350234270462,0.0
345,4.21223242490696,1,55.59009738445088,4.21223242490696
346,5.741394773416337,0,64.70432681184815,0.0
347,2.5493107603328093,1,57.91324271582804,2.5493107603328093
348,7.606315122526278,0,73.02681693867763,0.0
349,1.8359764279550834,0,50.66525364806834,0.0
350,9.49983865391008,0,61.02988042413679,0.0
351,12.046828654467447,0,67.96432223759194,0.0
352,11.809265160915313,1,82.62942794805622,11.809265160915313
353,14.36541832683506,0,77.44510073750146,0.0
354,4.790255431108555,1,77.45482846302427,4.790255431108555
355,0.5916769508333325,1,61.402435066778125,0.5916769508333325
356,11.145388004016029,1,79.39696997212941,11.145388004016029
357,1.2109164282788782,0,44.836200785841946,0.0
358,3.2968245421516365,0,53.198025492699045,0.0
359,9.400637971148825,0,63.68424440147054,0.0
360,1.0250740874729136,0,44.82345974696415,0.0
